state,counts_all,updated_date,scrape_date
ALABAMA,111097,2022-02-10,2022-02-11
ALASKA,19117,2022-02-10,2022-02-11
AMERICAN SAMOA,298,2022-02-10,2022-02-11
ARIZONA,114574,2022-02-10,2022-02-11
ARKANSAS,59232,2022-02-10,2022-02-11
CALIFORNIA,572523,2022-02-10,2022-02-11
COLORADO,89957,2022-02-10,2022-02-11
CONNECTICUT,96040,2022-02-10,2022-02-11
DELAWARE,22625,2022-02-10,2022-02-11
DISTRICT OF COLUMBIA,32759,2022-02-10,2022-02-11
FLORIDA,412298,2022-02-10,2022-02-11
GEORGIA,170700,2022-02-10,2022-02-11
GUAM,1818,2022-02-10,2022-02-11
HAWAII,28994,2022-02-10,2022-02-11
IDAHO,29700,2022-02-10,2022-02-11
ILLINOIS,246716,2022-02-10,2022-02-11
INDIANA,143487,2022-02-10,2022-02-11
IOWA,68890,2022-02-10,2022-02-11
KANSAS,63001,2022-02-10,2022-02-11
KENTUCKY,85764,2022-02-10,2022-02-11
LOUISIANA,83645,2022-02-10,2022-02-11
MAINE,29941,2022-02-10,2022-02-11
MARYLAND,98322,2022-02-10,2022-02-11
MASSACHUSETTS,174805,2022-02-10,2022-02-11
MICHIGAN (Non-Participating),NA,2022-02-10,2022-02-11
MINNESOTA,139544,2022-02-10,2022-02-11
MISSISSIPPI,63648,2022-02-10,2022-02-11
MISSOURI,141749,2022-02-10,2022-02-11
MONTANA,23000,2022-02-10,2022-02-11
NEBRASKA,36801,2022-02-10,2022-02-11
NEVADA,56805,2022-02-10,2022-02-11
NEW HAMPSHIRE,28826,2022-02-10,2022-02-11
NEW JERSEY,164711,2022-02-10,2022-02-11
NEW MEXICO,32684,2022-02-10,2022-02-11
NEW YORK,425988,2022-02-10,2022-02-11
NORTH CAROLINA,171684,2022-02-10,2022-02-11
NORTH DAKOTA,19070,2022-02-10,2022-02-11
NORTHERN MARIANA ISLANDS,3230,2022-02-10,2022-02-11
OHIO,276985,2022-02-10,2022-02-11
OKLAHOMA,67343,2022-02-10,2022-02-11
OREGON,79973,2022-02-10,2022-02-11
PENNSYLVANIA,287038,2022-02-10,2022-02-11
RHODE ISLAND,30356,2022-02-10,2022-02-11
SOUTH CAROLINA,90553,2022-02-10,2022-02-11
SOUTH DAKOTA,22012,2022-02-10,2022-02-11
TENNESSEE,140223,2022-02-10,2022-02-11
TEXAS,472452,2022-02-10,2022-02-11
UTAH,43106,2022-02-10,2022-02-11
VERMONT,22085,2022-02-10,2022-02-11
VIRGIN ISLANDS,1406,2022-02-10,2022-02-11
VIRGINIA,139282,2022-02-10,2022-02-11
WASHINGTON,129483,2022-02-10,2022-02-11
WEST VIRGINIA,41598,2022-02-10,2022-02-11
WISCONSIN,127327,2022-02-10,2022-02-11
WYOMING,9868,2022-02-10,2022-02-11
