state,counts_lpn,updated_date,scrape_date
ALABAMA,16686,2025-09-25,2025-09-25
ALASKA,815,2025-09-25,2025-09-25
AMERICAN SAMOA,69,2025-09-25,2025-09-25
ARIZONA,10753,2025-09-25,2025-09-25
ARKANSAS,13868,2025-09-25,2025-09-25
CALIFORNIA-RN (Non-Participating),NA,2025-09-25,2025-09-25
CALIFORNIA-VN,115661,2025-09-25,2025-09-25
COLORADO,7775,2025-09-25,2025-09-25
CONNECTICUT,12826,2025-09-25,2025-09-25
DELAWARE,3314,2025-09-25,2025-09-25
DISTRICT OF COLUMBIA,2969,2025-09-25,2025-09-25
FLORIDA,58031,2025-09-25,2025-09-25
GEORGIA,27722,2025-09-25,2025-09-25
GUAM,208,2025-09-25,2025-09-25
HAWAII,1767,2025-09-25,2025-09-25
IDAHO,3361,2025-09-25,2025-09-25
ILLINOIS,24761,2025-09-25,2025-09-25
INDIANA,21094,2025-09-25,2025-09-25
IOWA,8922,2025-09-25,2025-09-25
KANSAS,9193,2025-09-25,2025-09-25
KENTUCKY,12994,2025-09-25,2025-09-25
LOUISIANA-PN,21992,2025-09-25,2025-09-25
LOUISIANA-RN (Non-Participating),NA,2025-09-25,2025-09-25
MAINE,1593,2025-09-25,2025-09-25
MARYLAND,11379,2025-09-25,2025-09-25
MASSACHUSETTS,21177,2025-09-25,2025-09-25
MICHIGAN,20726,2025-09-25,2025-09-25
MINNESOTA,17551,2025-09-25,2025-09-25
MISSISSIPPI,14829,2025-09-25,2025-09-25
MISSOURI,23596,2025-09-25,2025-09-25
MONTANA,2191,2025-09-25,2025-09-25
NEBRASKA,5667,2025-09-25,2025-09-25
NEVADA,4781,2025-09-25,2025-09-25
NEW HAMPSHIRE,3182,2025-09-25,2025-09-25
NEW JERSEY,23754,2025-09-25,2025-09-25
NEW MEXICO,2468,2025-09-25,2025-09-25
NEW YORK,78249,2025-09-25,2025-09-25
NORTH CAROLINA,23177,2025-09-25,2025-09-25
NORTH DAKOTA,2840,2025-09-25,2025-09-25
NORTHERN MARIANA ISLANDS,55,2025-09-25,2025-09-25
OHIO,53146,2025-09-25,2025-09-25
OKLAHOMA,16711,2025-09-25,2025-09-25
OREGON,6713,2025-09-25,2025-09-25
PENNSYLVANIA,50870,2025-09-25,2025-09-25
RHODE ISLAND,2561,2025-09-25,2025-09-25
SOUTH CAROLINA,12680,2025-09-25,2025-09-25
SOUTH DAKOTA,2831,2025-09-25,2025-09-25
TENNESSEE,29105,2025-09-25,2025-09-25
TEXAS,101243,2025-09-25,2025-09-25
UTAH,2778,2025-09-25,2025-09-25
VERMONT,1746,2025-09-25,2025-09-25
VIRGIN ISLANDS,79,2025-09-25,2025-09-25
VIRGINIA,26297,2025-09-25,2025-09-25
WASHINGTON,10697,2025-09-25,2025-09-25
WEST VIRGINIA-PN,7314,2025-09-25,2025-09-25
WEST VIRGINIA-RN (Non-Participating),NA,2025-09-25,2025-09-25
WISCONSIN,10592,2025-09-25,2025-09-25
WYOMING,821,2025-09-25,2025-09-25
TOTALS,968180,2025-09-25,2025-09-25
