state,counts_all,updated_date,scrape_date
ALABAMA,111294,2022-02-19,2022-02-21
ALASKA,19209,2022-02-19,2022-02-21
AMERICAN SAMOA,298,2022-02-19,2022-02-21
ARIZONA,115004,2022-02-19,2022-02-21
ARKANSAS,59286,2022-02-19,2022-02-21
CALIFORNIA,574362,2022-02-19,2022-02-21
COLORADO,90243,2022-02-19,2022-02-21
CONNECTICUT,96355,2022-02-19,2022-02-21
DELAWARE,22689,2022-02-19,2022-02-21
DISTRICT OF COLUMBIA,32859,2022-02-19,2022-02-21
FLORIDA,413623,2022-02-19,2022-02-21
GEORGIA,170950,2022-02-19,2022-02-21
GUAM,1832,2022-02-19,2022-02-21
HAWAII,29197,2022-02-19,2022-02-21
IDAHO,29794,2022-02-19,2022-02-21
ILLINOIS,247225,2022-02-19,2022-02-21
INDIANA,143998,2022-02-19,2022-02-21
IOWA,68787,2022-02-19,2022-02-21
KANSAS,63103,2022-02-19,2022-02-21
KENTUCKY,85977,2022-02-19,2022-02-21
LOUISIANA,83952,2022-02-19,2022-02-21
MAINE,29984,2022-02-19,2022-02-21
MARYLAND,98545,2022-02-19,2022-02-21
MASSACHUSETTS,175364,2022-02-19,2022-02-21
MICHIGAN (Non-Participating),NA,2022-02-19,2022-02-21
MINNESOTA,139908,2022-02-19,2022-02-21
MISSISSIPPI,63772,2022-02-19,2022-02-21
MISSOURI,142065,2022-02-19,2022-02-21
MONTANA,21970,2022-02-19,2022-02-21
NEBRASKA,36877,2022-02-19,2022-02-21
NEVADA,57060,2022-02-19,2022-02-21
NEW HAMPSHIRE,28866,2022-02-19,2022-02-21
NEW JERSEY,165064,2022-02-19,2022-02-21
NEW MEXICO,32773,2022-02-19,2022-02-21
NEW YORK,426807,2022-02-19,2022-02-21
NORTH CAROLINA,172418,2022-02-19,2022-02-21
NORTH DAKOTA,19129,2022-02-19,2022-02-21
NORTHERN MARIANA ISLANDS,3257,2022-02-19,2022-02-21
OHIO,277947,2022-02-19,2022-02-21
OKLAHOMA,67573,2022-02-19,2022-02-21
OREGON,80077,2022-02-19,2022-02-21
PENNSYLVANIA,287635,2022-02-19,2022-02-21
RHODE ISLAND,30479,2022-02-19,2022-02-21
SOUTH CAROLINA,90742,2022-02-19,2022-02-21
SOUTH DAKOTA,22052,2022-02-19,2022-02-21
TENNESSEE,140627,2022-02-19,2022-02-21
TEXAS,473679,2022-02-19,2022-02-21
UTAH,43349,2022-02-19,2022-02-21
VERMONT,22134,2022-02-19,2022-02-21
VIRGIN ISLANDS,1410,2022-02-19,2022-02-21
VIRGINIA,139715,2022-02-19,2022-02-21
WASHINGTON,129765,2022-02-19,2022-02-21
WEST VIRGINIA,41659,2022-02-19,2022-02-21
WISCONSIN,127755,2022-02-19,2022-02-21
WYOMING,9886,2022-02-19,2022-02-21
