state,counts_rn,updated_date,scrape_date
ALABAMA,95000,2022-05-11,2022-05-12
ALASKA,19317,2022-05-11,2022-05-12
AMERICAN SAMOA,166,2022-05-11,2022-05-12
ARIZONA,105698,2022-05-11,2022-05-12
ARKANSAS,45161,2022-05-11,2022-05-12
CALIFORNIA-RN,473600,2022-05-11,2022-05-12
CALIFORNIA-VN (Non-Participating),NA,2022-05-11,2022-05-12
COLORADO,83653,2022-05-11,2022-05-12
CONNECTICUT,84517,2022-05-11,2022-05-12
DELAWARE,19951,2022-05-11,2022-05-12
DISTRICT OF COLUMBIA,31428,2022-05-11,2022-05-12
FLORIDA,356180,2022-05-11,2022-05-12
GEORGIA,136773,2022-05-11,2022-05-12
GUAM,1649,2022-05-11,2022-05-12
HAWAII,29261,2022-05-11,2022-05-12
IDAHO,26953,2022-05-11,2022-05-12
ILLINOIS,225058,2022-05-11,2022-05-12
INDIANA,122727,2022-05-11,2022-05-12
IOWA,59003,2022-05-11,2022-05-12
KANSAS,53198,2022-05-11,2022-05-12
KENTUCKY,74039,2022-05-11,2022-05-12
LOUISIANA-PN (Non-Participating),NA,2022-05-11,2022-05-12
LOUISIANA-RN,63867,2022-05-11,2022-05-12
MAINE,28229,2022-05-11,2022-05-12
MARYLAND,87111,2022-05-11,2022-05-12
MASSACHUSETTS,158740,2022-05-11,2022-05-12
MICHIGAN (Non-Participating),NA,2022-05-11,2022-05-12
MINNESOTA,120788,2022-05-11,2022-05-12
MISSISSIPPI,51320,2022-05-11,2022-05-12
MISSOURI,118233,2022-05-11,2022-05-12
MONTANA,20215,2022-05-11,2022-05-12
NEBRASKA,31822,2022-05-11,2022-05-12
NEVADA,54157,2022-05-11,2022-05-12
NEW HAMPSHIRE,25944,2022-05-11,2022-05-12
NEW JERSEY,142540,2022-05-11,2022-05-12
NEW MEXICO,30586,2022-05-11,2022-05-12
NEW YORK,364585,2022-05-11,2022-05-12
NORTH CAROLINA,150063,2022-05-11,2022-05-12
NORTH DAKOTA,16363,2022-05-11,2022-05-12
NORTHERN MARIANA ISLANDS,3444,2022-05-11,2022-05-12
OHIO,227775,2022-05-11,2022-05-12
OKLAHOMA,51248,2022-05-11,2022-05-12
OREGON,75495,2022-05-11,2022-05-12
PENNSYLVANIA,232723,2022-05-11,2022-05-12
RHODE ISLAND,26387,2022-05-11,2022-05-12
SOUTH CAROLINA,78843,2022-05-11,2022-05-12
SOUTH DAKOTA,19390,2022-05-11,2022-05-12
TENNESSEE,110859,2022-05-11,2022-05-12
TEXAS,370133,2022-05-11,2022-05-12
UTAH,41602,2022-05-11,2022-05-12
VERMONT,21063,2022-05-11,2022-05-12
VIRGIN ISLANDS,1419,2022-05-11,2022-05-12
VIRGINIA,113347,2022-05-11,2022-05-12
WASHINGTON,120949,2022-05-11,2022-05-12
WEST VIRGINIA-PN (Non-Participating),NA,2022-05-11,2022-05-12
WEST VIRGINIA-RN,34155,2022-05-11,2022-05-12
WISCONSIN,113841,2022-05-11,2022-05-12
WYOMING,9154,2022-05-11,2022-05-12
TOTALS,5159722,2022-05-11,2022-05-12
