state,counts_all,updated_date,scrape_date
ALABAMA,111485,2022-03-08,2022-03-09
ALASKA,19316,2022-03-08,2022-03-09
AMERICAN SAMOA,299,2022-03-08,2022-03-09
ARIZONA,115584,2022-03-08,2022-03-09
ARKANSAS,59122,2022-03-08,2022-03-09
CALIFORNIA,574594,2022-03-08,2022-03-09
COLORADO,90611,2022-03-08,2022-03-09
CONNECTICUT,96825,2022-03-08,2022-03-09
DELAWARE,22186,2022-03-08,2022-03-09
DISTRICT OF COLUMBIA,32940,2022-03-08,2022-03-09
FLORIDA,414572,2022-03-08,2022-03-09
GEORGIA,165837,2022-03-08,2022-03-09
GUAM,1849,2022-03-08,2022-03-09
HAWAII,29577,2022-03-08,2022-03-09
IDAHO,29936,2022-03-08,2022-03-09
ILLINOIS,248062,2022-03-08,2022-03-09
INDIANA,144493,2022-03-08,2022-03-09
IOWA,68995,2022-03-08,2022-03-09
KANSAS,62925,2022-03-08,2022-03-09
KENTUCKY,86186,2022-03-08,2022-03-09
LOUISIANA,84369,2022-03-08,2022-03-09
MAINE,30001,2022-03-08,2022-03-09
MARYLAND,97301,2022-03-08,2022-03-09
MASSACHUSETTS,176219,2022-03-08,2022-03-09
MICHIGAN (Non-Participating),NA,2022-03-08,2022-03-09
MINNESOTA,139838,2022-03-08,2022-03-09
MISSISSIPPI,63885,2022-03-08,2022-03-09
MISSOURI,142354,2022-03-08,2022-03-09
MONTANA,22076,2022-03-08,2022-03-09
NEBRASKA,36958,2022-03-08,2022-03-09
NEVADA,57305,2022-03-08,2022-03-09
NEW HAMPSHIRE,28893,2022-03-08,2022-03-09
NEW JERSEY,165567,2022-03-08,2022-03-09
NEW MEXICO,32768,2022-03-08,2022-03-09
NEW YORK,428416,2022-03-08,2022-03-09
NORTH CAROLINA,172265,2022-03-08,2022-03-09
NORTH DAKOTA,19189,2022-03-08,2022-03-09
NORTHERN MARIANA ISLANDS,3312,2022-03-08,2022-03-09
OHIO,279024,2022-03-08,2022-03-09
OKLAHOMA,67317,2022-03-08,2022-03-09
OREGON,80196,2022-03-08,2022-03-09
PENNSYLVANIA,288838,2022-03-08,2022-03-09
RHODE ISLAND,30664,2022-03-08,2022-03-09
SOUTH CAROLINA,90937,2022-03-08,2022-03-09
SOUTH DAKOTA,22068,2022-03-08,2022-03-09
TENNESSEE,140536,2022-03-08,2022-03-09
TEXAS,473339,2022-03-08,2022-03-09
UTAH,43602,2022-03-08,2022-03-09
VERMONT,22258,2022-03-08,2022-03-09
VIRGIN ISLANDS,1426,2022-03-08,2022-03-09
VIRGINIA,139699,2022-03-08,2022-03-09
WASHINGTON,129923,2022-03-08,2022-03-09
WEST VIRGINIA,41785,2022-03-08,2022-03-09
WISCONSIN,128138,2022-03-08,2022-03-09
WYOMING,9917,2022-03-08,2022-03-09
