state,counts_rn,updated_date,scrape_date
ALABAMA,93044,2026-08-10,2026-08-10
ALASKA,24750,2026-08-10,2026-08-10
AMERICAN SAMOA,178,2026-08-10,2026-08-10
ARIZONA,116122,2026-08-10,2026-08-10
ARKANSAS,50078,2026-08-10,2026-08-10
CALIFORNIA-RN,620148,2026-08-10,2026-08-10
CALIFORNIA-VN (Non-Participating),NA,2026-08-10,2026-08-10
COLORADO,93013,2026-08-10,2026-08-10
CONNECTICUT,76583,2026-08-10,2026-08-10
DELAWARE,19931,2026-08-10,2026-08-10
DISTRICT OF COLUMBIA,45731,2026-08-10,2026-08-10
FLORIDA,395432,2026-08-10,2026-08-10
GEORGIA,150731,2026-08-10,2026-08-10
GUAM,1277,2026-08-10,2026-08-10
HAWAII,38174,2026-08-10,2026-08-10
IDAHO,30203,2026-08-10,2026-08-10
ILLINOIS,265144,2026-08-10,2026-08-10
INDIANA,134122,2026-08-10,2026-08-10
IOWA,59548,2026-08-10,2026-08-10
KANSAS,54175,2026-08-10,2026-08-10
KENTUCKY,81278,2026-08-10,2026-08-10
LOUISIANA-PN (Non-Participating),NA,2026-08-10,2026-08-10
LOUISIANA-RN,69005,2026-08-10,2026-08-10
MAINE,28987,2026-08-10,2026-08-10
MARYLAND,91226,2026-08-10,2026-08-10
MASSACHUSETTS,162583,2026-08-10,2026-08-10
MICHIGAN,192092,2026-08-10,2026-08-10
MINNESOTA,141096,2026-08-10,2026-08-10
MISSISSIPPI,56420,2026-08-10,2026-08-10
MISSOURI,122639,2026-08-10,2026-08-10
MONTANA,27227,2026-08-10,2026-08-10
NEBRASKA,34377,2026-08-10,2026-08-10
NEVADA,65118,2026-08-10,2026-08-10
NEW HAMPSHIRE,28080,2026-08-10,2026-08-10
NEW JERSEY,150655,2026-08-10,2026-08-10
NEW MEXICO,35771,2026-08-10,2026-08-10
NEW YORK,559664,2026-08-10,2026-08-10
NORTH CAROLINA,169609,2026-08-10,2026-08-10
NORTH DAKOTA,17842,2026-08-10,2026-08-10
NORTHERN MARIANA ISLANDS,3637,2026-08-10,2026-08-10
OHIO,235190,2026-08-10,2026-08-10
OKLAHOMA,56643,2026-08-10,2026-08-10
OREGON,93190,2026-08-10,2026-08-10
PENNSYLVANIA,239261,2026-08-10,2026-08-10
RHODE ISLAND,21339,2026-08-10,2026-08-10
SOUTH CAROLINA,88466,2026-08-10,2026-08-10
SOUTH DAKOTA,20635,2026-08-10,2026-08-10
TENNESSEE,119649,2026-08-10,2026-08-10
TEXAS,437590,2026-08-10,2026-08-10
UTAH,49142,2026-08-10,2026-08-10
VERMONT,12519,2026-08-10,2026-08-10
VIRGIN ISLANDS,1198,2026-08-10,2026-08-10
VIRGINIA,125525,2026-08-10,2026-08-10
WASHINGTON,108106,2026-08-10,2026-08-10
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-10,2026-08-10
WEST VIRGINIA-RN,33002,2026-08-10,2026-08-10
WISCONSIN,115268,2026-08-10,2026-08-10
WYOMING,9178,2026-08-10,2026-08-10
TOTALS,6071591,2026-08-10,2026-08-10
