state,counts_lpn,updated_date,scrape_date
ALABAMA,16685,2022-01-27,2022-01-28
ALASKA,769,2022-01-27,2022-01-28
AMERICAN SAMOA,132,2022-01-27,2022-01-28
ARIZONA,10861,2022-01-27,2022-01-28
ARKANSAS,14268,2022-01-27,2022-01-28
CALIFORNIA-RN (Non-Participating),NA,2022-01-27,2022-01-28
CALIFORNIA-VN,105957,2022-01-27,2022-01-28
COLORADO,8062,2022-01-27,2022-01-28
CONNECTICUT,13856,2022-01-27,2022-01-28
DELAWARE,3177,2022-01-27,2022-01-28
DISTRICT OF COLUMBIA,2184,2022-01-27,2022-01-28
FLORIDA,61757,2022-01-27,2022-01-28
GEORGIA,29953,2022-01-27,2022-01-28
GUAM,211,2022-01-27,2022-01-28
HAWAII,1705,2022-01-27,2022-01-28
IDAHO,3533,2022-01-27,2022-01-28
ILLINOIS,25729,2022-01-27,2022-01-28
INDIANA,23012,2022-01-27,2022-01-28
IOWA,10026,2022-01-27,2022-01-28
KANSAS,9602,2022-01-27,2022-01-28
KENTUCKY,12851,2022-01-27,2022-01-28
LOUISIANA-PN,21883,2022-01-27,2022-01-28
LOUISIANA-RN (Non-Participating),NA,2022-01-27,2022-01-28
MAINE,1907,2022-01-27,2022-01-28
MARYLAND,11277,2022-01-27,2022-01-28
MASSACHUSETTS,19984,2022-01-27,2022-01-28
MICHIGAN (Non-Participating),NA,2022-01-27,2022-01-28
MINNESOTA,19569,2022-01-27,2022-01-28
MISSISSIPPI,12669,2022-01-27,2022-01-28
MISSOURI,24646,2022-01-27,2022-01-28
MONTANA,2421,2022-01-27,2022-01-28
NEBRASKA,5250,2022-01-27,2022-01-28
NEVADA,4398,2022-01-27,2022-01-28
NEW HAMPSHIRE,3091,2022-01-27,2022-01-28
NEW JERSEY,23969,2022-01-27,2022-01-28
NEW MEXICO,2468,2022-01-27,2022-01-28
NEW YORK,68211,2022-01-27,2022-01-28
NORTH CAROLINA,22743,2022-01-27,2022-01-28
NORTH DAKOTA,3037,2022-01-27,2022-01-28
NORTHERN MARIANA ISLANDS,47,2022-01-27,2022-01-28
OHIO,53933,2022-01-27,2022-01-28
OKLAHOMA,15445,2022-01-27,2022-01-28
OREGON,6011,2022-01-27,2022-01-28
PENNSYLVANIA,52921,2022-01-27,2022-01-28
RHODE ISLAND,2602,2022-01-27,2022-01-28
SOUTH CAROLINA,12388,2022-01-27,2022-01-28
SOUTH DAKOTA,2681,2022-01-27,2022-01-28
TENNESSEE,30009,2022-01-27,2022-01-28
TEXAS,105459,2022-01-27,2022-01-28
UTAH,2849,2022-01-27,2022-01-28
VERMONT,2613,2022-01-27,2022-01-28
VIRGIN ISLANDS,92,2022-01-27,2022-01-28
VIRGINIA,26953,2022-01-27,2022-01-28
WASHINGTON,11058,2022-01-27,2022-01-28
WEST VIRGINIA-PN,8044,2022-01-27,2022-01-28
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-27,2022-01-28
WISCONSIN,15136,2022-01-27,2022-01-28
WYOMING,880,2022-01-27,2022-01-28
TOTALS,950974,2022-01-27,2022-01-28
