state,counts_all,updated_date,scrape_date
ALABAMA,111919,2022-05-10,2022-05-11
ALASKA,20066,2022-05-10,2022-05-11
AMERICAN SAMOA,298,2022-05-10,2022-05-11
ARIZONA,116767,2022-05-10,2022-05-11
ARKANSAS,59074,2022-05-10,2022-05-11
CALIFORNIA,579466,2022-05-10,2022-05-11
COLORADO,91799,2022-05-10,2022-05-11
CONNECTICUT,98537,2022-05-10,2022-05-11
DELAWARE,22628,2022-05-10,2022-05-11
DISTRICT OF COLUMBIA,33625,2022-05-10,2022-05-11
FLORIDA,419270,2022-05-10,2022-05-11
GEORGIA,166983,2022-05-10,2022-05-11
GUAM,1862,2022-05-10,2022-05-11
HAWAII,31004,2022-05-10,2022-05-11
IDAHO,30508,2022-05-10,2022-05-11
ILLINOIS,251212,2022-05-10,2022-05-11
INDIANA,146030,2022-05-10,2022-05-11
IOWA,69011,2022-05-10,2022-05-11
KANSAS,62655,2022-05-10,2022-05-11
KENTUCKY,87086,2022-05-10,2022-05-11
LOUISIANA,84982,2022-05-10,2022-05-11
MAINE,30115,2022-05-10,2022-05-11
MARYLAND,98288,2022-05-10,2022-05-11
MASSACHUSETTS,178878,2022-05-10,2022-05-11
MICHIGAN (Non-Participating),NA,2022-05-10,2022-05-11
MINNESOTA,139928,2022-05-10,2022-05-11
MISSISSIPPI,64254,2022-05-10,2022-05-11
MISSOURI,142859,2022-05-10,2022-05-11
MONTANA,22534,2022-05-10,2022-05-11
NEBRASKA,37149,2022-05-10,2022-05-11
NEVADA,58573,2022-05-10,2022-05-11
NEW HAMPSHIRE,29042,2022-05-10,2022-05-11
NEW JERSEY,166840,2022-05-10,2022-05-11
NEW MEXICO,32993,2022-05-10,2022-05-11
NEW YORK,433360,2022-05-10,2022-05-11
NORTH CAROLINA,172683,2022-05-10,2022-05-11
NORTH DAKOTA,19450,2022-05-10,2022-05-11
NORTHERN MARIANA ISLANDS,3495,2022-05-10,2022-05-11
OHIO,282734,2022-05-10,2022-05-11
OKLAHOMA,67072,2022-05-10,2022-05-11
OREGON,81444,2022-05-10,2022-05-11
PENNSYLVANIA,286346,2022-05-10,2022-05-11
RHODE ISLAND,28820,2022-05-10,2022-05-11
SOUTH CAROLINA,91272,2022-05-10,2022-05-11
SOUTH DAKOTA,22067,2022-05-10,2022-05-11
TENNESSEE,140651,2022-05-10,2022-05-11
TEXAS,474455,2022-05-10,2022-05-11
UTAH,44143,2022-05-10,2022-05-11
VERMONT,22680,2022-05-10,2022-05-11
VIRGIN ISLANDS,1504,2022-05-10,2022-05-11
VIRGINIA,140105,2022-05-10,2022-05-11
WASHINGTON,131996,2022-05-10,2022-05-11
WEST VIRGINIA,42324,2022-05-10,2022-05-11
WISCONSIN,129245,2022-05-10,2022-05-11
WYOMING,10059,2022-05-10,2022-05-11
