state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-17
ALASKA,23174,2026-01-05,2026-02-17
AMERICAN SAMOA,228,2026-01-05,2026-02-17
ARIZONA,127854,2026-01-05,2026-02-17
ARKANSAS,62992,2026-01-05,2026-02-17
CALIFORNIA,707672,2026-01-05,2026-02-17
COLORADO,96783,2026-01-05,2026-02-17
CONNECTICUT,94572,2026-01-05,2026-02-17
DELAWARE,22452,2026-01-05,2026-02-17
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-17
FLORIDA,449830,2026-01-05,2026-02-17
GEORGIA,177678,2026-01-05,2026-02-17
GUAM,1346,2026-01-05,2026-02-17
HAWAII,36317,2026-01-05,2026-02-17
IDAHO,31953,2026-01-05,2026-02-17
ILLINOIS,279849,2026-01-05,2026-02-17
INDIANA,148884,2026-01-05,2026-02-17
IOWA,67339,2026-01-05,2026-02-17
KANSAS,62456,2026-01-05,2026-02-17
KENTUCKY,90296,2026-01-05,2026-02-17
LOUISIANA,90541,2026-01-05,2026-02-17
MAINE,30246,2026-01-05,2026-02-17
MARYLAND,101876,2026-01-05,2026-02-17
MASSACHUSETTS,191402,2026-01-05,2026-02-17
MICHIGAN,201569,2026-01-05,2026-02-17
MINNESOTA,156221,2026-01-05,2026-02-17
MISSISSIPPI,67068,2026-01-05,2026-02-17
MISSOURI,142520,2026-01-05,2026-02-17
MONTANA,29329,2026-01-05,2026-02-17
NEBRASKA,37775,2026-01-05,2026-02-17
NEVADA,67519,2026-01-05,2026-02-17
NEW HAMPSHIRE,30830,2026-01-05,2026-02-17
NEW JERSEY,176768,2026-01-05,2026-02-17
NEW MEXICO,37070,2026-01-05,2026-02-17
NEW YORK,610499,2026-01-05,2026-02-17
NORTH CAROLINA,187871,2026-01-05,2026-02-17
NORTH DAKOTA,19284,2026-01-05,2026-02-17
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-17
OHIO,281075,2026-01-05,2026-02-17
OKLAHOMA,72315,2026-01-05,2026-02-17
OREGON,97803,2026-01-05,2026-02-17
PENNSYLVANIA,287682,2026-01-05,2026-02-17
RHODE ISLAND,24511,2026-01-05,2026-02-17
SOUTH CAROLINA,102891,2026-01-05,2026-02-17
SOUTH DAKOTA,23070,2026-01-05,2026-02-17
TENNESSEE,147169,2026-01-05,2026-02-17
TEXAS,527659,2026-01-05,2026-02-17
UTAH,49523,2026-01-05,2026-02-17
VERMONT,13536,2026-01-05,2026-02-17
VIRGIN ISLANDS,1164,2026-01-05,2026-02-17
VIRGINIA,149059,2026-01-05,2026-02-17
WASHINGTON,116994,2026-01-05,2026-02-17
WEST VIRGINIA,43380,2026-01-05,2026-02-17
WISCONSIN,132601,2026-01-05,2026-02-17
WYOMING,9628,2026-01-05,2026-02-17
