state,counts_rn,updated_date,scrape_date
ALABAMA,90827,2026-01-05,2026-01-27
ALASKA,22324,2026-01-05,2026-01-27
AMERICAN SAMOA,159,2026-01-05,2026-01-27
ARIZONA,116943,2026-01-05,2026-01-27
ARKANSAS,49202,2026-01-05,2026-01-27
CALIFORNIA-RN,592136,2026-01-05,2026-01-27
CALIFORNIA-VN (Non-Participating),NA,2026-01-05,2026-01-27
COLORADO,88874,2026-01-05,2026-01-27
CONNECTICUT,81763,2026-01-05,2026-01-27
DELAWARE,19062,2026-01-05,2026-01-27
DISTRICT OF COLUMBIA,48957,2026-01-05,2026-01-27
FLORIDA,390394,2026-01-05,2026-01-27
GEORGIA,149360,2026-01-05,2026-01-27
GUAM,1165,2026-01-05,2026-01-27
HAWAII,34481,2026-01-05,2026-01-27
IDAHO,28490,2026-01-05,2026-01-27
ILLINOIS,254485,2026-01-05,2026-01-27
INDIANA,127479,2026-01-05,2026-01-27
IOWA,58512,2026-01-05,2026-01-27
KANSAS,53433,2026-01-05,2026-01-27
KENTUCKY,77962,2026-01-05,2026-01-27
LOUISIANA-PN (Non-Participating),NA,2026-01-05,2026-01-27
LOUISIANA-RN,68210,2026-01-05,2026-01-27
MAINE,28675,2026-01-05,2026-01-27
MARYLAND,90553,2026-01-05,2026-01-27
MASSACHUSETTS,169994,2026-01-05,2026-01-27
MICHIGAN,180811,2026-01-05,2026-01-27
MINNESOTA,139038,2026-01-05,2026-01-27
MISSISSIPPI,54120,2026-01-05,2026-01-27
MISSOURI,118662,2026-01-05,2026-01-27
MONTANA,27123,2026-01-05,2026-01-27
NEBRASKA,32999,2026-01-05,2026-01-27
NEVADA,62771,2026-01-05,2026-01-27
NEW HAMPSHIRE,27694,2026-01-05,2026-01-27
NEW JERSEY,152545,2026-01-05,2026-01-27
NEW MEXICO,34589,2026-01-05,2026-01-27
NEW YORK,531321,2026-01-05,2026-01-27
NORTH CAROLINA,164947,2026-01-05,2026-01-27
NORTH DAKOTA,16812,2026-01-05,2026-01-27
NORTHERN MARIANA ISLANDS,3852,2026-01-05,2026-01-27
OHIO,226812,2026-01-05,2026-01-27
OKLAHOMA,56190,2026-01-05,2026-01-27
OREGON,91063,2026-01-05,2026-01-27
PENNSYLVANIA,236088,2026-01-05,2026-01-27
RHODE ISLAND,21835,2026-01-05,2026-01-27
SOUTH CAROLINA,90078,2026-01-05,2026-01-27
SOUTH DAKOTA,20287,2026-01-05,2026-01-27
TENNESSEE,117980,2026-01-05,2026-01-27
TEXAS,427262,2026-01-05,2026-01-27
UTAH,46673,2026-01-05,2026-01-27
VERMONT,11745,2026-01-05,2026-01-27
VIRGIN ISLANDS,1085,2026-01-05,2026-01-27
VIRGINIA,123033,2026-01-05,2026-01-27
WASHINGTON,106849,2026-01-05,2026-01-27
WEST VIRGINIA-PN (Non-Participating),NA,2026-01-05,2026-01-27
WEST VIRGINIA-RN,35938,2026-01-05,2026-01-27
WISCONSIN,121772,2026-01-05,2026-01-27
WYOMING,8784,2026-01-05,2026-01-27
TOTALS,5934198,2026-01-05,2026-01-27
