state,counts_all,updated_date,scrape_date
ALABAMA,105670,2025-06-20,2025-06-20
ALASKA,21251,2025-06-20,2025-06-20
AMERICAN SAMOA,152,2025-06-20,2025-06-20
ARIZONA,129220,2025-06-20,2025-06-20
ARKANSAS,62612,2025-06-20,2025-06-20
CALIFORNIA,683947,2025-06-20,2025-06-20
COLORADO,98039,2025-06-20,2025-06-20
CONNECTICUT,94480,2025-06-20,2025-06-20
DELAWARE,25262,2025-06-20,2025-06-20
DISTRICT OF COLUMBIA,48447,2025-06-20,2025-06-20
FLORIDA,445499,2025-06-20,2025-06-20
GEORGIA,172646,2025-06-20,2025-06-20
GUAM,1476,2025-06-20,2025-06-20
HAWAII,43357,2025-06-20,2025-06-20
IDAHO,34389,2025-06-20,2025-06-20
ILLINOIS,266658,2025-06-20,2025-06-20
INDIANA,156438,2025-06-20,2025-06-20
IOWA,66610,2025-06-20,2025-06-20
KANSAS,62795,2025-06-20,2025-06-20
KENTUCKY,91210,2025-06-20,2025-06-20
LOUISIANA,89207,2025-06-20,2025-06-20
MAINE,30688,2025-06-20,2025-06-20
MARYLAND,101764,2025-06-20,2025-06-20
MASSACHUSETTS,183526,2025-06-20,2025-06-20
MICHIGAN,199261,2025-06-20,2025-06-20
MINNESOTA,154911,2025-06-20,2025-06-20
MISSISSIPPI,67316,2025-06-20,2025-06-20
MISSOURI,139788,2025-06-20,2025-06-20
MONTANA,27603,2025-06-20,2025-06-20
NEBRASKA,37586,2025-06-20,2025-06-20
NEVADA,66315,2025-06-20,2025-06-20
NEW HAMPSHIRE,30937,2025-06-20,2025-06-20
NEW JERSEY,176910,2025-06-20,2025-06-20
NEW MEXICO,36773,2025-06-20,2025-06-20
NEW YORK,583995,2025-06-20,2025-06-20
NORTH CAROLINA,187418,2025-06-20,2025-06-20
NORTH DAKOTA,20249,2025-06-20,2025-06-20
NORTHERN MARIANA ISLANDS,4369,2025-06-20,2025-06-20
OHIO,291513,2025-06-20,2025-06-20
OKLAHOMA,71384,2025-06-20,2025-06-20
OREGON,96177,2025-06-20,2025-06-20
PENNSYLVANIA,287074,2025-06-20,2025-06-20
RHODE ISLAND,23410,2025-06-20,2025-06-20
SOUTH CAROLINA,99867,2025-06-20,2025-06-20
SOUTH DAKOTA,22860,2025-06-20,2025-06-20
TENNESSEE,146524,2025-06-20,2025-06-20
TEXAS,525533,2025-06-20,2025-06-20
UTAH,47434,2025-06-20,2025-06-20
VERMONT,12671,2025-06-20,2025-06-20
VIRGIN ISLANDS,1344,2025-06-20,2025-06-20
VIRGINIA,148529,2025-06-20,2025-06-20
WASHINGTON,116776,2025-06-20,2025-06-20
WEST VIRGINIA,42690,2025-06-20,2025-06-20
WISCONSIN,128223,2025-06-20,2025-06-20
WYOMING,9330,2025-06-20,2025-06-20
