state,counts_rn,updated_date,scrape_date
ALABAMA,87396,2024-08-24,2024-08-24
ALASKA,23174,2024-08-24,2024-08-24
AMERICAN SAMOA,174,2024-08-24,2024-08-24
ARIZONA,112651,2024-08-24,2024-08-24
ARKANSAS,47934,2024-08-24,2024-08-24
CALIFORNIA-RN,536192,2024-08-24,2024-08-24
CALIFORNIA-VN (Non-Participating),NA,2024-08-24,2024-08-24
COLORADO,91788,2024-08-24,2024-08-24
CONNECTICUT,82215,2024-08-24,2024-08-24
DELAWARE,21141,2024-08-24,2024-08-24
DISTRICT OF COLUMBIA,48038,2024-08-24,2024-08-24
FLORIDA,375025,2024-08-24,2024-08-24
GEORGIA,144594,2024-08-24,2024-08-24
GUAM,1155,2024-08-24,2024-08-24
HAWAII,36421,2024-08-24,2024-08-24
IDAHO,29014,2024-08-24,2024-08-24
ILLINOIS,248679,2024-08-24,2024-08-24
INDIANA,130137,2024-08-24,2024-08-24
IOWA,58440,2024-08-24,2024-08-24
KANSAS,53581,2024-08-24,2024-08-24
KENTUCKY,77847,2024-08-24,2024-08-24
LOUISIANA-PN (Non-Participating),NA,2024-08-24,2024-08-24
LOUISIANA-RN,66856,2024-08-24,2024-08-24
MAINE,29004,2024-08-24,2024-08-24
MARYLAND,90124,2024-08-24,2024-08-24
MASSACHUSETTS,164945,2024-08-24,2024-08-24
MICHIGAN,177043,2024-08-24,2024-08-24
MINNESOTA,135406,2024-08-24,2024-08-24
MISSISSIPPI,54653,2024-08-24,2024-08-24
MISSOURI,123576,2024-08-24,2024-08-24
MONTANA,24321,2024-08-24,2024-08-24
NEBRASKA,34244,2024-08-24,2024-08-24
NEVADA,60279,2024-08-24,2024-08-24
NEW HAMPSHIRE,27271,2024-08-24,2024-08-24
NEW JERSEY,146555,2024-08-24,2024-08-24
NEW MEXICO,33954,2024-08-24,2024-08-24
NEW YORK,474013,2024-08-24,2024-08-24
NORTH CAROLINA,162303,2024-08-24,2024-08-24
NORTH DAKOTA,17687,2024-08-24,2024-08-24
NORTHERN MARIANA ISLANDS,4710,2024-08-24,2024-08-24
OHIO,231281,2024-08-24,2024-08-24
OKLAHOMA,53687,2024-08-24,2024-08-24
OREGON,86185,2024-08-24,2024-08-24
PENNSYLVANIA,244061,2024-08-24,2024-08-24
RHODE ISLAND,25243,2024-08-24,2024-08-24
SOUTH CAROLINA,82301,2024-08-24,2024-08-24
SOUTH DAKOTA,19971,2024-08-24,2024-08-24
TENNESSEE,116882,2024-08-24,2024-08-24
TEXAS,413914,2024-08-24,2024-08-24
UTAH,46783,2024-08-24,2024-08-24
VERMONT,12867,2024-08-24,2024-08-24
VIRGIN ISLANDS,1247,2024-08-24,2024-08-24
VIRGINIA,120807,2024-08-24,2024-08-24
WASHINGTON,109450,2024-08-24,2024-08-24
WEST VIRGINIA-PN (Non-Participating),NA,2024-08-24,2024-08-24
WEST VIRGINIA-RN,38220,2024-08-24,2024-08-24
WISCONSIN,112649,2024-08-24,2024-08-24
WYOMING,9408,2024-08-24,2024-08-24
TOTALS,5757496,2024-08-24,2024-08-24
