state,counts_rn,updated_date,scrape_date
ALABAMA,95561,2022-05-27,2022-05-28
ALASKA,19436,2022-05-27,2022-05-28
AMERICAN SAMOA,166,2022-05-27,2022-05-28
ARIZONA,106062,2022-05-27,2022-05-28
ARKANSAS,45490,2022-05-27,2022-05-28
CALIFORNIA-RN,475610,2022-05-27,2022-05-28
CALIFORNIA-VN (Non-Participating),NA,2022-05-27,2022-05-28
COLORADO,83853,2022-05-27,2022-05-28
CONNECTICUT,84827,2022-05-27,2022-05-28
DELAWARE,20027,2022-05-27,2022-05-28
DISTRICT OF COLUMBIA,31791,2022-05-27,2022-05-28
FLORIDA,352790,2022-05-27,2022-05-28
GEORGIA,136935,2022-05-27,2022-05-28
GUAM,1661,2022-05-27,2022-05-28
HAWAII,29646,2022-05-27,2022-05-28
IDAHO,27228,2022-05-27,2022-05-28
ILLINOIS,225394,2022-05-27,2022-05-28
INDIANA,122981,2022-05-27,2022-05-28
IOWA,58967,2022-05-27,2022-05-28
KANSAS,53348,2022-05-27,2022-05-28
KENTUCKY,74282,2022-05-27,2022-05-28
LOUISIANA-PN (Non-Participating),NA,2022-05-27,2022-05-28
LOUISIANA-RN,63959,2022-05-27,2022-05-28
MAINE,28279,2022-05-27,2022-05-28
MARYLAND,87328,2022-05-27,2022-05-28
MASSACHUSETTS,159342,2022-05-27,2022-05-28
MICHIGAN (Non-Participating),NA,2022-05-27,2022-05-28
MINNESOTA,121229,2022-05-27,2022-05-28
MISSISSIPPI,51376,2022-05-27,2022-05-28
MISSOURI,118377,2022-05-27,2022-05-28
MONTANA,20302,2022-05-27,2022-05-28
NEBRASKA,31869,2022-05-27,2022-05-28
NEVADA,54428,2022-05-27,2022-05-28
NEW HAMPSHIRE,25975,2022-05-27,2022-05-28
NEW JERSEY,142622,2022-05-27,2022-05-28
NEW MEXICO,30702,2022-05-27,2022-05-28
NEW YORK,365395,2022-05-27,2022-05-28
NORTH CAROLINA,150652,2022-05-27,2022-05-28
NORTH DAKOTA,16446,2022-05-27,2022-05-28
NORTHERN MARIANA ISLANDS,3509,2022-05-27,2022-05-28
OHIO,228554,2022-05-27,2022-05-28
OKLAHOMA,51347,2022-05-27,2022-05-28
OREGON,76090,2022-05-27,2022-05-28
PENNSYLVANIA,233383,2022-05-27,2022-05-28
RHODE ISLAND,26492,2022-05-27,2022-05-28
SOUTH CAROLINA,78996,2022-05-27,2022-05-28
SOUTH DAKOTA,19399,2022-05-27,2022-05-28
TENNESSEE,111065,2022-05-27,2022-05-28
TEXAS,371181,2022-05-27,2022-05-28
UTAH,41697,2022-05-27,2022-05-28
VERMONT,21136,2022-05-27,2022-05-28
VIRGIN ISLANDS,1438,2022-05-27,2022-05-28
VIRGINIA,113605,2022-05-27,2022-05-28
WASHINGTON,121461,2022-05-27,2022-05-28
WEST VIRGINIA-PN (Non-Participating),NA,2022-05-27,2022-05-28
WEST VIRGINIA-RN,34722,2022-05-27,2022-05-28
WISCONSIN,114143,2022-05-27,2022-05-28
WYOMING,9264,2022-05-27,2022-05-28
TOTALS,5171818,2022-05-27,2022-05-28
