state,counts_all,updated_date,scrape_date
ALABAMA,102989,2024-11-08,2024-11-08
ALASKA,24491,2024-11-08,2024-11-08
AMERICAN SAMOA,65,2024-11-08,2024-11-08
ARIZONA,124979,2024-11-08,2024-11-08
ARKANSAS,61544,2024-11-08,2024-11-08
CALIFORNIA,657318,2024-11-08,2024-11-08
COLORADO,99805,2024-11-08,2024-11-08
CONNECTICUT,95072,2024-11-08,2024-11-08
DELAWARE,24449,2024-11-08,2024-11-08
DISTRICT OF COLUMBIA,43803,2024-11-08,2024-11-08
FLORIDA,444593,2024-11-08,2024-11-08
GEORGIA,176463,2024-11-08,2024-11-08
GUAM,1416,2024-11-08,2024-11-08
HAWAII,40053,2024-11-08,2024-11-08
IDAHO,32649,2024-11-08,2024-11-08
ILLINOIS,280200,2024-11-08,2024-11-08
INDIANA,150493,2024-11-08,2024-11-08
IOWA,67362,2024-11-08,2024-11-08
KANSAS,62405,2024-11-08,2024-11-08
KENTUCKY,86926,2024-11-08,2024-11-08
LOUISIANA,89092,2024-11-08,2024-11-08
MAINE,30588,2024-11-08,2024-11-08
MARYLAND,100668,2024-11-08,2024-11-08
MASSACHUSETTS,176525,2024-11-08,2024-11-08
MICHIGAN,197003,2024-11-08,2024-11-08
MINNESOTA,151916,2024-11-08,2024-11-08
MISSISSIPPI,68906,2024-11-08,2024-11-08
MISSOURI,146692,2024-11-08,2024-11-08
MONTANA,27192,2024-11-08,2024-11-08
NEBRASKA,36564,2024-11-08,2024-11-08
NEVADA,65341,2024-11-08,2024-11-08
NEW HAMPSHIRE,30502,2024-11-08,2024-11-08
NEW JERSEY,171938,2024-11-08,2024-11-08
NEW MEXICO,36415,2024-11-08,2024-11-08
NEW YORK,557866,2024-11-08,2024-11-08
NORTH CAROLINA,184961,2024-11-08,2024-11-08
NORTH DAKOTA,20878,2024-11-08,2024-11-08
NORTHERN MARIANA ISLANDS,4692,2024-11-08,2024-11-08
OHIO,282449,2024-11-08,2024-11-08
OKLAHOMA,70135,2024-11-08,2024-11-08
OREGON,92878,2024-11-08,2024-11-08
PENNSYLVANIA,285498,2024-11-08,2024-11-08
RHODE ISLAND,28259,2024-11-08,2024-11-08
SOUTH CAROLINA,95713,2024-11-08,2024-11-08
SOUTH DAKOTA,22753,2024-11-08,2024-11-08
TENNESSEE,145989,2024-11-08,2024-11-08
TEXAS,516763,2024-11-08,2024-11-08
UTAH,50100,2024-11-08,2024-11-08
VERMONT,14580,2024-11-08,2024-11-08
VIRGIN ISLANDS,1378,2024-11-08,2024-11-08
VIRGINIA,147214,2024-11-08,2024-11-08
WASHINGTON,118758,2024-11-08,2024-11-08
WEST VIRGINIA,40706,2024-11-08,2024-11-08
WISCONSIN,125863,2024-11-08,2024-11-08
WYOMING,10555,2024-11-08,2024-11-08
