state,counts_rn,updated_date,scrape_date
ALABAMA,92979,2026-07-16,2026-07-16
ALASKA,24537,2026-07-16,2026-07-16
AMERICAN SAMOA,179,2026-07-16,2026-07-16
ARIZONA,121576,2026-07-16,2026-07-16
ARKANSAS,50060,2026-07-16,2026-07-16
CALIFORNIA-RN,616719,2026-07-16,2026-07-16
CALIFORNIA-VN (Non-Participating),NA,2026-07-16,2026-07-16
COLORADO,92264,2026-07-16,2026-07-16
CONNECTICUT,76107,2026-07-16,2026-07-16
DELAWARE,19779,2026-07-16,2026-07-16
DISTRICT OF COLUMBIA,45099,2026-07-16,2026-07-16
FLORIDA,395494,2026-07-16,2026-07-16
GEORGIA,147920,2026-07-16,2026-07-16
GUAM,1266,2026-07-16,2026-07-16
HAWAII,37642,2026-07-16,2026-07-16
IDAHO,30070,2026-07-16,2026-07-16
ILLINOIS,262622,2026-07-16,2026-07-16
INDIANA,133533,2026-07-16,2026-07-16
IOWA,59333,2026-07-16,2026-07-16
KANSAS,54162,2026-07-16,2026-07-16
KENTUCKY,81054,2026-07-16,2026-07-16
LOUISIANA-PN (Non-Participating),NA,2026-07-16,2026-07-16
LOUISIANA-RN,68834,2026-07-16,2026-07-16
MAINE,28966,2026-07-16,2026-07-16
MARYLAND,91241,2026-07-16,2026-07-16
MASSACHUSETTS,162156,2026-07-16,2026-07-16
MICHIGAN,191568,2026-07-16,2026-07-16
MINNESOTA,141198,2026-07-16,2026-07-16
MISSISSIPPI,56292,2026-07-16,2026-07-16
MISSOURI,122311,2026-07-16,2026-07-16
MONTANA,27028,2026-07-16,2026-07-16
NEBRASKA,34251,2026-07-16,2026-07-16
NEVADA,64897,2026-07-16,2026-07-16
NEW HAMPSHIRE,28045,2026-07-16,2026-07-16
NEW JERSEY,149480,2026-07-16,2026-07-16
NEW MEXICO,35656,2026-07-16,2026-07-16
NEW YORK,556636,2026-07-16,2026-07-16
NORTH CAROLINA,169480,2026-07-16,2026-07-16
NORTH DAKOTA,17799,2026-07-16,2026-07-16
NORTHERN MARIANA ISLANDS,3637,2026-07-16,2026-07-16
OHIO,234381,2026-07-16,2026-07-16
OKLAHOMA,56743,2026-07-16,2026-07-16
OREGON,92992,2026-07-16,2026-07-16
PENNSYLVANIA,238299,2026-07-16,2026-07-16
RHODE ISLAND,21214,2026-07-16,2026-07-16
SOUTH CAROLINA,88007,2026-07-16,2026-07-16
SOUTH DAKOTA,20639,2026-07-16,2026-07-16
TENNESSEE,119572,2026-07-16,2026-07-16
TEXAS,436954,2026-07-16,2026-07-16
UTAH,48904,2026-07-16,2026-07-16
VERMONT,12428,2026-07-16,2026-07-16
VIRGIN ISLANDS,1190,2026-07-16,2026-07-16
VIRGINIA,125266,2026-07-16,2026-07-16
WASHINGTON,107595,2026-07-16,2026-07-16
WEST VIRGINIA-PN (Non-Participating),NA,2026-07-16,2026-07-16
WEST VIRGINIA-RN,32827,2026-07-16,2026-07-16
WISCONSIN,114825,2026-07-16,2026-07-16
WYOMING,9147,2026-07-16,2026-07-16
TOTALS,6052853,2026-07-16,2026-07-16
