state,counts_lpn,updated_date,scrape_date
ALABAMA,16955,2026-09-23,2026-09-23
ALASKA,982,2026-09-23,2026-09-23
AMERICAN SAMOA,71,2026-09-23,2026-09-23
ARIZONA,10829,2026-09-23,2026-09-23
ARKANSAS,13888,2026-09-23,2026-09-23
CALIFORNIA-RN (Non-Participating),NA,2026-09-23,2026-09-23
CALIFORNIA-VN,118760,2026-09-23,2026-09-23
COLORADO,8313,2026-09-23,2026-09-23
CONNECTICUT,12513,2026-09-23,2026-09-23
DELAWARE,3242,2026-09-23,2026-09-23
DISTRICT OF COLUMBIA,2158,2026-09-23,2026-09-23
FLORIDA,63057,2026-09-23,2026-09-23
GEORGIA,29696,2026-09-23,2026-09-23
GUAM,195,2026-09-23,2026-09-23
HAWAII,2054,2026-09-23,2026-09-23
IDAHO,3125,2026-09-23,2026-09-23
ILLINOIS,27169,2026-09-23,2026-09-23
INDIANA,22514,2026-09-23,2026-09-23
IOWA,9102,2026-09-23,2026-09-23
KANSAS,9255,2026-09-23,2026-09-23
KENTUCKY,12997,2026-09-23,2026-09-23
LOUISIANA-PN,22155,2026-09-23,2026-09-23
LOUISIANA-RN (Non-Participating),NA,2026-09-23,2026-09-23
MAINE,1541,2026-09-23,2026-09-23
MARYLAND,11425,2026-09-23,2026-09-23
MASSACHUSETTS,20017,2026-09-23,2026-09-23
MICHIGAN,20863,2026-09-23,2026-09-23
MINNESOTA,17199,2026-09-23,2026-09-23
MISSISSIPPI,14134,2026-09-23,2026-09-23
MISSOURI,21488,2026-09-23,2026-09-23
MONTANA,2173,2026-09-23,2026-09-23
NEBRASKA,5111,2026-09-23,2026-09-23
NEVADA,4811,2026-09-23,2026-09-23
NEW HAMPSHIRE,3075,2026-09-23,2026-09-23
NEW JERSEY,23792,2026-09-23,2026-09-23
NEW MEXICO,2554,2026-09-23,2026-09-23
NEW YORK,81419,2026-09-23,2026-09-23
NORTH CAROLINA,23235,2026-09-23,2026-09-23
NORTH DAKOTA,2708,2026-09-23,2026-09-23
NORTHERN MARIANA ISLANDS,47,2026-09-23,2026-09-23
OHIO,56999,2026-09-23,2026-09-23
OKLAHOMA,17392,2026-09-23,2026-09-23
OREGON,6956,2026-09-23,2026-09-23
PENNSYLVANIA,47292,2026-09-23,2026-09-23
RHODE ISLAND,2689,2026-09-23,2026-09-23
SOUTH CAROLINA,12335,2026-09-23,2026-09-23
SOUTH DAKOTA,2858,2026-09-23,2026-09-23
TENNESSEE,29082,2026-09-23,2026-09-23
TEXAS,100533,2026-09-23,2026-09-23
UTAH,2758,2026-09-23,2026-09-23
VERMONT,1388,2026-09-23,2026-09-23
VIRGIN ISLANDS,81,2026-09-23,2026-09-23
VIRGINIA,26245,2026-09-23,2026-09-23
WASHINGTON,9990,2026-09-23,2026-09-23
WEST VIRGINIA-PN,7138,2026-09-23,2026-09-23
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-23,2026-09-23
WISCONSIN,12235,2026-09-23,2026-09-23
WYOMING,974,2026-09-23,2026-09-23
TOTALS,981567,2026-09-23,2026-09-23
