state,counts_rn,updated_date,scrape_date
ALABAMA,87980,2025-02-10,2025-02-10
ALASKA,18853,2025-02-10,2025-02-10
AMERICAN SAMOA,83,2025-02-10,2025-02-10
ARIZONA,115727,2025-02-10,2025-02-10
ARKANSAS,48204,2025-02-10,2025-02-10
CALIFORNIA-RN,553968,2025-02-10,2025-02-10
CALIFORNIA-VN (Non-Participating),NA,2025-02-10,2025-02-10
COLORADO,88507,2025-02-10,2025-02-10
CONNECTICUT,82975,2025-02-10,2025-02-10
DELAWARE,21825,2025-02-10,2025-02-10
DISTRICT OF COLUMBIA,42746,2025-02-10,2025-02-10
FLORIDA,383207,2025-02-10,2025-02-10
GEORGIA,148162,2025-02-10,2025-02-10
GUAM,1254,2025-02-10,2025-02-10
HAWAII,39334,2025-02-10,2025-02-10
IDAHO,30191,2025-02-10,2025-02-10
ILLINOIS,235088,2025-02-10,2025-02-10
INDIANA,132998,2025-02-10,2025-02-10
IOWA,58348,2025-02-10,2025-02-10
KANSAS,53087,2025-02-10,2025-02-10
KENTUCKY,76390,2025-02-10,2025-02-10
LOUISIANA-PN (Non-Participating),NA,2025-02-10,2025-02-10
LOUISIANA-RN,66122,2025-02-10,2025-02-10
MAINE,28838,2025-02-10,2025-02-10
MARYLAND,89599,2025-02-10,2025-02-10
MASSACHUSETTS,158564,2025-02-10,2025-02-10
MICHIGAN,176340,2025-02-10,2025-02-10
MINNESOTA,134027,2025-02-10,2025-02-10
MISSISSIPPI,51626,2025-02-10,2025-02-10
MISSOURI,125396,2025-02-10,2025-02-10
MONTANA,25729,2025-02-10,2025-02-10
NEBRASKA,31405,2025-02-10,2025-02-10
NEVADA,60580,2025-02-10,2025-02-10
NEW HAMPSHIRE,27456,2025-02-10,2025-02-10
NEW JERSEY,150109,2025-02-10,2025-02-10
NEW MEXICO,34046,2025-02-10,2025-02-10
NEW YORK,491430,2025-02-10,2025-02-10
NORTH CAROLINA,162336,2025-02-10,2025-02-10
NORTH DAKOTA,16873,2025-02-10,2025-02-10
NORTHERN MARIANA ISLANDS,4501,2025-02-10,2025-02-10
OHIO,235524,2025-02-10,2025-02-10
OKLAHOMA,53229,2025-02-10,2025-02-10
OREGON,87625,2025-02-10,2025-02-10
PENNSYLVANIA,239463,2025-02-10,2025-02-10
RHODE ISLAND,25856,2025-02-10,2025-02-10
SOUTH CAROLINA,85165,2025-02-10,2025-02-10
SOUTH DAKOTA,20069,2025-02-10,2025-02-10
TENNESSEE,116403,2025-02-10,2025-02-10
TEXAS,418719,2025-02-10,2025-02-10
UTAH,43035,2025-02-10,2025-02-10
VERMONT,13242,2025-02-10,2025-02-10
VIRGIN ISLANDS,1308,2025-02-10,2025-02-10
VIRGINIA,121138,2025-02-10,2025-02-10
WASHINGTON,108399,2025-02-10,2025-02-10
WEST VIRGINIA-PN (Non-Participating),NA,2025-02-10,2025-02-10
WEST VIRGINIA-RN,33952,2025-02-10,2025-02-10
WISCONSIN,115716,2025-02-10,2025-02-10
WYOMING,8241,2025-02-10,2025-02-10
TOTALS,5780988,2025-02-10,2025-02-10
