state,counts_lpn,updated_date,scrape_date
ALABAMA,15771,2025-02-20,2025-02-20
ALASKA,703,2025-02-20,2025-02-20
AMERICAN SAMOA,13,2025-02-20,2025-02-20
ARIZONA,11005,2025-02-20,2025-02-20
ARKANSAS,13846,2025-02-20,2025-02-20
CALIFORNIA-RN (Non-Participating),NA,2025-02-20,2025-02-20
CALIFORNIA-VN,113535,2025-02-20,2025-02-20
COLORADO,7372,2025-02-20,2025-02-20
CONNECTICUT,12677,2025-02-20,2025-02-20
DELAWARE,3078,2025-02-20,2025-02-20
DISTRICT OF COLUMBIA,2838,2025-02-20,2025-02-20
FLORIDA,65316,2025-02-20,2025-02-20
GEORGIA,30423,2025-02-20,2025-02-20
GUAM,190,2025-02-20,2025-02-20
HAWAII,2202,2025-02-20,2025-02-20
IDAHO,3213,2025-02-20,2025-02-20
ILLINOIS,27319,2025-02-20,2025-02-20
INDIANA,20202,2025-02-20,2025-02-20
IOWA,8717,2025-02-20,2025-02-20
KANSAS,9099,2025-02-20,2025-02-20
KENTUCKY,12445,2025-02-20,2025-02-20
LOUISIANA-PN,21178,2025-02-20,2025-02-20
LOUISIANA-RN (Non-Participating),NA,2025-02-20,2025-02-20
MAINE,1650,2025-02-20,2025-02-20
MARYLAND,11162,2025-02-20,2025-02-20
MASSACHUSETTS,20204,2025-02-20,2025-02-20
MICHIGAN,20638,2025-02-20,2025-02-20
MINNESOTA,17599,2025-02-20,2025-02-20
MISSISSIPPI,14241,2025-02-20,2025-02-20
MISSOURI,22780,2025-02-20,2025-02-20
MONTANA,2108,2025-02-20,2025-02-20
NEBRASKA,5378,2025-02-20,2025-02-20
NEVADA,4767,2025-02-20,2025-02-20
NEW HAMPSHIRE,3160,2025-02-20,2025-02-20
NEW JERSEY,24211,2025-02-20,2025-02-20
NEW MEXICO,2399,2025-02-20,2025-02-20
NEW YORK,76392,2025-02-20,2025-02-20
NORTH CAROLINA,22986,2025-02-20,2025-02-20
NORTH DAKOTA,2618,2025-02-20,2025-02-20
NORTHERN MARIANA ISLANDS,55,2025-02-20,2025-02-20
OHIO,50619,2025-02-20,2025-02-20
OKLAHOMA,17164,2025-02-20,2025-02-20
OREGON,6526,2025-02-20,2025-02-20
PENNSYLVANIA,49212,2025-02-20,2025-02-20
RHODE ISLAND,2771,2025-02-20,2025-02-20
SOUTH CAROLINA,12281,2025-02-20,2025-02-20
SOUTH DAKOTA,2780,2025-02-20,2025-02-20
TENNESSEE,29285,2025-02-20,2025-02-20
TEXAS,101620,2025-02-20,2025-02-20
UTAH,2638,2025-02-20,2025-02-20
VERMONT,1559,2025-02-20,2025-02-20
VIRGIN ISLANDS,77,2025-02-20,2025-02-20
VIRGINIA,26249,2025-02-20,2025-02-20
WASHINGTON,10324,2025-02-20,2025-02-20
WEST VIRGINIA-PN,7565,2025-02-20,2025-02-20
WEST VIRGINIA-RN (Non-Participating),NA,2025-02-20,2025-02-20
WISCONSIN,12293,2025-02-20,2025-02-20
WYOMING,699,2025-02-20,2025-02-20
TOTALS,967152,2025-02-20,2025-02-20
