state,counts_rn,updated_date,scrape_date
ALABAMA,87459,2024-12-03,2024-12-03
ALASKA,23924,2024-12-03,2024-12-03
AMERICAN SAMOA,63,2024-12-03,2024-12-03
ARIZONA,114408,2024-12-03,2024-12-03
ARKANSAS,47648,2024-12-03,2024-12-03
CALIFORNIA-RN,546723,2024-12-03,2024-12-03
CALIFORNIA-VN (Non-Participating),NA,2024-12-03,2024-12-03
COLORADO,92829,2024-12-03,2024-12-03
CONNECTICUT,82789,2024-12-03,2024-12-03
DELAWARE,21507,2024-12-03,2024-12-03
DISTRICT OF COLUMBIA,41478,2024-12-03,2024-12-03
FLORIDA,380849,2024-12-03,2024-12-03
GEORGIA,146606,2024-12-03,2024-12-03
GUAM,1235,2024-12-03,2024-12-03
HAWAII,38295,2024-12-03,2024-12-03
IDAHO,29599,2024-12-03,2024-12-03
ILLINOIS,254534,2024-12-03,2024-12-03
INDIANA,131616,2024-12-03,2024-12-03
IOWA,58285,2024-12-03,2024-12-03
KANSAS,53051,2024-12-03,2024-12-03
KENTUCKY,75000,2024-12-03,2024-12-03
LOUISIANA-PN (Non-Participating),NA,2024-12-03,2024-12-03
LOUISIANA-RN,67071,2024-12-03,2024-12-03
MAINE,28893,2024-12-03,2024-12-03
MARYLAND,89322,2024-12-03,2024-12-03
MASSACHUSETTS,157043,2024-12-03,2024-12-03
MICHIGAN,175403,2024-12-03,2024-12-03
MINNESOTA,133755,2024-12-03,2024-12-03
MISSISSIPPI,54900,2024-12-03,2024-12-03
MISSOURI,124394,2024-12-03,2024-12-03
MONTANA,25160,2024-12-03,2024-12-03
NEBRASKA,31058,2024-12-03,2024-12-03
NEVADA,60485,2024-12-03,2024-12-03
NEW HAMPSHIRE,27319,2024-12-03,2024-12-03
NEW JERSEY,148608,2024-12-03,2024-12-03
NEW MEXICO,33964,2024-12-03,2024-12-03
NEW YORK,484422,2024-12-03,2024-12-03
NORTH CAROLINA,161663,2024-12-03,2024-12-03
NORTH DAKOTA,17909,2024-12-03,2024-12-03
NORTHERN MARIANA ISLANDS,4596,2024-12-03,2024-12-03
OHIO,233572,2024-12-03,2024-12-03
OKLAHOMA,53158,2024-12-03,2024-12-03
OREGON,86312,2024-12-03,2024-12-03
PENNSYLVANIA,237305,2024-12-03,2024-12-03
RHODE ISLAND,25679,2024-12-03,2024-12-03
SOUTH CAROLINA,83890,2024-12-03,2024-12-03
SOUTH DAKOTA,19974,2024-12-03,2024-12-03
TENNESSEE,116796,2024-12-03,2024-12-03
TEXAS,414387,2024-12-03,2024-12-03
UTAH,47644,2024-12-03,2024-12-03
VERMONT,13100,2024-12-03,2024-12-03
VIRGIN ISLANDS,1313,2024-12-03,2024-12-03
VIRGINIA,120796,2024-12-03,2024-12-03
WASHINGTON,108188,2024-12-03,2024-12-03
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-03,2024-12-03
WEST VIRGINIA-RN,33457,2024-12-03,2024-12-03
WISCONSIN,114282,2024-12-03,2024-12-03
WYOMING,9573,2024-12-03,2024-12-03
TOTALS,5773289,2024-12-03,2024-12-03
