state,counts_lpn,updated_date,scrape_date
ALABAMA,17173,2022-06-27,2022-06-27
ALASKA,807,2022-06-27,2022-06-27
AMERICAN SAMOA,132,2022-06-27,2022-06-27
ARIZONA,11252,2022-06-27,2022-06-27
ARKANSAS,14158,2022-06-27,2022-06-27
CALIFORNIA-RN (Non-Participating),NA,2022-06-27,2022-06-27
CALIFORNIA-VN,106926,2022-06-27,2022-06-27
COLORADO,8252,2022-06-27,2022-06-27
CONNECTICUT,14135,2022-06-27,2022-06-27
DELAWARE,2748,2022-06-27,2022-06-27
DISTRICT OF COLUMBIA,2212,2022-06-27,2022-06-27
FLORIDA,63874,2022-06-27,2022-06-27
GEORGIA,30334,2022-06-27,2022-06-27
GUAM,219,2022-06-27,2022-06-27
HAWAII,1848,2022-06-27,2022-06-27
IDAHO,3587,2022-06-27,2022-06-27
ILLINOIS,26275,2022-06-27,2022-06-27
INDIANA,23402,2022-06-27,2022-06-27
IOWA,9995,2022-06-27,2022-06-27
KANSAS,9602,2022-06-27,2022-06-27
KENTUCKY,13198,2022-06-27,2022-06-27
LOUISIANA-PN,21415,2022-06-27,2022-06-27
LOUISIANA-RN (Non-Participating),NA,2022-06-27,2022-06-27
MAINE,1881,2022-06-27,2022-06-27
MARYLAND,11313,2022-06-27,2022-06-27
MASSACHUSETTS,20386,2022-06-27,2022-06-27
MICHIGAN (Non-Participating),NA,2022-06-27,2022-06-27
MINNESOTA,19246,2022-06-27,2022-06-27
MISSISSIPPI,13041,2022-06-27,2022-06-27
MISSOURI,21988,2022-06-27,2022-06-27
MONTANA,2347,2022-06-27,2022-06-27
NEBRASKA,5412,2022-06-27,2022-06-27
NEVADA,4561,2022-06-27,2022-06-27
NEW HAMPSHIRE,3100,2022-06-27,2022-06-27
NEW JERSEY,24382,2022-06-27,2022-06-27
NEW MEXICO,2445,2022-06-27,2022-06-27
NEW YORK,69083,2022-06-27,2022-06-27
NORTH CAROLINA,22710,2022-06-27,2022-06-27
NORTH DAKOTA,3162,2022-06-27,2022-06-27
NORTHERN MARIANA ISLANDS,54,2022-06-27,2022-06-27
OHIO,55401,2022-06-27,2022-06-27
OKLAHOMA,16009,2022-06-27,2022-06-27
OREGON,6057,2022-06-27,2022-06-27
PENNSYLVANIA,53962,2022-06-27,2022-06-27
RHODE ISLAND,2546,2022-06-27,2022-06-27
SOUTH CAROLINA,11796,2022-06-27,2022-06-27
SOUTH DAKOTA,2688,2022-06-27,2022-06-27
TENNESSEE,29883,2022-06-27,2022-06-27
TEXAS,104751,2022-06-27,2022-06-27
UTAH,2564,2022-06-27,2022-06-27
VERMONT,1668,2022-06-27,2022-06-27
VIRGIN ISLANDS,108,2022-06-27,2022-06-27
VIRGINIA,26873,2022-06-27,2022-06-27
WASHINGTON,11013,2022-06-27,2022-06-27
WEST VIRGINIA-PN,8259,2022-06-27,2022-06-27
WEST VIRGINIA-RN (Non-Participating),NA,2022-06-27,2022-06-27
WISCONSIN,15613,2022-06-27,2022-06-27
WYOMING,972,2022-06-27,2022-06-27
TOTALS,956818,2022-06-27,2022-06-27
