state,counts_lpn,updated_date,scrape_date
ALABAMA,17756,2022-12-02,2022-12-02
ALASKA,624,2022-12-02,2022-12-02
AMERICAN SAMOA,132,2022-12-02,2022-12-02
ARIZONA,10960,2022-12-02,2022-12-02
ARKANSAS,13889,2022-12-02,2022-12-02
CALIFORNIA-RN (Non-Participating),NA,2022-12-02,2022-12-02
CALIFORNIA-VN,107057,2022-12-02,2022-12-02
COLORADO,7516,2022-12-02,2022-12-02
CONNECTICUT,14269,2022-12-02,2022-12-02
DELAWARE,2886,2022-12-02,2022-12-02
DISTRICT OF COLUMBIA,2321,2022-12-02,2022-12-02
FLORIDA,66148,2022-12-02,2022-12-02
GEORGIA,30527,2022-12-02,2022-12-02
GUAM,225,2022-12-02,2022-12-02
HAWAII,1983,2022-12-02,2022-12-02
IDAHO,3258,2022-12-02,2022-12-02
ILLINOIS,27119,2022-12-02,2022-12-02
INDIANA,20296,2022-12-02,2022-12-02
IOWA,9190,2022-12-02,2022-12-02
KANSAS,9379,2022-12-02,2022-12-02
KENTUCKY,12606,2022-12-02,2022-12-02
LOUISIANA-PN,21735,2022-12-02,2022-12-02
LOUISIANA-RN (Non-Participating),NA,2022-12-02,2022-12-02
MAINE,1840,2022-12-02,2022-12-02
MARYLAND,11105,2022-12-02,2022-12-02
MASSACHUSETTS,21176,2022-12-02,2022-12-02
MICHIGAN (Non-Participating),NA,2022-12-02,2022-12-02
MINNESOTA,18743,2022-12-02,2022-12-02
MISSISSIPPI,13583,2022-12-02,2022-12-02
MISSOURI,22799,2022-12-02,2022-12-02
MONTANA,2400,2022-12-02,2022-12-02
NEBRASKA,5595,2022-12-02,2022-12-02
NEVADA,4642,2022-12-02,2022-12-02
NEW HAMPSHIRE,3100,2022-12-02,2022-12-02
NEW JERSEY,23678,2022-12-02,2022-12-02
NEW MEXICO,2396,2022-12-02,2022-12-02
NEW YORK,70670,2022-12-02,2022-12-02
NORTH CAROLINA,22921,2022-12-02,2022-12-02
NORTH DAKOTA,3317,2022-12-02,2022-12-02
NORTHERN MARIANA ISLANDS,57,2022-12-02,2022-12-02
OHIO,49665,2022-12-02,2022-12-02
OKLAHOMA,16724,2022-12-02,2022-12-02
OREGON,6174,2022-12-02,2022-12-02
PENNSYLVANIA,48626,2022-12-02,2022-12-02
RHODE ISLAND,2760,2022-12-02,2022-12-02
SOUTH CAROLINA,12138,2022-12-02,2022-12-02
SOUTH DAKOTA,2687,2022-12-02,2022-12-02
TENNESSEE,30021,2022-12-02,2022-12-02
TEXAS,103828,2022-12-02,2022-12-02
UTAH,2615,2022-12-02,2022-12-02
VERMONT,1840,2022-12-02,2022-12-02
VIRGIN ISLANDS,88,2022-12-02,2022-12-02
VIRGINIA,26585,2022-12-02,2022-12-02
WASHINGTON,11146,2022-12-02,2022-12-02
WEST VIRGINIA-PN,7913,2022-12-02,2022-12-02
WEST VIRGINIA-RN (Non-Participating),NA,2022-12-02,2022-12-02
WISCONSIN,16089,2022-12-02,2022-12-02
WYOMING,1003,2022-12-02,2022-12-02
TOTALS,947800,2022-12-02,2022-12-02
