state,counts_all,updated_date,scrape_date
ALABAMA,104627,2025-05-26,2025-05-26
ALASKA,20916,2025-05-26,2025-05-26
AMERICAN SAMOA,134,2025-05-26,2025-05-26
ARIZONA,128108,2025-05-26,2025-05-26
ARKANSAS,62216,2025-05-26,2025-05-26
CALIFORNIA,680622,2025-05-26,2025-05-26
COLORADO,97711,2025-05-26,2025-05-26
CONNECTICUT,94368,2025-05-26,2025-05-26
DELAWARE,25174,2025-05-26,2025-05-26
DISTRICT OF COLUMBIA,47794,2025-05-26,2025-05-26
FLORIDA,442453,2025-05-26,2025-05-26
GEORGIA,171634,2025-05-26,2025-05-26
GUAM,1472,2025-05-26,2025-05-26
HAWAII,43091,2025-05-26,2025-05-26
IDAHO,34128,2025-05-26,2025-05-26
ILLINOIS,265112,2025-05-26,2025-05-26
INDIANA,155164,2025-05-26,2025-05-26
IOWA,66719,2025-05-26,2025-05-26
KANSAS,62155,2025-05-26,2025-05-26
KENTUCKY,90758,2025-05-26,2025-05-26
LOUISIANA,88278,2025-05-26,2025-05-26
MAINE,30442,2025-05-26,2025-05-26
MARYLAND,101395,2025-05-26,2025-05-26
MASSACHUSETTS,182712,2025-05-26,2025-05-26
MICHIGAN,198187,2025-05-26,2025-05-26
MINNESOTA,153534,2025-05-26,2025-05-26
MISSISSIPPI,66612,2025-05-26,2025-05-26
MISSOURI,138690,2025-05-26,2025-05-26
MONTANA,27262,2025-05-26,2025-05-26
NEBRASKA,37107,2025-05-26,2025-05-26
NEVADA,66063,2025-05-26,2025-05-26
NEW HAMPSHIRE,30631,2025-05-26,2025-05-26
NEW JERSEY,176740,2025-05-26,2025-05-26
NEW MEXICO,36710,2025-05-26,2025-05-26
NEW YORK,581462,2025-05-26,2025-05-26
NORTH CAROLINA,185730,2025-05-26,2025-05-26
NORTH DAKOTA,19904,2025-05-26,2025-05-26
NORTHERN MARIANA ISLANDS,4400,2025-05-26,2025-05-26
OHIO,289090,2025-05-26,2025-05-26
OKLAHOMA,70813,2025-05-26,2025-05-26
OREGON,95961,2025-05-26,2025-05-26
PENNSYLVANIA,284922,2025-05-26,2025-05-26
RHODE ISLAND,23145,2025-05-26,2025-05-26
SOUTH CAROLINA,99014,2025-05-26,2025-05-26
SOUTH DAKOTA,22816,2025-05-26,2025-05-26
TENNESSEE,145888,2025-05-26,2025-05-26
TEXAS,522870,2025-05-26,2025-05-26
UTAH,47042,2025-05-26,2025-05-26
VERMONT,12493,2025-05-26,2025-05-26
VIRGIN ISLANDS,1353,2025-05-26,2025-05-26
VIRGINIA,148059,2025-05-26,2025-05-26
WASHINGTON,116849,2025-05-26,2025-05-26
WEST VIRGINIA,42315,2025-05-26,2025-05-26
WISCONSIN,127321,2025-05-26,2025-05-26
WYOMING,9186,2025-05-26,2025-05-26
