state,counts_lpn,updated_date,scrape_date
ALABAMA,16697,2026-08-05,2026-08-05
ALASKA,964,2026-08-05,2026-08-05
AMERICAN SAMOA,72,2026-08-05,2026-08-05
ARIZONA,10665,2026-08-05,2026-08-05
ARKANSAS,13846,2026-08-05,2026-08-05
CALIFORNIA-RN (Non-Participating),NA,2026-08-05,2026-08-05
CALIFORNIA-VN,117822,2026-08-05,2026-08-05
COLORADO,8237,2026-08-05,2026-08-05
CONNECTICUT,12609,2026-08-05,2026-08-05
DELAWARE,3169,2026-08-05,2026-08-05
DISTRICT OF COLUMBIA,2192,2026-08-05,2026-08-05
FLORIDA,62332,2026-08-05,2026-08-05
GEORGIA,29293,2026-08-05,2026-08-05
GUAM,193,2026-08-05,2026-08-05
HAWAII,2022,2026-08-05,2026-08-05
IDAHO,3571,2026-08-05,2026-08-05
ILLINOIS,26771,2026-08-05,2026-08-05
INDIANA,22141,2026-08-05,2026-08-05
IOWA,9128,2026-08-05,2026-08-05
KANSAS,9242,2026-08-05,2026-08-05
KENTUCKY,12866,2026-08-05,2026-08-05
LOUISIANA-PN,22003,2026-08-05,2026-08-05
LOUISIANA-RN (Non-Participating),NA,2026-08-05,2026-08-05
MAINE,1549,2026-08-05,2026-08-05
MARYLAND,11383,2026-08-05,2026-08-05
MASSACHUSETTS,19635,2026-08-05,2026-08-05
MICHIGAN,20868,2026-08-05,2026-08-05
MINNESOTA,17156,2026-08-05,2026-08-05
MISSISSIPPI,13753,2026-08-05,2026-08-05
MISSOURI,21128,2026-08-05,2026-08-05
MONTANA,2159,2026-08-05,2026-08-05
NEBRASKA,5072,2026-08-05,2026-08-05
NEVADA,4810,2026-08-05,2026-08-05
NEW HAMPSHIRE,3110,2026-08-05,2026-08-05
NEW JERSEY,23512,2026-08-05,2026-08-05
NEW MEXICO,2539,2026-08-05,2026-08-05
NEW YORK,80771,2026-08-05,2026-08-05
NORTH CAROLINA,22758,2026-08-05,2026-08-05
NORTH DAKOTA,2658,2026-08-05,2026-08-05
NORTHERN MARIANA ISLANDS,48,2026-08-05,2026-08-05
OHIO,56742,2026-08-05,2026-08-05
OKLAHOMA,17217,2026-08-05,2026-08-05
OREGON,6925,2026-08-05,2026-08-05
PENNSYLVANIA,46655,2026-08-05,2026-08-05
RHODE ISLAND,2623,2026-08-05,2026-08-05
SOUTH CAROLINA,12179,2026-08-05,2026-08-05
SOUTH DAKOTA,2794,2026-08-05,2026-08-05
TENNESSEE,29221,2026-08-05,2026-08-05
TEXAS,99950,2026-08-05,2026-08-05
UTAH,2669,2026-08-05,2026-08-05
VERMONT,1318,2026-08-05,2026-08-05
VIRGIN ISLANDS,80,2026-08-05,2026-08-05
VIRGINIA,26097,2026-08-05,2026-08-05
WASHINGTON,9980,2026-08-05,2026-08-05
WEST VIRGINIA-PN,6987,2026-08-05,2026-08-05
WEST VIRGINIA-RN (Non-Participating),NA,2026-08-05,2026-08-05
WISCONSIN,12083,2026-08-05,2026-08-05
WYOMING,967,2026-08-05,2026-08-05
TOTALS,973231,2026-08-05,2026-08-05
