state,counts_all,updated_date,scrape_date
ALABAMA,107268,2025-09-16,2025-09-16
ALASKA,22203,2025-09-16,2025-09-16
AMERICAN SAMOA,214,2025-09-16,2025-09-16
ARIZONA,125886,2025-09-16,2025-09-16
ARKANSAS,62927,2025-09-16,2025-09-16
CALIFORNIA,696753,2025-09-16,2025-09-16
COLORADO,99922,2025-09-16,2025-09-16
CONNECTICUT,95111,2025-09-16,2025-09-16
DELAWARE,25849,2025-09-16,2025-09-16
DISTRICT OF COLUMBIA,50290,2025-09-16,2025-09-16
FLORIDA,443375,2025-09-16,2025-09-16
GEORGIA,175262,2025-09-16,2025-09-16
GUAM,1552,2025-09-16,2025-09-16
HAWAII,34780,2025-09-16,2025-09-16
IDAHO,30973,2025-09-16,2025-09-16
ILLINOIS,273736,2025-09-16,2025-09-16
INDIANA,159229,2025-09-16,2025-09-16
IOWA,67770,2025-09-16,2025-09-16
KANSAS,62917,2025-09-16,2025-09-16
KENTUCKY,92344,2025-09-16,2025-09-16
LOUISIANA,90321,2025-09-16,2025-09-16
MAINE,30514,2025-09-16,2025-09-16
MARYLAND,102703,2025-09-16,2025-09-16
MASSACHUSETTS,188405,2025-09-16,2025-09-16
MICHIGAN,201698,2025-09-16,2025-09-16
MINNESOTA,157004,2025-09-16,2025-09-16
MISSISSIPPI,68521,2025-09-16,2025-09-16
MISSOURI,141285,2025-09-16,2025-09-16
MONTANA,28488,2025-09-16,2025-09-16
NEBRASKA,38367,2025-09-16,2025-09-16
NEVADA,67021,2025-09-16,2025-09-16
NEW HAMPSHIRE,31010,2025-09-16,2025-09-16
NEW JERSEY,173955,2025-09-16,2025-09-16
NEW MEXICO,37029,2025-09-16,2025-09-16
NEW YORK,596721,2025-09-16,2025-09-16
NORTH CAROLINA,188616,2025-09-16,2025-09-16
NORTH DAKOTA,20587,2025-09-16,2025-09-16
NORTHERN MARIANA ISLANDS,4189,2025-09-16,2025-09-16
OHIO,292829,2025-09-16,2025-09-16
OKLAHOMA,72376,2025-09-16,2025-09-16
OREGON,97227,2025-09-16,2025-09-16
PENNSYLVANIA,291732,2025-09-16,2025-09-16
RHODE ISLAND,24044,2025-09-16,2025-09-16
SOUTH CAROLINA,101581,2025-09-16,2025-09-16
SOUTH DAKOTA,23077,2025-09-16,2025-09-16
TENNESSEE,147125,2025-09-16,2025-09-16
TEXAS,527959,2025-09-16,2025-09-16
UTAH,48504,2025-09-16,2025-09-16
VERMONT,13170,2025-09-16,2025-09-16
VIRGIN ISLANDS,1279,2025-09-16,2025-09-16
VIRGINIA,149734,2025-09-16,2025-09-16
WASHINGTON,120284,2025-09-16,2025-09-16
WEST VIRGINIA,42805,2025-09-16,2025-09-16
WISCONSIN,131158,2025-09-16,2025-09-16
WYOMING,9495,2025-09-16,2025-09-16
