state,counts_rn,updated_date,scrape_date
ALABAMA,90052,2025-07-22,2025-07-22
ALASKA,20858,2025-07-22,2025-07-22
AMERICAN SAMOA,113,2025-07-22,2025-07-22
ARIZONA,118803,2025-07-22,2025-07-22
ARKANSAS,49002,2025-07-22,2025-07-22
CALIFORNIA-RN,574736,2025-07-22,2025-07-22
CALIFORNIA-VN (Non-Participating),NA,2025-07-22,2025-07-22
COLORADO,91236,2025-07-22,2025-07-22
CONNECTICUT,82148,2025-07-22,2025-07-22
DELAWARE,22319,2025-07-22,2025-07-22
DISTRICT OF COLUMBIA,46129,2025-07-22,2025-07-22
FLORIDA,381946,2025-07-22,2025-07-22
GEORGIA,146707,2025-07-22,2025-07-22
GUAM,1308,2025-07-22,2025-07-22
HAWAII,31978,2025-07-22,2025-07-22
IDAHO,31366,2025-07-22,2025-07-22
ILLINOIS,245468,2025-07-22,2025-07-22
INDIANA,137030,2025-07-22,2025-07-22
IOWA,58326,2025-07-22,2025-07-22
KANSAS,53899,2025-07-22,2025-07-22
KENTUCKY,78882,2025-07-22,2025-07-22
LOUISIANA-PN (Non-Participating),NA,2025-07-22,2025-07-22
LOUISIANA-RN,67942,2025-07-22,2025-07-22
MAINE,29134,2025-07-22,2025-07-22
MARYLAND,91194,2025-07-22,2025-07-22
MASSACHUSETTS,165313,2025-07-22,2025-07-22
MICHIGAN,179736,2025-07-22,2025-07-22
MINNESOTA,139203,2025-07-22,2025-07-22
MISSISSIPPI,53383,2025-07-22,2025-07-22
MISSOURI,118123,2025-07-22,2025-07-22
MONTANA,25803,2025-07-22,2025-07-22
NEBRASKA,32439,2025-07-22,2025-07-22
NEVADA,61986,2025-07-22,2025-07-22
NEW HAMPSHIRE,27775,2025-07-22,2025-07-22
NEW JERSEY,148262,2025-07-22,2025-07-22
NEW MEXICO,34502,2025-07-22,2025-07-22
NEW YORK,509484,2025-07-22,2025-07-22
NORTH CAROLINA,165406,2025-07-22,2025-07-22
NORTH DAKOTA,17591,2025-07-22,2025-07-22
NORTHERN MARIANA ISLANDS,4224,2025-07-22,2025-07-22
OHIO,240320,2025-07-22,2025-07-22
OKLAHOMA,55240,2025-07-22,2025-07-22
OREGON,90119,2025-07-22,2025-07-22
PENNSYLVANIA,239253,2025-07-22,2025-07-22
RHODE ISLAND,21202,2025-07-22,2025-07-22
SOUTH CAROLINA,88106,2025-07-22,2025-07-22
SOUTH DAKOTA,20210,2025-07-22,2025-07-22
TENNESSEE,117956,2025-07-22,2025-07-22
TEXAS,426338,2025-07-22,2025-07-22
UTAH,45278,2025-07-22,2025-07-22
VERMONT,11212,2025-07-22,2025-07-22
VIRGIN ISLANDS,1245,2025-07-22,2025-07-22
VIRGINIA,123181,2025-07-22,2025-07-22
WASHINGTON,107575,2025-07-22,2025-07-22
WEST VIRGINIA-PN (Non-Participating),NA,2025-07-22,2025-07-22
WEST VIRGINIA-RN,35391,2025-07-22,2025-07-22
WISCONSIN,119594,2025-07-22,2025-07-22
WYOMING,8597,2025-07-22,2025-07-22
TOTALS,5884623,2025-07-22,2025-07-22
