state,counts_rn,updated_date,scrape_date
ALABAMA,94861,2022-04-21,2022-04-22
ALASKA,18963,2022-04-21,2022-04-22
AMERICAN SAMOA,166,2022-04-21,2022-04-22
ARIZONA,105455,2022-04-21,2022-04-22
ARKANSAS,45045,2022-04-21,2022-04-22
CALIFORNIA-RN,473071,2022-04-21,2022-04-22
CALIFORNIA-VN (Non-Participating),NA,2022-04-21,2022-04-22
COLORADO,83283,2022-04-21,2022-04-22
CONNECTICUT,83944,2022-04-21,2022-04-22
DELAWARE,19819,2022-04-21,2022-04-22
DISTRICT OF COLUMBIA,31263,2022-04-21,2022-04-22
FLORIDA,354970,2022-04-21,2022-04-22
GEORGIA,136447,2022-04-21,2022-04-22
GUAM,1644,2022-04-21,2022-04-22
HAWAII,28797,2022-04-21,2022-04-22
IDAHO,26757,2022-04-21,2022-04-22
ILLINOIS,224545,2022-04-21,2022-04-22
INDIANA,122429,2022-04-21,2022-04-22
IOWA,58843,2022-04-21,2022-04-22
KANSAS,53389,2022-04-21,2022-04-22
KENTUCKY,73746,2022-04-21,2022-04-22
LOUISIANA-PN (Non-Participating),NA,2022-04-21,2022-04-22
LOUISIANA-RN,63752,2022-04-21,2022-04-22
MAINE,28172,2022-04-21,2022-04-22
MARYLAND,87064,2022-04-21,2022-04-22
MASSACHUSETTS,157862,2022-04-21,2022-04-22
MICHIGAN (Non-Participating),NA,2022-04-21,2022-04-22
MINNESOTA,120873,2022-04-21,2022-04-22
MISSISSIPPI,51268,2022-04-21,2022-04-22
MISSOURI,118108,2022-04-21,2022-04-22
MONTANA,20075,2022-04-21,2022-04-22
NEBRASKA,31764,2022-04-21,2022-04-22
NEVADA,53761,2022-04-21,2022-04-22
NEW HAMPSHIRE,25911,2022-04-21,2022-04-22
NEW JERSEY,142316,2022-04-21,2022-04-22
NEW MEXICO,30585,2022-04-21,2022-04-22
NEW YORK,363750,2022-04-21,2022-04-22
NORTH CAROLINA,150141,2022-04-21,2022-04-22
NORTH DAKOTA,16293,2022-04-21,2022-04-22
NORTHERN MARIANA ISLANDS,3413,2022-04-21,2022-04-22
OHIO,226889,2022-04-21,2022-04-22
OKLAHOMA,51566,2022-04-21,2022-04-22
OREGON,75035,2022-04-21,2022-04-22
PENNSYLVANIA,237503,2022-04-21,2022-04-22
RHODE ISLAND,26148,2022-04-21,2022-04-22
SOUTH CAROLINA,78964,2022-04-21,2022-04-22
SOUTH DAKOTA,19385,2022-04-21,2022-04-22
TENNESSEE,110921,2022-04-21,2022-04-22
TEXAS,369650,2022-04-21,2022-04-22
UTAH,41490,2022-04-21,2022-04-22
VERMONT,20959,2022-04-21,2022-04-22
VIRGIN ISLANDS,1351,2022-04-21,2022-04-22
VIRGINIA,113306,2022-04-21,2022-04-22
WASHINGTON,120376,2022-04-21,2022-04-22
WEST VIRGINIA-PN (Non-Participating),NA,2022-04-21,2022-04-22
WEST VIRGINIA-RN,34034,2022-04-21,2022-04-22
WISCONSIN,113551,2022-04-21,2022-04-22
WYOMING,9117,2022-04-21,2022-04-22
TOTALS,5152790,2022-04-21,2022-04-22
