state,counts_rn,updated_date,scrape_date
ALABAMA,92898,2021-09-25,2021-09-26
ALASKA,16849,2021-09-25,2021-09-26
AMERICAN SAMOA,166,2021-09-25,2021-09-26
ARIZONA,100557,2021-09-25,2021-09-26
ARKANSAS,44732,2021-09-25,2021-09-26
CALIFORNIA-RN,462095,2021-09-25,2021-09-26
CALIFORNIA-VN (Non-Participating),NA,2021-09-25,2021-09-26
COLORADO,83768,2021-09-25,2021-09-26
CONNECTICUT,79371,2021-09-25,2021-09-26
DELAWARE,21373,2021-09-25,2021-09-26
DISTRICT OF COLUMBIA,29104,2021-09-25,2021-09-26
FLORIDA,340608,2021-09-25,2021-09-26
GEORGIA,137680,2021-09-25,2021-09-26
GUAM,1510,2021-09-25,2021-09-26
HAWAII,24942,2021-09-25,2021-09-26
IDAHO,24643,2021-09-25,2021-09-26
ILLINOIS,215862,2021-09-25,2021-09-26
INDIANA,132843,2021-09-25,2021-09-26
IOWA,62034,2021-09-25,2021-09-26
KANSAS,54182,2021-09-25,2021-09-26
KENTUCKY,75890,2021-09-25,2021-09-26
LOUISIANA-PN (Non-Participating),NA,2021-09-25,2021-09-26
LOUISIANA-RN,65318,2021-09-25,2021-09-26
MAINE,27812,2021-09-25,2021-09-26
MARYLAND,86927,2021-09-25,2021-09-26
MASSACHUSETTS,150189,2021-09-25,2021-09-26
MICHIGAN (Non-Participating),NA,2021-09-25,2021-09-26
MINNESOTA,119387,2021-09-25,2021-09-26
MISSISSIPPI,50104,2021-09-25,2021-09-26
MISSOURI,115397,2021-09-25,2021-09-26
MONTANA,19427,2021-09-25,2021-09-26
NEBRASKA,33877,2021-09-25,2021-09-26
NEVADA,50807,2021-09-25,2021-09-26
NEW HAMPSHIRE,25248,2021-09-25,2021-09-26
NEW JERSEY,137471,2021-09-25,2021-09-26
NEW MEXICO,29934,2021-09-25,2021-09-26
NEW YORK,399806,2021-09-25,2021-09-26
NORTH CAROLINA,148606,2021-09-25,2021-09-26
NORTH DAKOTA,16493,2021-09-25,2021-09-26
NORTHERN MARIANA ISLANDS,3298,2021-09-25,2021-09-26
OHIO,231224,2021-09-25,2021-09-26
OKLAHOMA,51620,2021-09-25,2021-09-26
OREGON,71665,2021-09-25,2021-09-26
PENNSYLVANIA,236175,2021-09-25,2021-09-26
RHODE ISLAND,26354,2021-09-25,2021-09-26
SOUTH CAROLINA,76086,2021-09-25,2021-09-26
SOUTH DAKOTA,19217,2021-09-25,2021-09-26
TENNESSEE,110207,2021-09-25,2021-09-26
TEXAS,362186,2021-09-25,2021-09-26
UTAH,39307,2021-09-25,2021-09-26
VERMONT,19287,2021-09-25,2021-09-26
VIRGIN ISLANDS,1285,2021-09-25,2021-09-26
VIRGINIA,112199,2021-09-25,2021-09-26
WASHINGTON,115513,2021-09-25,2021-09-26
WEST VIRGINIA-PN (Non-Participating),NA,2021-09-25,2021-09-26
WEST VIRGINIA-RN,34253,2021-09-25,2021-09-26
WISCONSIN,109996,2021-09-25,2021-09-26
WYOMING,8706,2021-09-25,2021-09-26
TOTALS,5106488,2021-09-25,2021-09-26
