state,counts_all,updated_date,scrape_date
ALABAMA,104985,2025-06-04,2025-06-04
ALASKA,21010,2025-06-04,2025-06-04
AMERICAN SAMOA,133,2025-06-04,2025-06-04
ARIZONA,128432,2025-06-04,2025-06-04
ARKANSAS,62292,2025-06-04,2025-06-04
CALIFORNIA,681262,2025-06-04,2025-06-04
COLORADO,97822,2025-06-04,2025-06-04
CONNECTICUT,94578,2025-06-04,2025-06-04
DELAWARE,25090,2025-06-04,2025-06-04
DISTRICT OF COLUMBIA,47982,2025-06-04,2025-06-04
FLORIDA,443213,2025-06-04,2025-06-04
GEORGIA,171836,2025-06-04,2025-06-04
GUAM,1472,2025-06-04,2025-06-04
HAWAII,43159,2025-06-04,2025-06-04
IDAHO,34249,2025-06-04,2025-06-04
ILLINOIS,265525,2025-06-04,2025-06-04
INDIANA,155444,2025-06-04,2025-06-04
IOWA,66786,2025-06-04,2025-06-04
KANSAS,62073,2025-06-04,2025-06-04
KENTUCKY,91021,2025-06-04,2025-06-04
LOUISIANA,88505,2025-06-04,2025-06-04
MAINE,30474,2025-06-04,2025-06-04
MARYLAND,101183,2025-06-04,2025-06-04
MASSACHUSETTS,182949,2025-06-04,2025-06-04
MICHIGAN,198586,2025-06-04,2025-06-04
MINNESOTA,153301,2025-06-04,2025-06-04
MISSISSIPPI,66807,2025-06-04,2025-06-04
MISSOURI,138913,2025-06-04,2025-06-04
MONTANA,27366,2025-06-04,2025-06-04
NEBRASKA,37179,2025-06-04,2025-06-04
NEVADA,66119,2025-06-04,2025-06-04
NEW HAMPSHIRE,30781,2025-06-04,2025-06-04
NEW JERSEY,176321,2025-06-04,2025-06-04
NEW MEXICO,36578,2025-06-04,2025-06-04
NEW YORK,582075,2025-06-04,2025-06-04
NORTH CAROLINA,185962,2025-06-04,2025-06-04
NORTH DAKOTA,20140,2025-06-04,2025-06-04
NORTHERN MARIANA ISLANDS,4388,2025-06-04,2025-06-04
OHIO,289649,2025-06-04,2025-06-04
OKLAHOMA,70817,2025-06-04,2025-06-04
OREGON,96002,2025-06-04,2025-06-04
PENNSYLVANIA,285426,2025-06-04,2025-06-04
RHODE ISLAND,23205,2025-06-04,2025-06-04
SOUTH CAROLINA,99245,2025-06-04,2025-06-04
SOUTH DAKOTA,22811,2025-06-04,2025-06-04
TENNESSEE,146247,2025-06-04,2025-06-04
TEXAS,521925,2025-06-04,2025-06-04
UTAH,47166,2025-06-04,2025-06-04
VERMONT,12512,2025-06-04,2025-06-04
VIRGIN ISLANDS,1322,2025-06-04,2025-06-04
VIRGINIA,147823,2025-06-04,2025-06-04
WASHINGTON,116309,2025-06-04,2025-06-04
WEST VIRGINIA,42417,2025-06-04,2025-06-04
WISCONSIN,127640,2025-06-04,2025-06-04
WYOMING,9252,2025-06-04,2025-06-04
