state,counts_all,updated_date,scrape_date
ALABAMA,116047,2022-10-10,2022-10-10
ALASKA,21772,2022-10-10,2022-10-10
AMERICAN SAMOA,299,2022-10-10,2022-10-10
ARIZONA,116778,2022-10-10,2022-10-10
ARKANSAS,59837,2022-10-10,2022-10-10
CALIFORNIA,596345,2022-10-10,2022-10-10
COLORADO,95522,2022-10-10,2022-10-10
CONNECTICUT,101674,2022-10-10,2022-10-10
DELAWARE,23679,2022-10-10,2022-10-10
DISTRICT OF COLUMBIA,37131,2022-10-10,2022-10-10
FLORIDA,422516,2022-10-10,2022-10-10
GEORGIA,169594,2022-10-10,2022-10-10
GUAM,1460,2022-10-10,2022-10-10
HAWAII,33782,2022-10-10,2022-10-10
IDAHO,31423,2022-10-10,2022-10-10
ILLINOIS,259009,2022-10-10,2022-10-10
INDIANA,150990,2022-10-10,2022-10-10
IOWA,70002,2022-10-10,2022-10-10
KANSAS,62977,2022-10-10,2022-10-10
KENTUCKY,89978,2022-10-10,2022-10-10
LOUISIANA,87246,2022-10-10,2022-10-10
MAINE,30672,2022-10-10,2022-10-10
MARYLAND,99336,2022-10-10,2022-10-10
MASSACHUSETTS,187012,2022-10-10,2022-10-10
MICHIGAN (Non-Participating),NA,2022-10-10,2022-10-10
MINNESOTA,146112,2022-10-10,2022-10-10
MISSISSIPPI,66143,2022-10-10,2022-10-10
MISSOURI,144128,2022-10-10,2022-10-10
MONTANA,23714,2022-10-10,2022-10-10
NEBRASKA,38474,2022-10-10,2022-10-10
NEVADA,60854,2022-10-10,2022-10-10
NEW HAMPSHIRE,29714,2022-10-10,2022-10-10
NEW JERSEY,163933,2022-10-10,2022-10-10
NEW MEXICO,33625,2022-10-10,2022-10-10
NEW YORK,449129,2022-10-10,2022-10-10
NORTH CAROLINA,176802,2022-10-10,2022-10-10
NORTH DAKOTA,20534,2022-10-10,2022-10-10
NORTHERN MARIANA ISLANDS,3434,2022-10-10,2022-10-10
OHIO,292655,2022-10-10,2022-10-10
OKLAHOMA,67478,2022-10-10,2022-10-10
OREGON,86742,2022-10-10,2022-10-10
PENNSYLVANIA,290297,2022-10-10,2022-10-10
RHODE ISLAND,30897,2022-10-10,2022-10-10
SOUTH CAROLINA,90084,2022-10-10,2022-10-10
SOUTH DAKOTA,22423,2022-10-10,2022-10-10
TENNESSEE,142787,2022-10-10,2022-10-10
TEXAS,482811,2022-10-10,2022-10-10
UTAH,46147,2022-10-10,2022-10-10
VERMONT,23670,2022-10-10,2022-10-10
VIRGIN ISLANDS,1761,2022-10-10,2022-10-10
VIRGINIA,142148,2022-10-10,2022-10-10
WASHINGTON,137453,2022-10-10,2022-10-10
WEST VIRGINIA,43444,2022-10-10,2022-10-10
WISCONSIN,132570,2022-10-10,2022-10-10
WYOMING,10536,2022-10-10,2022-10-10
