state,counts_lpn,updated_date,scrape_date
ALABAMA,16781,2025-11-11,2025-11-11
ALASKA,833,2025-11-11,2025-11-11
AMERICAN SAMOA,67,2025-11-11,2025-11-11
ARIZONA,10837,2025-11-11,2025-11-11
ARKANSAS,13730,2025-11-11,2025-11-11
CALIFORNIA-RN (Non-Participating),NA,2025-11-11,2025-11-11
CALIFORNIA-VN,115509,2025-11-11,2025-11-11
COLORADO,7840,2025-11-11,2025-11-11
CONNECTICUT,12857,2025-11-11,2025-11-11
DELAWARE,3347,2025-11-11,2025-11-11
DISTRICT OF COLUMBIA,3008,2025-11-11,2025-11-11
FLORIDA,58786,2025-11-11,2025-11-11
GEORGIA,28151,2025-11-11,2025-11-11
GUAM,178,2025-11-11,2025-11-11
HAWAII,1787,2025-11-11,2025-11-11
IDAHO,3420,2025-11-11,2025-11-11
ILLINOIS,25104,2025-11-11,2025-11-11
INDIANA,21253,2025-11-11,2025-11-11
IOWA,8947,2025-11-11,2025-11-11
KANSAS,9109,2025-11-11,2025-11-11
KENTUCKY,12126,2025-11-11,2025-11-11
LOUISIANA-PN,22090,2025-11-11,2025-11-11
LOUISIANA-RN (Non-Participating),NA,2025-11-11,2025-11-11
MAINE,1593,2025-11-11,2025-11-11
MARYLAND,11321,2025-11-11,2025-11-11
MASSACHUSETTS,21350,2025-11-11,2025-11-11
MICHIGAN,20793,2025-11-11,2025-11-11
MINNESOTA,17360,2025-11-11,2025-11-11
MISSISSIPPI,14925,2025-11-11,2025-11-11
MISSOURI,23744,2025-11-11,2025-11-11
MONTANA,2197,2025-11-11,2025-11-11
NEBRASKA,5545,2025-11-11,2025-11-11
NEVADA,4794,2025-11-11,2025-11-11
NEW HAMPSHIRE,3144,2025-11-11,2025-11-11
NEW JERSEY,23997,2025-11-11,2025-11-11
NEW MEXICO,2474,2025-11-11,2025-11-11
NEW YORK,78778,2025-11-11,2025-11-11
NORTH CAROLINA,23049,2025-11-11,2025-11-11
NORTH DAKOTA,2849,2025-11-11,2025-11-11
NORTHERN MARIANA ISLANDS,53,2025-11-11,2025-11-11
OHIO,53789,2025-11-11,2025-11-11
OKLAHOMA,16406,2025-11-11,2025-11-11
OREGON,6743,2025-11-11,2025-11-11
PENNSYLVANIA,51278,2025-11-11,2025-11-11
RHODE ISLAND,2633,2025-11-11,2025-11-11
SOUTH CAROLINA,12756,2025-11-11,2025-11-11
SOUTH DAKOTA,2825,2025-11-11,2025-11-11
TENNESSEE,29259,2025-11-11,2025-11-11
TEXAS,100894,2025-11-11,2025-11-11
UTAH,2748,2025-11-11,2025-11-11
VERMONT,1778,2025-11-11,2025-11-11
VIRGIN ISLANDS,79,2025-11-11,2025-11-11
VIRGINIA,26227,2025-11-11,2025-11-11
WASHINGTON,10223,2025-11-11,2025-11-11
WEST VIRGINIA-PN,7405,2025-11-11,2025-11-11
WEST VIRGINIA-RN (Non-Participating),NA,2025-11-11,2025-11-11
WISCONSIN,10725,2025-11-11,2025-11-11
WYOMING,827,2025-11-11,2025-11-11
TOTALS,970321,2025-11-11,2025-11-11
