state,counts_lpn,updated_date,scrape_date
ALABAMA,16512,2025-09-08,2025-09-08
ALASKA,812,2025-09-08,2025-09-08
AMERICAN SAMOA,59,2025-09-08,2025-09-08
ARIZONA,10712,2025-09-08,2025-09-08
ARKANSAS,13841,2025-09-08,2025-09-08
CALIFORNIA-RN (Non-Participating),NA,2025-09-08,2025-09-08
CALIFORNIA-VN,114975,2025-09-08,2025-09-08
COLORADO,7736,2025-09-08,2025-09-08
CONNECTICUT,12854,2025-09-08,2025-09-08
DELAWARE,3288,2025-09-08,2025-09-08
DISTRICT OF COLUMBIA,2961,2025-09-08,2025-09-08
FLORIDA,57674,2025-09-08,2025-09-08
GEORGIA,27722,2025-09-08,2025-09-08
GUAM,202,2025-09-08,2025-09-08
HAWAII,1750,2025-09-08,2025-09-08
IDAHO,3345,2025-09-08,2025-09-08
ILLINOIS,24566,2025-09-08,2025-09-08
INDIANA,20997,2025-09-08,2025-09-08
IOWA,8956,2025-09-08,2025-09-08
KANSAS,9173,2025-09-08,2025-09-08
KENTUCKY,12971,2025-09-08,2025-09-08
LOUISIANA-PN,21937,2025-09-08,2025-09-08
LOUISIANA-RN (Non-Participating),NA,2025-09-08,2025-09-08
MAINE,1599,2025-09-08,2025-09-08
MARYLAND,11317,2025-09-08,2025-09-08
MASSACHUSETTS,20867,2025-09-08,2025-09-08
MICHIGAN,20757,2025-09-08,2025-09-08
MINNESOTA,17490,2025-09-08,2025-09-08
MISSISSIPPI,14721,2025-09-08,2025-09-08
MISSOURI,23462,2025-09-08,2025-09-08
MONTANA,2186,2025-09-08,2025-09-08
NEBRASKA,5668,2025-09-08,2025-09-08
NEVADA,4767,2025-09-08,2025-09-08
NEW HAMPSHIRE,3156,2025-09-08,2025-09-08
NEW JERSEY,23635,2025-09-08,2025-09-08
NEW MEXICO,2452,2025-09-08,2025-09-08
NEW YORK,78059,2025-09-08,2025-09-08
NORTH CAROLINA,23030,2025-09-08,2025-09-08
NORTH DAKOTA,2838,2025-09-08,2025-09-08
NORTHERN MARIANA ISLANDS,55,2025-09-08,2025-09-08
OHIO,52968,2025-09-08,2025-09-08
OKLAHOMA,16640,2025-09-08,2025-09-08
OREGON,6700,2025-09-08,2025-09-08
PENNSYLVANIA,50702,2025-09-08,2025-09-08
RHODE ISLAND,2544,2025-09-08,2025-09-08
SOUTH CAROLINA,12597,2025-09-08,2025-09-08
SOUTH DAKOTA,2823,2025-09-08,2025-09-08
TENNESSEE,29201,2025-09-08,2025-09-08
TEXAS,100785,2025-09-08,2025-09-08
UTAH,2781,2025-09-08,2025-09-08
VERMONT,1687,2025-09-08,2025-09-08
VIRGIN ISLANDS,79,2025-09-08,2025-09-08
VIRGINIA,26179,2025-09-08,2025-09-08
WASHINGTON,10626,2025-09-08,2025-09-08
WEST VIRGINIA-PN,7240,2025-09-08,2025-09-08
WEST VIRGINIA-RN (Non-Participating),NA,2025-09-08,2025-09-08
WISCONSIN,10525,2025-09-08,2025-09-08
WYOMING,814,2025-09-08,2025-09-08
TOTALS,963993,2025-09-08,2025-09-08
