state,counts_lpn,updated_date,scrape_date
ALABAMA,17507,2022-09-07,2022-09-07
ALASKA,819,2022-09-07,2022-09-07
AMERICAN SAMOA,132,2022-09-07,2022-09-07
ARIZONA,10761,2022-09-07,2022-09-07
ARKANSAS,14113,2022-09-07,2022-09-07
CALIFORNIA-RN (Non-Participating),NA,2022-09-07,2022-09-07
CALIFORNIA-VN,107025,2022-09-07,2022-09-07
COLORADO,8436,2022-09-07,2022-09-07
CONNECTICUT,14295,2022-09-07,2022-09-07
DELAWARE,2836,2022-09-07,2022-09-07
DISTRICT OF COLUMBIA,2254,2022-09-07,2022-09-07
FLORIDA,65044,2022-09-07,2022-09-07
GEORGIA,30103,2022-09-07,2022-09-07
GUAM,220,2022-09-07,2022-09-07
HAWAII,1906,2022-09-07,2022-09-07
IDAHO,3175,2022-09-07,2022-09-07
ILLINOIS,26562,2022-09-07,2022-09-07
INDIANA,23621,2022-09-07,2022-09-07
IOWA,10104,2022-09-07,2022-09-07
KANSAS,9576,2022-09-07,2022-09-07
KENTUCKY,13436,2022-09-07,2022-09-07
LOUISIANA-PN,21552,2022-09-07,2022-09-07
LOUISIANA-RN (Non-Participating),NA,2022-09-07,2022-09-07
MAINE,1858,2022-09-07,2022-09-07
MARYLAND,11156,2022-09-07,2022-09-07
MASSACHUSETTS,20745,2022-09-07,2022-09-07
MICHIGAN (Non-Participating),NA,2022-09-07,2022-09-07
MINNESOTA,19035,2022-09-07,2022-09-07
MISSISSIPPI,13338,2022-09-07,2022-09-07
MISSOURI,22476,2022-09-07,2022-09-07
MONTANA,2380,2022-09-07,2022-09-07
NEBRASKA,5547,2022-09-07,2022-09-07
NEVADA,4615,2022-09-07,2022-09-07
NEW HAMPSHIRE,3112,2022-09-07,2022-09-07
NEW JERSEY,23193,2022-09-07,2022-09-07
NEW MEXICO,2433,2022-09-07,2022-09-07
NEW YORK,69891,2022-09-07,2022-09-07
NORTH CAROLINA,22899,2022-09-07,2022-09-07
NORTH DAKOTA,3275,2022-09-07,2022-09-07
NORTHERN MARIANA ISLANDS,56,2022-09-07,2022-09-07
OHIO,55641,2022-09-07,2022-09-07
OKLAHOMA,16512,2022-09-07,2022-09-07
OREGON,6120,2022-09-07,2022-09-07
PENNSYLVANIA,47400,2022-09-07,2022-09-07
RHODE ISLAND,2632,2022-09-07,2022-09-07
SOUTH CAROLINA,11899,2022-09-07,2022-09-07
SOUTH DAKOTA,2719,2022-09-07,2022-09-07
TENNESSEE,29940,2022-09-07,2022-09-07
TEXAS,103953,2022-09-07,2022-09-07
UTAH,2610,2022-09-07,2022-09-07
VERMONT,1818,2022-09-07,2022-09-07
VIRGIN ISLANDS,111,2022-09-07,2022-09-07
VIRGINIA,26690,2022-09-07,2022-09-07
WASHINGTON,11056,2022-09-07,2022-09-07
WEST VIRGINIA-PN,7705,2022-09-07,2022-09-07
WEST VIRGINIA-RN (Non-Participating),NA,2022-09-07,2022-09-07
WISCONSIN,15833,2022-09-07,2022-09-07
WYOMING,988,2022-09-07,2022-09-07
TOTALS,953113,2022-09-07,2022-09-07
