state,counts_all,updated_date,scrape_date
ALABAMA,107487,2025-11-06,2025-11-06
ALASKA,22705,2025-11-06,2025-11-06
AMERICAN SAMOA,215,2025-11-06,2025-11-06
ARIZONA,127144,2025-11-06,2025-11-06
ARKANSAS,62706,2025-11-06,2025-11-06
CALIFORNIA,702535,2025-11-06,2025-11-06
COLORADO,100749,2025-11-06,2025-11-06
CONNECTICUT,95134,2025-11-06,2025-11-06
DELAWARE,22249,2025-11-06,2025-11-06
DISTRICT OF COLUMBIA,51143,2025-11-06,2025-11-06
FLORIDA,447096,2025-11-06,2025-11-06
GEORGIA,176911,2025-11-06,2025-11-06
GUAM,1310,2025-11-06,2025-11-06
HAWAII,35300,2025-11-06,2025-11-06
IDAHO,31538,2025-11-06,2025-11-06
ILLINOIS,277008,2025-11-06,2025-11-06
INDIANA,145942,2025-11-06,2025-11-06
IOWA,67662,2025-11-06,2025-11-06
KANSAS,62660,2025-11-06,2025-11-06
KENTUCKY,88726,2025-11-06,2025-11-06
LOUISIANA,90497,2025-11-06,2025-11-06
MAINE,30435,2025-11-06,2025-11-06
MARYLAND,102265,2025-11-06,2025-11-06
MASSACHUSETTS,190121,2025-11-06,2025-11-06
MICHIGAN,202148,2025-11-06,2025-11-06
MINNESOTA,156618,2025-11-06,2025-11-06
MISSISSIPPI,68879,2025-11-06,2025-11-06
MISSOURI,141987,2025-11-06,2025-11-06
MONTANA,28887,2025-11-06,2025-11-06
NEBRASKA,38397,2025-11-06,2025-11-06
NEVADA,67489,2025-11-06,2025-11-06
NEW HAMPSHIRE,30922,2025-11-06,2025-11-06
NEW JERSEY,175584,2025-11-06,2025-11-06
NEW MEXICO,37115,2025-11-06,2025-11-06
NEW YORK,603907,2025-11-06,2025-11-06
NORTH CAROLINA,188196,2025-11-06,2025-11-06
NORTH DAKOTA,20716,2025-11-06,2025-11-06
NORTHERN MARIANA ISLANDS,4039,2025-11-06,2025-11-06
OHIO,279320,2025-11-06,2025-11-06
OKLAHOMA,72366,2025-11-06,2025-11-06
OREGON,97841,2025-11-06,2025-11-06
PENNSYLVANIA,286336,2025-11-06,2025-11-06
RHODE ISLAND,24343,2025-11-06,2025-11-06
SOUTH CAROLINA,102351,2025-11-06,2025-11-06
SOUTH DAKOTA,23116,2025-11-06,2025-11-06
TENNESSEE,147790,2025-11-06,2025-11-06
TEXAS,528566,2025-11-06,2025-11-06
UTAH,49035,2025-11-06,2025-11-06
VERMONT,13375,2025-11-06,2025-11-06
VIRGIN ISLANDS,1229,2025-11-06,2025-11-06
VIRGINIA,149622,2025-11-06,2025-11-06
WASHINGTON,116237,2025-11-06,2025-11-06
WEST VIRGINIA,43178,2025-11-06,2025-11-06
WISCONSIN,132061,2025-11-06,2025-11-06
WYOMING,9542,2025-11-06,2025-11-06
