state,counts_rn,updated_date,scrape_date
ALABAMA,88901,2025-05-30,2025-05-30
ALASKA,20199,2025-05-30,2025-05-30
AMERICAN SAMOA,110,2025-05-30,2025-05-30
ARIZONA,117093,2025-05-30,2025-05-30
ARKANSAS,48591,2025-05-30,2025-05-30
CALIFORNIA-RN,566666,2025-05-30,2025-05-30
CALIFORNIA-VN (Non-Participating),NA,2025-05-30,2025-05-30
COLORADO,90236,2025-05-30,2025-05-30
CONNECTICUT,81612,2025-05-30,2025-05-30
DELAWARE,22038,2025-05-30,2025-05-30
DISTRICT OF COLUMBIA,45003,2025-05-30,2025-05-30
FLORIDA,376503,2025-05-30,2025-05-30
GEORGIA,144378,2025-05-30,2025-05-30
GUAM,1280,2025-05-30,2025-05-30
HAWAII,40829,2025-05-30,2025-05-30
IDAHO,30899,2025-05-30,2025-05-30
ILLINOIS,241523,2025-05-30,2025-05-30
INDIANA,134723,2025-05-30,2025-05-30
IOWA,58104,2025-05-30,2025-05-30
KANSAS,53143,2025-05-30,2025-05-30
KENTUCKY,78237,2025-05-30,2025-05-30
LOUISIANA-PN (Non-Participating),NA,2025-05-30,2025-05-30
LOUISIANA-RN,66856,2025-05-30,2025-05-30
MAINE,28825,2025-05-30,2025-05-30
MARYLAND,90246,2025-05-30,2025-05-30
MASSACHUSETTS,162456,2025-05-30,2025-05-30
MICHIGAN,177736,2025-05-30,2025-05-30
MINNESOTA,136386,2025-05-30,2025-05-30
MISSISSIPPI,52243,2025-05-30,2025-05-30
MISSOURI,115811,2025-05-30,2025-05-30
MONTANA,25192,2025-05-30,2025-05-30
NEBRASKA,31701,2025-05-30,2025-05-30
NEVADA,61325,2025-05-30,2025-05-30
NEW HAMPSHIRE,27499,2025-05-30,2025-05-30
NEW JERSEY,152166,2025-05-30,2025-05-30
NEW MEXICO,34344,2025-05-30,2025-05-30
NEW YORK,504748,2025-05-30,2025-05-30
NORTH CAROLINA,163190,2025-05-30,2025-05-30
NORTH DAKOTA,17356,2025-05-30,2025-05-30
NORTHERN MARIANA ISLANDS,4348,2025-05-30,2025-05-30
OHIO,237689,2025-05-30,2025-05-30
OKLAHOMA,54020,2025-05-30,2025-05-30
OREGON,89412,2025-05-30,2025-05-30
PENNSYLVANIA,235115,2025-05-30,2025-05-30
RHODE ISLAND,20772,2025-05-30,2025-05-30
SOUTH CAROLINA,86650,2025-05-30,2025-05-30
SOUTH DAKOTA,20056,2025-05-30,2025-05-30
TENNESSEE,116855,2025-05-30,2025-05-30
TEXAS,421740,2025-05-30,2025-05-30
UTAH,44388,2025-05-30,2025-05-30
VERMONT,10927,2025-05-30,2025-05-30
VIRGIN ISLANDS,1281,2025-05-30,2025-05-30
VIRGINIA,121897,2025-05-30,2025-05-30
WASHINGTON,106001,2025-05-30,2025-05-30
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-30,2025-05-30
WEST VIRGINIA-RN,34741,2025-05-30,2025-05-30
WISCONSIN,117633,2025-05-30,2025-05-30
WYOMING,8449,2025-05-30,2025-05-30
TOTALS,5820122,2025-05-30,2025-05-30
