state,counts_rn,updated_date,scrape_date
ALABAMA,96549,2022-06-27,2022-06-27
ALASKA,19776,2022-06-27,2022-06-27
AMERICAN SAMOA,166,2022-06-27,2022-06-27
ARIZONA,107141,2022-06-27,2022-06-27
ARKANSAS,45785,2022-06-27,2022-06-27
CALIFORNIA-RN,477827,2022-06-27,2022-06-27
CALIFORNIA-VN (Non-Participating),NA,2022-06-27,2022-06-27
COLORADO,84575,2022-06-27,2022-06-27
CONNECTICUT,85649,2022-06-27,2022-06-27
DELAWARE,20251,2022-06-27,2022-06-27
DISTRICT OF COLUMBIA,32264,2022-06-27,2022-06-27
FLORIDA,355783,2022-06-27,2022-06-27
GEORGIA,138450,2022-06-27,2022-06-27
GUAM,1668,2022-06-27,2022-06-27
HAWAII,30213,2022-06-27,2022-06-27
IDAHO,27474,2022-06-27,2022-06-27
ILLINOIS,226074,2022-06-27,2022-06-27
INDIANA,124326,2022-06-27,2022-06-27
IOWA,59327,2022-06-27,2022-06-27
KANSAS,53725,2022-06-27,2022-06-27
KENTUCKY,75274,2022-06-27,2022-06-27
LOUISIANA-PN (Non-Participating),NA,2022-06-27,2022-06-27
LOUISIANA-RN,64536,2022-06-27,2022-06-27
MAINE,28609,2022-06-27,2022-06-27
MARYLAND,88041,2022-06-27,2022-06-27
MASSACHUSETTS,160458,2022-06-27,2022-06-27
MICHIGAN (Non-Participating),NA,2022-06-27,2022-06-27
MINNESOTA,122518,2022-06-27,2022-06-27
MISSISSIPPI,52024,2022-06-27,2022-06-27
MISSOURI,119511,2022-06-27,2022-06-27
MONTANA,20553,2022-06-27,2022-06-27
NEBRASKA,32263,2022-06-27,2022-06-27
NEVADA,55115,2022-06-27,2022-06-27
NEW HAMPSHIRE,26213,2022-06-27,2022-06-27
NEW JERSEY,142785,2022-06-27,2022-06-27
NEW MEXICO,30859,2022-06-27,2022-06-27
NEW YORK,366834,2022-06-27,2022-06-27
NORTH CAROLINA,152391,2022-06-27,2022-06-27
NORTH DAKOTA,16735,2022-06-27,2022-06-27
NORTHERN MARIANA ISLANDS,3624,2022-06-27,2022-06-27
OHIO,231118,2022-06-27,2022-06-27
OKLAHOMA,51415,2022-06-27,2022-06-27
OREGON,77163,2022-06-27,2022-06-27
PENNSYLVANIA,234958,2022-06-27,2022-06-27
RHODE ISLAND,26959,2022-06-27,2022-06-27
SOUTH CAROLINA,76005,2022-06-27,2022-06-27
SOUTH DAKOTA,19607,2022-06-27,2022-06-27
TENNESSEE,111347,2022-06-27,2022-06-27
TEXAS,375019,2022-06-27,2022-06-27
UTAH,42164,2022-06-27,2022-06-27
VERMONT,21435,2022-06-27,2022-06-27
VIRGIN ISLANDS,1543,2022-06-27,2022-06-27
VIRGINIA,113837,2022-06-27,2022-06-27
WASHINGTON,122840,2022-06-27,2022-06-27
WEST VIRGINIA-PN (Non-Participating),NA,2022-06-27,2022-06-27
WEST VIRGINIA-RN,34957,2022-06-27,2022-06-27
WISCONSIN,114765,2022-06-27,2022-06-27
WYOMING,9335,2022-06-27,2022-06-27
TOTALS,5209833,2022-06-27,2022-06-27
