state,counts_lpn,updated_date,scrape_date
ALABAMA,16784,2025-11-26,2025-11-26
ALASKA,837,2025-11-26,2025-11-26
AMERICAN SAMOA,69,2025-11-26,2025-11-26
ARIZONA,10864,2025-11-26,2025-11-26
ARKANSAS,13740,2025-11-26,2025-11-26
CALIFORNIA-RN (Non-Participating),NA,2025-11-26,2025-11-26
CALIFORNIA-VN,115937,2025-11-26,2025-11-26
COLORADO,7872,2025-11-26,2025-11-26
CONNECTICUT,12819,2025-11-26,2025-11-26
DELAWARE,3361,2025-11-26,2025-11-26
DISTRICT OF COLUMBIA,3021,2025-11-26,2025-11-26
FLORIDA,59015,2025-11-26,2025-11-26
GEORGIA,28200,2025-11-26,2025-11-26
GUAM,180,2025-11-26,2025-11-26
HAWAII,1817,2025-11-26,2025-11-26
IDAHO,3438,2025-11-26,2025-11-26
ILLINOIS,25192,2025-11-26,2025-11-26
INDIANA,21300,2025-11-26,2025-11-26
IOWA,8883,2025-11-26,2025-11-26
KANSAS,9117,2025-11-26,2025-11-26
KENTUCKY,12168,2025-11-26,2025-11-26
LOUISIANA-PN,22106,2025-11-26,2025-11-26
LOUISIANA-RN (Non-Participating),NA,2025-11-26,2025-11-26
MAINE,1586,2025-11-26,2025-11-26
MARYLAND,11371,2025-11-26,2025-11-26
MASSACHUSETTS,21369,2025-11-26,2025-11-26
MICHIGAN,20807,2025-11-26,2025-11-26
MINNESOTA,17386,2025-11-26,2025-11-26
MISSISSIPPI,14941,2025-11-26,2025-11-26
MISSOURI,23778,2025-11-26,2025-11-26
MONTANA,2200,2025-11-26,2025-11-26
NEBRASKA,4740,2025-11-26,2025-11-26
NEVADA,4788,2025-11-26,2025-11-26
NEW HAMPSHIRE,3146,2025-11-26,2025-11-26
NEW JERSEY,24081,2025-11-26,2025-11-26
NEW MEXICO,2487,2025-11-26,2025-11-26
NEW YORK,78902,2025-11-26,2025-11-26
NORTH CAROLINA,23099,2025-11-26,2025-11-26
NORTH DAKOTA,2850,2025-11-26,2025-11-26
NORTHERN MARIANA ISLANDS,52,2025-11-26,2025-11-26
OHIO,53941,2025-11-26,2025-11-26
OKLAHOMA,16473,2025-11-26,2025-11-26
OREGON,6755,2025-11-26,2025-11-26
PENNSYLVANIA,51388,2025-11-26,2025-11-26
RHODE ISLAND,2642,2025-11-26,2025-11-26
SOUTH CAROLINA,12769,2025-11-26,2025-11-26
SOUTH DAKOTA,2816,2025-11-26,2025-11-26
TENNESSEE,29295,2025-11-26,2025-11-26
TEXAS,101074,2025-11-26,2025-11-26
UTAH,2789,2025-11-26,2025-11-26
VERMONT,1781,2025-11-26,2025-11-26
VIRGIN ISLANDS,79,2025-11-26,2025-11-26
VIRGINIA,26286,2025-11-26,2025-11-26
WASHINGTON,10209,2025-11-26,2025-11-26
WEST VIRGINIA-PN,7417,2025-11-26,2025-11-26
WEST VIRGINIA-RN (Non-Participating),NA,2025-11-26,2025-11-26
WISCONSIN,10759,2025-11-26,2025-11-26
WYOMING,829,2025-11-26,2025-11-26
TOTALS,971605,2025-11-26,2025-11-26
