state,counts_lpn,updated_date,scrape_date
ALABAMA,17207,2022-07-08,2022-07-09
ALASKA,807,2022-07-08,2022-07-09
AMERICAN SAMOA,132,2022-07-08,2022-07-09
ARIZONA,11264,2022-07-08,2022-07-09
ARKANSAS,14128,2022-07-08,2022-07-09
CALIFORNIA-RN (Non-Participating),NA,2022-07-08,2022-07-09
CALIFORNIA-VN,106631,2022-07-08,2022-07-09
COLORADO,8284,2022-07-08,2022-07-09
CONNECTICUT,14166,2022-07-08,2022-07-09
DELAWARE,2785,2022-07-08,2022-07-09
DISTRICT OF COLUMBIA,2218,2022-07-08,2022-07-09
FLORIDA,64024,2022-07-08,2022-07-09
GEORGIA,30287,2022-07-08,2022-07-09
GUAM,218,2022-07-08,2022-07-09
HAWAII,1854,2022-07-08,2022-07-09
IDAHO,3592,2022-07-08,2022-07-09
ILLINOIS,26298,2022-07-08,2022-07-09
INDIANA,23425,2022-07-08,2022-07-09
IOWA,10052,2022-07-08,2022-07-09
KANSAS,9576,2022-07-08,2022-07-09
KENTUCKY,13237,2022-07-08,2022-07-09
LOUISIANA-PN,21450,2022-07-08,2022-07-09
LOUISIANA-RN (Non-Participating),NA,2022-07-08,2022-07-09
MAINE,1881,2022-07-08,2022-07-09
MARYLAND,11344,2022-07-08,2022-07-09
MASSACHUSETTS,20425,2022-07-08,2022-07-09
MICHIGAN (Non-Participating),NA,2022-07-08,2022-07-09
MINNESOTA,19140,2022-07-08,2022-07-09
MISSISSIPPI,13066,2022-07-08,2022-07-09
MISSOURI,22050,2022-07-08,2022-07-09
MONTANA,2356,2022-07-08,2022-07-09
NEBRASKA,5437,2022-07-08,2022-07-09
NEVADA,4564,2022-07-08,2022-07-09
NEW HAMPSHIRE,3101,2022-07-08,2022-07-09
NEW JERSEY,22917,2022-07-08,2022-07-09
NEW MEXICO,2427,2022-07-08,2022-07-09
NEW YORK,69207,2022-07-08,2022-07-09
NORTH CAROLINA,22640,2022-07-08,2022-07-09
NORTH DAKOTA,3182,2022-07-08,2022-07-09
NORTHERN MARIANA ISLANDS,54,2022-07-08,2022-07-09
OHIO,55402,2022-07-08,2022-07-09
OKLAHOMA,16095,2022-07-08,2022-07-09
OREGON,6069,2022-07-08,2022-07-09
PENNSYLVANIA,53347,2022-07-08,2022-07-09
RHODE ISLAND,2568,2022-07-08,2022-07-09
SOUTH CAROLINA,11808,2022-07-08,2022-07-09
SOUTH DAKOTA,2686,2022-07-08,2022-07-09
TENNESSEE,29820,2022-07-08,2022-07-09
TEXAS,104182,2022-07-08,2022-07-09
UTAH,2558,2022-07-08,2022-07-09
VERMONT,1686,2022-07-08,2022-07-09
VIRGIN ISLANDS,103,2022-07-08,2022-07-09
VIRGINIA,26715,2022-07-08,2022-07-09
WASHINGTON,11022,2022-07-08,2022-07-09
WEST VIRGINIA-PN,7404,2022-07-08,2022-07-09
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-08,2022-07-09
WISCONSIN,15650,2022-07-08,2022-07-09
WYOMING,977,2022-07-08,2022-07-09
TOTALS,953518,2022-07-08,2022-07-09
