state,counts_rn,updated_date,scrape_date
ALABAMA,96997,2022-07-26,2022-07-27
ALASKA,20117,2022-07-26,2022-07-27
AMERICAN SAMOA,167,2022-07-26,2022-07-27
ARIZONA,107878,2022-07-26,2022-07-27
ARKANSAS,45808,2022-07-26,2022-07-27
CALIFORNIA-RN,481763,2022-07-26,2022-07-27
CALIFORNIA-VN (Non-Participating),NA,2022-07-26,2022-07-27
COLORADO,85583,2022-07-26,2022-07-27
CONNECTICUT,86484,2022-07-26,2022-07-27
DELAWARE,20464,2022-07-26,2022-07-27
DISTRICT OF COLUMBIA,32920,2022-07-26,2022-07-27
FLORIDA,358495,2022-07-26,2022-07-27
GEORGIA,137710,2022-07-26,2022-07-27
GUAM,1568,2022-07-26,2022-07-27
HAWAII,30640,2022-07-26,2022-07-27
IDAHO,27725,2022-07-26,2022-07-27
ILLINOIS,227255,2022-07-26,2022-07-27
INDIANA,125386,2022-07-26,2022-07-27
IOWA,59563,2022-07-26,2022-07-27
KANSAS,53819,2022-07-26,2022-07-27
KENTUCKY,75778,2022-07-26,2022-07-27
LOUISIANA-PN (Non-Participating),NA,2022-07-26,2022-07-27
LOUISIANA-RN,65053,2022-07-26,2022-07-27
MAINE,28736,2022-07-26,2022-07-27
MARYLAND,88012,2022-07-26,2022-07-27
MASSACHUSETTS,162348,2022-07-26,2022-07-27
MICHIGAN (Non-Participating),NA,2022-07-26,2022-07-27
MINNESOTA,123871,2022-07-26,2022-07-27
MISSISSIPPI,52299,2022-07-26,2022-07-27
MISSOURI,120458,2022-07-26,2022-07-27
MONTANA,20849,2022-07-26,2022-07-27
NEBRASKA,32560,2022-07-26,2022-07-27
NEVADA,55468,2022-07-26,2022-07-27
NEW HAMPSHIRE,26346,2022-07-26,2022-07-27
NEW JERSEY,137588,2022-07-26,2022-07-27
NEW MEXICO,31073,2022-07-26,2022-07-27
NEW YORK,370044,2022-07-26,2022-07-27
NORTH CAROLINA,153247,2022-07-26,2022-07-27
NORTH DAKOTA,16923,2022-07-26,2022-07-27
NORTHERN MARIANA ISLANDS,3720,2022-07-26,2022-07-27
OHIO,233323,2022-07-26,2022-07-27
OKLAHOMA,51615,2022-07-26,2022-07-27
OREGON,78587,2022-07-26,2022-07-27
PENNSYLVANIA,237222,2022-07-26,2022-07-27
RHODE ISLAND,27615,2022-07-26,2022-07-27
SOUTH CAROLINA,76630,2022-07-26,2022-07-27
SOUTH DAKOTA,19656,2022-07-26,2022-07-27
TENNESSEE,112346,2022-07-26,2022-07-27
TEXAS,376647,2022-07-26,2022-07-27
UTAH,42708,2022-07-26,2022-07-27
VERMONT,21642,2022-07-26,2022-07-27
VIRGIN ISLANDS,1574,2022-07-26,2022-07-27
VIRGINIA,114688,2022-07-26,2022-07-27
WASHINGTON,124544,2022-07-26,2022-07-27
WEST VIRGINIA-PN (Non-Participating),NA,2022-07-26,2022-07-27
WEST VIRGINIA-RN,35106,2022-07-26,2022-07-27
WISCONSIN,115486,2022-07-26,2022-07-27
WYOMING,9387,2022-07-26,2022-07-27
TOTALS,5243491,2022-07-26,2022-07-27
