state,counts_rn,updated_date,scrape_date
ALABAMA,93488,2026-08-28,2026-08-30
ALASKA,24848,2026-08-28,2026-08-30
AMERICAN SAMOA,178,2026-08-28,2026-08-30
ARIZONA,116488,2026-08-28,2026-08-30
ARKANSAS,50223,2026-08-28,2026-08-30
CALIFORNIA-RN,622359,2026-08-28,2026-08-30
CALIFORNIA-VN (Non-Participating),NA,2026-08-28,2026-08-30
COLORADO,93308,2026-08-28,2026-08-30
CONNECTICUT,75715,2026-08-28,2026-08-30
DELAWARE,19991,2026-08-28,2026-08-30
DISTRICT OF COLUMBIA,46081,2026-08-28,2026-08-30
FLORIDA,386715,2026-08-28,2026-08-30
GEORGIA,151203,2026-08-28,2026-08-30
GUAM,1305,2026-08-28,2026-08-30
HAWAII,38378,2026-08-28,2026-08-30
IDAHO,30286,2026-08-28,2026-08-30
ILLINOIS,266433,2026-08-28,2026-08-30
INDIANA,134539,2026-08-28,2026-08-30
IOWA,59465,2026-08-28,2026-08-30
KANSAS,54313,2026-08-28,2026-08-30
KENTUCKY,81423,2026-08-28,2026-08-30
LOUISIANA-PN (Non-Participating),NA,2026-08-28,2026-08-30
LOUISIANA-RN,69183,2026-08-28,2026-08-30
MAINE,28990,2026-08-28,2026-08-30
MARYLAND,91199,2026-08-28,2026-08-30
MASSACHUSETTS,162270,2026-08-28,2026-08-30
MICHIGAN,192139,2026-08-28,2026-08-30
MINNESOTA,141783,2026-08-28,2026-08-30
MISSISSIPPI,56486,2026-08-28,2026-08-30
MISSOURI,122839,2026-08-28,2026-08-30
MONTANA,27382,2026-08-28,2026-08-30
NEBRASKA,34394,2026-08-28,2026-08-30
NEVADA,65224,2026-08-28,2026-08-30
NEW HAMPSHIRE,28109,2026-08-28,2026-08-30
NEW JERSEY,151427,2026-08-28,2026-08-30
NEW MEXICO,35955,2026-08-28,2026-08-30
NEW YORK,562369,2026-08-28,2026-08-30
NORTH CAROLINA,169988,2026-08-28,2026-08-30
NORTH DAKOTA,17901,2026-08-28,2026-08-30
NORTHERN MARIANA ISLANDS,3598,2026-08-28,2026-08-30
OHIO,235526,2026-08-28,2026-08-30
OKLAHOMA,56834,2026-08-28,2026-08-30
OREGON,93452,2026-08-28,2026-08-30
PENNSYLVANIA,239758,2026-08-28,2026-08-30
RHODE ISLAND,21437,2026-08-28,2026-08-30
SOUTH CAROLINA,88817,2026-08-28,2026-08-30
SOUTH DAKOTA,20722,2026-08-28,2026-08-30
TENNESSEE,119933,2026-08-28,2026-08-30
TEXAS,438753,2026-08-28,2026-08-30
UTAH,49165,2026-08-28,2026-08-30
VERMONT,12573,2026-08-28,2026-08-30
VIRGIN ISLANDS,1205,2026-08-28,2026-08-30
VIRGINIA,125965,2026-08-28,2026-08-30
WASHINGTON,108247,2026-08-28,2026-08-30
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-28,2026-08-30
WEST VIRGINIA-RN,33086,2026-08-28,2026-08-30
WISCONSIN,115676,2026-08-28,2026-08-30
WYOMING,9200,2026-08-28,2026-08-30
TOTALS,6078324,2026-08-28,2026-08-30
