state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-26
ALASKA,23174,2026-01-05,2026-02-26
AMERICAN SAMOA,228,2026-01-05,2026-02-26
ARIZONA,127854,2026-01-05,2026-02-26
ARKANSAS,62992,2026-01-05,2026-02-26
CALIFORNIA,707672,2026-01-05,2026-02-26
COLORADO,96783,2026-01-05,2026-02-26
CONNECTICUT,94572,2026-01-05,2026-02-26
DELAWARE,22452,2026-01-05,2026-02-26
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-26
FLORIDA,449830,2026-01-05,2026-02-26
GEORGIA,177678,2026-01-05,2026-02-26
GUAM,1346,2026-01-05,2026-02-26
HAWAII,36317,2026-01-05,2026-02-26
IDAHO,31953,2026-01-05,2026-02-26
ILLINOIS,279849,2026-01-05,2026-02-26
INDIANA,148884,2026-01-05,2026-02-26
IOWA,67339,2026-01-05,2026-02-26
KANSAS,62456,2026-01-05,2026-02-26
KENTUCKY,90296,2026-01-05,2026-02-26
LOUISIANA,90541,2026-01-05,2026-02-26
MAINE,30246,2026-01-05,2026-02-26
MARYLAND,101876,2026-01-05,2026-02-26
MASSACHUSETTS,191402,2026-01-05,2026-02-26
MICHIGAN,201569,2026-01-05,2026-02-26
MINNESOTA,156221,2026-01-05,2026-02-26
MISSISSIPPI,67068,2026-01-05,2026-02-26
MISSOURI,142520,2026-01-05,2026-02-26
MONTANA,29329,2026-01-05,2026-02-26
NEBRASKA,37775,2026-01-05,2026-02-26
NEVADA,67519,2026-01-05,2026-02-26
NEW HAMPSHIRE,30830,2026-01-05,2026-02-26
NEW JERSEY,176768,2026-01-05,2026-02-26
NEW MEXICO,37070,2026-01-05,2026-02-26
NEW YORK,610499,2026-01-05,2026-02-26
NORTH CAROLINA,187871,2026-01-05,2026-02-26
NORTH DAKOTA,19284,2026-01-05,2026-02-26
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-26
OHIO,281075,2026-01-05,2026-02-26
OKLAHOMA,72315,2026-01-05,2026-02-26
OREGON,97803,2026-01-05,2026-02-26
PENNSYLVANIA,287682,2026-01-05,2026-02-26
RHODE ISLAND,24511,2026-01-05,2026-02-26
SOUTH CAROLINA,102891,2026-01-05,2026-02-26
SOUTH DAKOTA,23070,2026-01-05,2026-02-26
TENNESSEE,147169,2026-01-05,2026-02-26
TEXAS,527659,2026-01-05,2026-02-26
UTAH,49523,2026-01-05,2026-02-26
VERMONT,13536,2026-01-05,2026-02-26
VIRGIN ISLANDS,1164,2026-01-05,2026-02-26
VIRGINIA,149059,2026-01-05,2026-02-26
WASHINGTON,116994,2026-01-05,2026-02-26
WEST VIRGINIA,43380,2026-01-05,2026-02-26
WISCONSIN,132601,2026-01-05,2026-02-26
WYOMING,9628,2026-01-05,2026-02-26
