state,counts_all,updated_date,scrape_date
ALABAMA,107373,2025-12-20,2025-12-21
ALASKA,23064,2025-12-20,2025-12-21
AMERICAN SAMOA,231,2025-12-20,2025-12-21
ARIZONA,127745,2025-12-20,2025-12-21
ARKANSAS,63052,2025-12-20,2025-12-21
CALIFORNIA,707124,2025-12-20,2025-12-21
COLORADO,96654,2025-12-20,2025-12-21
CONNECTICUT,94332,2025-12-20,2025-12-21
DELAWARE,22406,2025-12-20,2025-12-21
DISTRICT OF COLUMBIA,51818,2025-12-20,2025-12-21
FLORIDA,449276,2025-12-20,2025-12-21
GEORGIA,177621,2025-12-20,2025-12-21
GUAM,1336,2025-12-20,2025-12-21
HAWAII,36205,2025-12-20,2025-12-21
IDAHO,31845,2025-12-20,2025-12-21
ILLINOIS,279201,2025-12-20,2025-12-21
INDIANA,148611,2025-12-20,2025-12-21
IOWA,67273,2025-12-20,2025-12-21
KANSAS,62598,2025-12-20,2025-12-21
KENTUCKY,89697,2025-12-20,2025-12-21
LOUISIANA,90522,2025-12-20,2025-12-21
MAINE,30280,2025-12-20,2025-12-21
MARYLAND,102309,2025-12-20,2025-12-21
MASSACHUSETTS,191139,2025-12-20,2025-12-21
MICHIGAN,201500,2025-12-20,2025-12-21
MINNESOTA,156804,2025-12-20,2025-12-21
MISSISSIPPI,68991,2025-12-20,2025-12-21
MISSOURI,142405,2025-12-20,2025-12-21
MONTANA,29253,2025-12-20,2025-12-21
NEBRASKA,37724,2025-12-20,2025-12-21
NEVADA,67721,2025-12-20,2025-12-21
NEW HAMPSHIRE,30858,2025-12-20,2025-12-21
NEW JERSEY,176517,2025-12-20,2025-12-21
NEW MEXICO,37213,2025-12-20,2025-12-21
NEW YORK,608777,2025-12-20,2025-12-21
NORTH CAROLINA,188239,2025-12-20,2025-12-21
NORTH DAKOTA,20788,2025-12-20,2025-12-21
NORTHERN MARIANA ISLANDS,3949,2025-12-20,2025-12-21
OHIO,280589,2025-12-20,2025-12-21
OKLAHOMA,72486,2025-12-20,2025-12-21
OREGON,97919,2025-12-20,2025-12-21
PENNSYLVANIA,287355,2025-12-20,2025-12-21
RHODE ISLAND,24464,2025-12-20,2025-12-21
SOUTH CAROLINA,102776,2025-12-20,2025-12-21
SOUTH DAKOTA,23107,2025-12-20,2025-12-21
TENNESSEE,147066,2025-12-20,2025-12-21
TEXAS,529073,2025-12-20,2025-12-21
UTAH,49419,2025-12-20,2025-12-21
VERMONT,13507,2025-12-20,2025-12-21
VIRGIN ISLANDS,1209,2025-12-20,2025-12-21
VIRGINIA,149605,2025-12-20,2025-12-21
WASHINGTON,117086,2025-12-20,2025-12-21
WEST VIRGINIA,43348,2025-12-20,2025-12-21
WISCONSIN,132404,2025-12-20,2025-12-21
WYOMING,9601,2025-12-20,2025-12-21
