state,counts_rn,updated_date,scrape_date
ALABAMA,88979,2025-06-04,2025-06-04
ALASKA,20255,2025-06-04,2025-06-04
AMERICAN SAMOA,109,2025-06-04,2025-06-04
ARIZONA,117243,2025-06-04,2025-06-04
ARKANSAS,48584,2025-06-04,2025-06-04
CALIFORNIA-RN,567153,2025-06-04,2025-06-04
CALIFORNIA-VN (Non-Participating),NA,2025-06-04,2025-06-04
COLORADO,90285,2025-06-04,2025-06-04
CONNECTICUT,81753,2025-06-04,2025-06-04
DELAWARE,21943,2025-06-04,2025-06-04
DISTRICT OF COLUMBIA,45074,2025-06-04,2025-06-04
FLORIDA,376995,2025-06-04,2025-06-04
GEORGIA,144481,2025-06-04,2025-06-04
GUAM,1280,2025-06-04,2025-06-04
HAWAII,40865,2025-06-04,2025-06-04
IDAHO,30953,2025-06-04,2025-06-04
ILLINOIS,241749,2025-06-04,2025-06-04
INDIANA,134880,2025-06-04,2025-06-04
IOWA,58132,2025-06-04,2025-06-04
KANSAS,53073,2025-06-04,2025-06-04
KENTUCKY,78383,2025-06-04,2025-06-04
LOUISIANA-PN (Non-Participating),NA,2025-06-04,2025-06-04
LOUISIANA-RN,66941,2025-06-04,2025-06-04
MAINE,28843,2025-06-04,2025-06-04
MARYLAND,89972,2025-06-04,2025-06-04
MASSACHUSETTS,162597,2025-06-04,2025-06-04
MICHIGAN,177918,2025-06-04,2025-06-04
MINNESOTA,135919,2025-06-04,2025-06-04
MISSISSIPPI,52399,2025-06-04,2025-06-04
MISSOURI,115923,2025-06-04,2025-06-04
MONTANA,25222,2025-06-04,2025-06-04
NEBRASKA,31735,2025-06-04,2025-06-04
NEVADA,61342,2025-06-04,2025-06-04
NEW HAMPSHIRE,27601,2025-06-04,2025-06-04
NEW JERSEY,151731,2025-06-04,2025-06-04
NEW MEXICO,34153,2025-06-04,2025-06-04
NEW YORK,505033,2025-06-04,2025-06-04
NORTH CAROLINA,163204,2025-06-04,2025-06-04
NORTH DAKOTA,17436,2025-06-04,2025-06-04
NORTHERN MARIANA ISLANDS,4333,2025-06-04,2025-06-04
OHIO,238015,2025-06-04,2025-06-04
OKLAHOMA,54126,2025-06-04,2025-06-04
OREGON,89411,2025-06-04,2025-06-04
PENNSYLVANIA,235476,2025-06-04,2025-06-04
RHODE ISLAND,20792,2025-06-04,2025-06-04
SOUTH CAROLINA,86780,2025-06-04,2025-06-04
SOUTH DAKOTA,20061,2025-06-04,2025-06-04
TENNESSEE,116987,2025-06-04,2025-06-04
TEXAS,420986,2025-06-04,2025-06-04
UTAH,44467,2025-06-04,2025-06-04
VERMONT,10934,2025-06-04,2025-06-04
VIRGIN ISLANDS,1245,2025-06-04,2025-06-04
VIRGINIA,121633,2025-06-04,2025-06-04
WASHINGTON,106090,2025-06-04,2025-06-04
WEST VIRGINIA-PN (Non-Participating),NA,2025-06-04,2025-06-04
WEST VIRGINIA-RN,34786,2025-06-04,2025-06-04
WISCONSIN,117774,2025-06-04,2025-06-04
WYOMING,8479,2025-06-04,2025-06-04
TOTALS,5822513,2025-06-04,2025-06-04
