state,counts_all,updated_date,scrape_date
ALABAMA,111771,2022-04-19,2022-04-20
ALASKA,19716,2022-04-19,2022-04-20
AMERICAN SAMOA,298,2022-04-19,2022-04-20
ARIZONA,116518,2022-04-19,2022-04-20
ARKANSAS,59093,2022-04-19,2022-04-20
CALIFORNIA,578982,2022-04-19,2022-04-20
COLORADO,91399,2022-04-19,2022-04-20
CONNECTICUT,97903,2022-04-19,2022-04-20
DELAWARE,22483,2022-04-19,2022-04-20
DISTRICT OF COLUMBIA,33403,2022-04-19,2022-04-20
FLORIDA,417662,2022-04-19,2022-04-20
GEORGIA,166637,2022-04-19,2022-04-20
GUAM,1854,2022-04-19,2022-04-20
HAWAII,30538,2022-04-19,2022-04-20
IDAHO,30313,2022-04-19,2022-04-20
ILLINOIS,250522,2022-04-19,2022-04-20
INDIANA,145679,2022-04-19,2022-04-20
IOWA,68831,2022-04-19,2022-04-20
KANSAS,62895,2022-04-19,2022-04-20
KENTUCKY,86779,2022-04-19,2022-04-20
LOUISIANA,84819,2022-04-19,2022-04-20
MAINE,30075,2022-04-19,2022-04-20
MARYLAND,98205,2022-04-19,2022-04-20
MASSACHUSETTS,177952,2022-04-19,2022-04-20
MICHIGAN (Non-Participating),NA,2022-04-19,2022-04-20
MINNESOTA,140138,2022-04-19,2022-04-20
MISSISSIPPI,64181,2022-04-19,2022-04-20
MISSOURI,142767,2022-04-19,2022-04-20
MONTANA,22380,2022-04-19,2022-04-20
NEBRASKA,37083,2022-04-19,2022-04-20
NEVADA,58238,2022-04-19,2022-04-20
NEW HAMPSHIRE,29008,2022-04-19,2022-04-20
NEW JERSEY,166517,2022-04-19,2022-04-20
NEW MEXICO,33022,2022-04-19,2022-04-20
NEW YORK,432271,2022-04-19,2022-04-20
NORTH CAROLINA,172833,2022-04-19,2022-04-20
NORTH DAKOTA,19390,2022-04-19,2022-04-20
NORTHERN MARIANA ISLANDS,3463,2022-04-19,2022-04-20
OHIO,281622,2022-04-19,2022-04-20
OKLAHOMA,67312,2022-04-19,2022-04-20
OREGON,80968,2022-04-19,2022-04-20
PENNSYLVANIA,290998,2022-04-19,2022-04-20
RHODE ISLAND,28544,2022-04-19,2022-04-20
SOUTH CAROLINA,91466,2022-04-19,2022-04-20
SOUTH DAKOTA,22065,2022-04-19,2022-04-20
TENNESSEE,140822,2022-04-19,2022-04-20
TEXAS,474636,2022-04-19,2022-04-20
UTAH,44002,2022-04-19,2022-04-20
VERMONT,22548,2022-04-19,2022-04-20
VIRGIN ISLANDS,1435,2022-04-19,2022-04-20
VIRGINIA,140114,2022-04-19,2022-04-20
WASHINGTON,131472,2022-04-19,2022-04-20
WEST VIRGINIA,42179,2022-04-19,2022-04-20
WISCONSIN,128940,2022-04-19,2022-04-20
WYOMING,10013,2022-04-19,2022-04-20
