state,counts_lpn,updated_date,scrape_date
ALABAMA,16926,2022-04-21,2022-04-22
ALASKA,784,2022-04-21,2022-04-22
AMERICAN SAMOA,132,2022-04-21,2022-04-22
ARIZONA,11116,2022-04-21,2022-04-22
ARKANSAS,14059,2022-04-21,2022-04-22
CALIFORNIA-RN (Non-Participating),NA,2022-04-21,2022-04-22
CALIFORNIA-VN,106455,2022-04-21,2022-04-22
COLORADO,8170,2022-04-21,2022-04-22
CONNECTICUT,14004,2022-04-21,2022-04-22
DELAWARE,2674,2022-04-21,2022-04-22
DISTRICT OF COLUMBIA,2195,2022-04-21,2022-04-22
FLORIDA,62997,2022-04-21,2022-04-22
GEORGIA,30180,2022-04-21,2022-04-22
GUAM,215,2022-04-21,2022-04-22
HAWAII,1785,2022-04-21,2022-04-22
IDAHO,3587,2022-04-21,2022-04-22
ILLINOIS,26074,2022-04-21,2022-04-22
INDIANA,23319,2022-04-21,2022-04-22
IOWA,10014,2022-04-21,2022-04-22
KANSAS,9521,2022-04-21,2022-04-22
KENTUCKY,13030,2022-04-21,2022-04-22
LOUISIANA-PN,21092,2022-04-21,2022-04-22
LOUISIANA-RN (Non-Participating),NA,2022-04-21,2022-04-22
MAINE,1897,2022-04-21,2022-04-22
MARYLAND,11201,2022-04-21,2022-04-22
MASSACHUSETTS,20205,2022-04-21,2022-04-22
MICHIGAN (Non-Participating),NA,2022-04-21,2022-04-22
MINNESOTA,19338,2022-04-21,2022-04-22
MISSISSIPPI,12923,2022-04-21,2022-04-22
MISSOURI,24689,2022-04-21,2022-04-22
MONTANA,2322,2022-04-21,2022-04-22
NEBRASKA,5325,2022-04-21,2022-04-22
NEVADA,4472,2022-04-21,2022-04-22
NEW HAMPSHIRE,3110,2022-04-21,2022-04-22
NEW JERSEY,24253,2022-04-21,2022-04-22
NEW MEXICO,2454,2022-04-21,2022-04-22
NEW YORK,68802,2022-04-21,2022-04-22
NORTH CAROLINA,22725,2022-04-21,2022-04-22
NORTH DAKOTA,3100,2022-04-21,2022-04-22
NORTHERN MARIANA ISLANDS,50,2022-04-21,2022-04-22
OHIO,54808,2022-04-21,2022-04-22
OKLAHOMA,15786,2022-04-21,2022-04-22
OREGON,6035,2022-04-21,2022-04-22
PENNSYLVANIA,53607,2022-04-21,2022-04-22
RHODE ISLAND,2422,2022-04-21,2022-04-22
SOUTH CAROLINA,12498,2022-04-21,2022-04-22
SOUTH DAKOTA,2685,2022-04-21,2022-04-22
TENNESSEE,29947,2022-04-21,2022-04-22
TEXAS,105019,2022-04-21,2022-04-22
UTAH,2522,2022-04-21,2022-04-22
VERMONT,1610,2022-04-21,2022-04-22
VIRGIN ISLANDS,93,2022-04-21,2022-04-22
VIRGINIA,26882,2022-04-21,2022-04-22
WASHINGTON,11057,2022-04-21,2022-04-22
WEST VIRGINIA-PN,8177,2022-04-21,2022-04-22
WEST VIRGINIA-RN (Non-Participating),NA,2022-04-21,2022-04-22
WISCONSIN,15450,2022-04-21,2022-04-22
WYOMING,902,2022-04-21,2022-04-22
TOTALS,954695,2022-04-21,2022-04-22
