state,counts_rn,updated_date,scrape_date
ALABAMA,95795,2022-06-06,2022-06-06
ALASKA,19574,2022-06-06,2022-06-06
AMERICAN SAMOA,166,2022-06-06,2022-06-06
ARIZONA,106279,2022-06-06,2022-06-06
ARKANSAS,45496,2022-06-06,2022-06-06
CALIFORNIA-RN,474847,2022-06-06,2022-06-06
CALIFORNIA-VN (Non-Participating),NA,2022-06-06,2022-06-06
COLORADO,83988,2022-06-06,2022-06-06
CONNECTICUT,85062,2022-06-06,2022-06-06
DELAWARE,20079,2022-06-06,2022-06-06
DISTRICT OF COLUMBIA,31857,2022-06-06,2022-06-06
FLORIDA,353488,2022-06-06,2022-06-06
GEORGIA,137276,2022-06-06,2022-06-06
GUAM,1661,2022-06-06,2022-06-06
HAWAII,29828,2022-06-06,2022-06-06
IDAHO,27278,2022-06-06,2022-06-06
ILLINOIS,225559,2022-06-06,2022-06-06
INDIANA,123226,2022-06-06,2022-06-06
IOWA,59076,2022-06-06,2022-06-06
KANSAS,53328,2022-06-06,2022-06-06
KENTUCKY,74541,2022-06-06,2022-06-06
LOUISIANA-PN (Non-Participating),NA,2022-06-06,2022-06-06
LOUISIANA-RN,64022,2022-06-06,2022-06-06
MAINE,28334,2022-06-06,2022-06-06
MARYLAND,87531,2022-06-06,2022-06-06
MASSACHUSETTS,159619,2022-06-06,2022-06-06
MICHIGAN (Non-Participating),NA,2022-06-06,2022-06-06
MINNESOTA,121066,2022-06-06,2022-06-06
MISSISSIPPI,51541,2022-06-06,2022-06-06
MISSOURI,118624,2022-06-06,2022-06-06
MONTANA,20353,2022-06-06,2022-06-06
NEBRASKA,31940,2022-06-06,2022-06-06
NEVADA,54491,2022-06-06,2022-06-06
NEW HAMPSHIRE,25985,2022-06-06,2022-06-06
NEW JERSEY,142194,2022-06-06,2022-06-06
NEW MEXICO,30577,2022-06-06,2022-06-06
NEW YORK,365638,2022-06-06,2022-06-06
NORTH CAROLINA,150546,2022-06-06,2022-06-06
NORTH DAKOTA,16496,2022-06-06,2022-06-06
NORTHERN MARIANA ISLANDS,3558,2022-06-06,2022-06-06
OHIO,229138,2022-06-06,2022-06-06
OKLAHOMA,50939,2022-06-06,2022-06-06
OREGON,76257,2022-06-06,2022-06-06
PENNSYLVANIA,233785,2022-06-06,2022-06-06
RHODE ISLAND,26616,2022-06-06,2022-06-06
SOUTH CAROLINA,75200,2022-06-06,2022-06-06
SOUTH DAKOTA,19408,2022-06-06,2022-06-06
TENNESSEE,111172,2022-06-06,2022-06-06
TEXAS,371220,2022-06-06,2022-06-06
UTAH,41786,2022-06-06,2022-06-06
VERMONT,21191,2022-06-06,2022-06-06
VIRGIN ISLANDS,1501,2022-06-06,2022-06-06
VIRGINIA,113278,2022-06-06,2022-06-06
WASHINGTON,122042,2022-06-06,2022-06-06
WEST VIRGINIA-PN (Non-Participating),NA,2022-06-06,2022-06-06
WEST VIRGINIA-RN,34720,2022-06-06,2022-06-06
WISCONSIN,114244,2022-06-06,2022-06-06
WYOMING,9284,2022-06-06,2022-06-06
TOTALS,5172700,2022-06-06,2022-06-06
