state,counts_all,updated_date,scrape_date
ALABAMA,113872,2022-06-30,2022-07-01
ALASKA,20629,2022-06-30,2022-07-01
AMERICAN SAMOA,299,2022-06-30,2022-07-01
ARIZONA,118531,2022-06-30,2022-07-01
ARKANSAS,59991,2022-06-30,2022-07-01
CALIFORNIA,585682,2022-06-30,2022-07-01
COLORADO,93039,2022-06-30,2022-07-01
CONNECTICUT,99858,2022-06-30,2022-07-01
DELAWARE,23033,2022-06-30,2022-07-01
DISTRICT OF COLUMBIA,34582,2022-06-30,2022-07-01
FLORIDA,420230,2022-06-30,2022-07-01
GEORGIA,168956,2022-06-30,2022-07-01
GUAM,1809,2022-06-30,2022-07-01
HAWAII,32091,2022-06-30,2022-07-01
IDAHO,31096,2022-06-30,2022-07-01
ILLINOIS,252400,2022-06-30,2022-07-01
INDIANA,147920,2022-06-30,2022-07-01
IOWA,69391,2022-06-30,2022-07-01
KANSAS,63463,2022-06-30,2022-07-01
KENTUCKY,88567,2022-06-30,2022-07-01
LOUISIANA,86123,2022-06-30,2022-07-01
MAINE,30533,2022-06-30,2022-07-01
MARYLAND,99575,2022-06-30,2022-07-01
MASSACHUSETTS,181070,2022-06-30,2022-07-01
MICHIGAN (Non-Participating),NA,2022-06-30,2022-07-01
MINNESOTA,142071,2022-06-30,2022-07-01
MISSISSIPPI,65127,2022-06-30,2022-07-01
MISSOURI,141807,2022-06-30,2022-07-01
MONTANA,22994,2022-06-30,2022-07-01
NEBRASKA,37797,2022-06-30,2022-07-01
NEVADA,59764,2022-06-30,2022-07-01
NEW HAMPSHIRE,29351,2022-06-30,2022-07-01
NEW JERSEY,167211,2022-06-30,2022-07-01
NEW MEXICO,33402,2022-06-30,2022-07-01
NEW YORK,436743,2022-06-30,2022-07-01
NORTH CAROLINA,175495,2022-06-30,2022-07-01
NORTH DAKOTA,19919,2022-06-30,2022-07-01
NORTHERN MARIANA ISLANDS,3678,2022-06-30,2022-07-01
OHIO,286833,2022-06-30,2022-07-01
OKLAHOMA,67609,2022-06-30,2022-07-01
OREGON,83398,2022-06-30,2022-07-01
PENNSYLVANIA,289237,2022-06-30,2022-07-01
RHODE ISLAND,29606,2022-06-30,2022-07-01
SOUTH CAROLINA,87881,2022-06-30,2022-07-01
SOUTH DAKOTA,22319,2022-06-30,2022-07-01
TENNESSEE,141512,2022-06-30,2022-07-01
TEXAS,480302,2022-06-30,2022-07-01
UTAH,44813,2022-06-30,2022-07-01
VERMONT,23129,2022-06-30,2022-07-01
VIRGIN ISLANDS,1661,2022-06-30,2022-07-01
VIRGINIA,140903,2022-06-30,2022-07-01
WASHINGTON,134012,2022-06-30,2022-07-01
WEST VIRGINIA,43222,2022-06-30,2022-07-01
WISCONSIN,130547,2022-06-30,2022-07-01
WYOMING,10329,2022-06-30,2022-07-01
