state,counts_all,updated_date,scrape_date
ALABAMA,115260,2022-09-01,2022-09-01
ALASKA,21326,2022-09-01,2022-09-01
AMERICAN SAMOA,299,2022-09-01,2022-09-01
ARIZONA,115515,2022-09-01,2022-09-01
ARKANSAS,60132,2022-09-01,2022-09-01
CALIFORNIA,594785,2022-09-01,2022-09-01
COLORADO,94722,2022-09-01,2022-09-01
CONNECTICUT,101783,2022-09-01,2022-09-01
DELAWARE,23472,2022-09-01,2022-09-01
DISTRICT OF COLUMBIA,35857,2022-09-01,2022-09-01
FLORIDA,417948,2022-09-01,2022-09-01
GEORGIA,168332,2022-09-01,2022-09-01
GUAM,1415,2022-09-01,2022-09-01
HAWAII,33136,2022-09-01,2022-09-01
IDAHO,31647,2022-09-01,2022-09-01
ILLINOIS,255865,2022-09-01,2022-09-01
INDIANA,149928,2022-09-01,2022-09-01
IOWA,69811,2022-09-01,2022-09-01
KANSAS,63465,2022-09-01,2022-09-01
KENTUCKY,89687,2022-09-01,2022-09-01
LOUISIANA,86884,2022-09-01,2022-09-01
MAINE,30647,2022-09-01,2022-09-01
MARYLAND,99059,2022-09-01,2022-09-01
MASSACHUSETTS,185531,2022-09-01,2022-09-01
MICHIGAN (Non-Participating),NA,2022-09-01,2022-09-01
MINNESOTA,145175,2022-09-01,2022-09-01
MISSISSIPPI,65849,2022-09-01,2022-09-01
MISSOURI,143446,2022-09-01,2022-09-01
MONTANA,23453,2022-09-01,2022-09-01
NEBRASKA,38285,2022-09-01,2022-09-01
NEVADA,60601,2022-09-01,2022-09-01
NEW HAMPSHIRE,29593,2022-09-01,2022-09-01
NEW JERSEY,162389,2022-09-01,2022-09-01
NEW MEXICO,33631,2022-09-01,2022-09-01
NEW YORK,445402,2022-09-01,2022-09-01
NORTH CAROLINA,176842,2022-09-01,2022-09-01
NORTH DAKOTA,20382,2022-09-01,2022-09-01
NORTHERN MARIANA ISLANDS,3899,2022-09-01,2022-09-01
OHIO,290729,2022-09-01,2022-09-01
OKLAHOMA,68036,2022-09-01,2022-09-01
OREGON,85842,2022-09-01,2022-09-01
PENNSYLVANIA,286975,2022-09-01,2022-09-01
RHODE ISLAND,30555,2022-09-01,2022-09-01
SOUTH CAROLINA,89316,2022-09-01,2022-09-01
SOUTH DAKOTA,22387,2022-09-01,2022-09-01
TENNESSEE,142851,2022-09-01,2022-09-01
TEXAS,481933,2022-09-01,2022-09-01
UTAH,45748,2022-09-01,2022-09-01
VERMONT,23579,2022-09-01,2022-09-01
VIRGIN ISLANDS,1707,2022-09-01,2022-09-01
VIRGINIA,142398,2022-09-01,2022-09-01
WASHINGTON,136807,2022-09-01,2022-09-01
WEST VIRGINIA,43071,2022-09-01,2022-09-01
WISCONSIN,131919,2022-09-01,2022-09-01
WYOMING,10446,2022-09-01,2022-09-01
