state,counts_lpn,updated_date,scrape_date
ALABAMA,15884,2025-05-01,2025-05-01
ALASKA,727,2025-05-01,2025-05-01
AMERICAN SAMOA,23,2025-05-01,2025-05-01
ARIZONA,11116,2025-05-01,2025-05-01
ARKANSAS,13738,2025-05-01,2025-05-01
CALIFORNIA-RN (Non-Participating),NA,2025-05-01,2025-05-01
CALIFORNIA-VN,114544,2025-05-01,2025-05-01
COLORADO,7500,2025-05-01,2025-05-01
CONNECTICUT,12677,2025-05-01,2025-05-01
DELAWARE,3139,2025-05-01,2025-05-01
DISTRICT OF COLUMBIA,2887,2025-05-01,2025-05-01
FLORIDA,66013,2025-05-01,2025-05-01
GEORGIA,30669,2025-05-01,2025-05-01
GUAM,191,2025-05-01,2025-05-01
HAWAII,2280,2025-05-01,2025-05-01
IDAHO,3273,2025-05-01,2025-05-01
ILLINOIS,27702,2025-05-01,2025-05-01
INDIANA,20467,2025-05-01,2025-05-01
IOWA,8691,2025-05-01,2025-05-01
KANSAS,9062,2025-05-01,2025-05-01
KENTUCKY,12567,2025-05-01,2025-05-01
LOUISIANA-PN,21345,2025-05-01,2025-05-01
LOUISIANA-RN (Non-Participating),NA,2025-05-01,2025-05-01
MAINE,1641,2025-05-01,2025-05-01
MARYLAND,11162,2025-05-01,2025-05-01
MASSACHUSETTS,20314,2025-05-01,2025-05-01
MICHIGAN,20642,2025-05-01,2025-05-01
MINNESOTA,17519,2025-05-01,2025-05-01
MISSISSIPPI,14366,2025-05-01,2025-05-01
MISSOURI,22931,2025-05-01,2025-05-01
MONTANA,2138,2025-05-01,2025-05-01
NEBRASKA,5406,2025-05-01,2025-05-01
NEVADA,4773,2025-05-01,2025-05-01
NEW HAMPSHIRE,3185,2025-05-01,2025-05-01
NEW JERSEY,24532,2025-05-01,2025-05-01
NEW MEXICO,2426,2025-05-01,2025-05-01
NEW YORK,76878,2025-05-01,2025-05-01
NORTH CAROLINA,22937,2025-05-01,2025-05-01
NORTH DAKOTA,2651,2025-05-01,2025-05-01
NORTHERN MARIANA ISLANDS,55,2025-05-01,2025-05-01
OHIO,51301,2025-05-01,2025-05-01
OKLAHOMA,16964,2025-05-01,2025-05-01
OREGON,6587,2025-05-01,2025-05-01
PENNSYLVANIA,49701,2025-05-01,2025-05-01
RHODE ISLAND,2375,2025-05-01,2025-05-01
SOUTH CAROLINA,12424,2025-05-01,2025-05-01
SOUTH DAKOTA,2759,2025-05-01,2025-05-01
TENNESSEE,29238,2025-05-01,2025-05-01
TEXAS,101547,2025-05-01,2025-05-01
UTAH,2705,2025-05-01,2025-05-01
VERMONT,1571,2025-05-01,2025-05-01
VIRGIN ISLANDS,77,2025-05-01,2025-05-01
VIRGINIA,26275,2025-05-01,2025-05-01
WASHINGTON,10229,2025-05-01,2025-05-01
WEST VIRGINIA-PN,7635,2025-05-01,2025-05-01
WEST VIRGINIA-RN (Non-Participating),NA,2025-05-01,2025-05-01
WISCONSIN,12512,2025-05-01,2025-05-01
WYOMING,709,2025-05-01,2025-05-01
TOTALS,972660,2025-05-01,2025-05-01
