state,counts_rn,updated_date,scrape_date
ALABAMA,98031,2022-09-13,2022-09-13
ALASKA,20640,2022-09-13,2022-09-13
AMERICAN SAMOA,167,2022-09-13,2022-09-13
ARIZONA,105036,2022-09-13,2022-09-13
ARKANSAS,45838,2022-09-13,2022-09-13
CALIFORNIA-RN,486873,2022-09-13,2022-09-13
CALIFORNIA-VN (Non-Participating),NA,2022-09-13,2022-09-13
COLORADO,86463,2022-09-13,2022-09-13
CONNECTICUT,87440,2022-09-13,2022-09-13
DELAWARE,20668,2022-09-13,2022-09-13
DISTRICT OF COLUMBIA,33926,2022-09-13,2022-09-13
FLORIDA,354173,2022-09-13,2022-09-13
GEORGIA,138619,2022-09-13,2022-09-13
GUAM,1218,2022-09-13,2022-09-13
HAWAII,31432,2022-09-13,2022-09-13
IDAHO,28065,2022-09-13,2022-09-13
ILLINOIS,230505,2022-09-13,2022-09-13
INDIANA,126600,2022-09-13,2022-09-13
IOWA,59833,2022-09-13,2022-09-13
KANSAS,53588,2022-09-13,2022-09-13
KENTUCKY,76351,2022-09-13,2022-09-13
LOUISIANA-PN (Non-Participating),NA,2022-09-13,2022-09-13
LOUISIANA-RN,65445,2022-09-13,2022-09-13
MAINE,28794,2022-09-13,2022-09-13
MARYLAND,88066,2022-09-13,2022-09-13
MASSACHUSETTS,165214,2022-09-13,2022-09-13
MICHIGAN (Non-Participating),NA,2022-09-13,2022-09-13
MINNESOTA,126305,2022-09-13,2022-09-13
MISSISSIPPI,52589,2022-09-13,2022-09-13
MISSOURI,121136,2022-09-13,2022-09-13
MONTANA,21145,2022-09-13,2022-09-13
NEBRASKA,32822,2022-09-13,2022-09-13
NEVADA,55958,2022-09-13,2022-09-13
NEW HAMPSHIRE,26465,2022-09-13,2022-09-13
NEW JERSEY,139550,2022-09-13,2022-09-13
NEW MEXICO,31116,2022-09-13,2022-09-13
NEW YORK,376818,2022-09-13,2022-09-13
NORTH CAROLINA,153629,2022-09-13,2022-09-13
NORTH DAKOTA,17143,2022-09-13,2022-09-13
NORTHERN MARIANA ISLANDS,3378,2022-09-13,2022-09-13
OHIO,235658,2022-09-13,2022-09-13
OKLAHOMA,51169,2022-09-13,2022-09-13
OREGON,79984,2022-09-13,2022-09-13
PENNSYLVANIA,240281,2022-09-13,2022-09-13
RHODE ISLAND,27974,2022-09-13,2022-09-13
SOUTH CAROLINA,77612,2022-09-13,2022-09-13
SOUTH DAKOTA,19668,2022-09-13,2022-09-13
TENNESSEE,112746,2022-09-13,2022-09-13
TEXAS,377285,2022-09-13,2022-09-13
UTAH,43247,2022-09-13,2022-09-13
VERMONT,21778,2022-09-13,2022-09-13
VIRGIN ISLANDS,1596,2022-09-13,2022-09-13
VIRGINIA,115321,2022-09-13,2022-09-13
WASHINGTON,125813,2022-09-13,2022-09-13
WEST VIRGINIA-PN (Non-Participating),NA,2022-09-13,2022-09-13
WEST VIRGINIA-RN,35473,2022-09-13,2022-09-13
WISCONSIN,116083,2022-09-13,2022-09-13
WYOMING,9479,2022-09-13,2022-09-13
TOTALS,5282206,2022-09-13,2022-09-13
