state,counts_lpn,updated_date,scrape_date
ALABAMA,17244,2021-12-27,2021-12-28
ALASKA,761,2021-12-27,2021-12-28
AMERICAN SAMOA,132,2021-12-27,2021-12-28
ARIZONA,10810,2021-12-27,2021-12-28
ARKANSAS,14302,2021-12-27,2021-12-28
CALIFORNIA-RN (Non-Participating),NA,2021-12-27,2021-12-28
CALIFORNIA-VN,105876,2021-12-27,2021-12-28
COLORADO,8031,2021-12-27,2021-12-28
CONNECTICUT,13821,2021-12-27,2021-12-28
DELAWARE,3166,2021-12-27,2021-12-28
DISTRICT OF COLUMBIA,2177,2021-12-27,2021-12-28
FLORIDA,61379,2021-12-27,2021-12-28
GEORGIA,29709,2021-12-27,2021-12-28
GUAM,211,2021-12-27,2021-12-28
HAWAII,1679,2021-12-27,2021-12-28
IDAHO,3521,2021-12-27,2021-12-28
ILLINOIS,25602,2021-12-27,2021-12-28
INDIANA,22878,2021-12-27,2021-12-28
IOWA,10065,2021-12-27,2021-12-28
KANSAS,9629,2021-12-27,2021-12-28
KENTUCKY,12735,2021-12-27,2021-12-28
LOUISIANA-PN,21819,2021-12-27,2021-12-28
LOUISIANA-RN (Non-Participating),NA,2021-12-27,2021-12-28
MAINE,1899,2021-12-27,2021-12-28
MARYLAND,11282,2021-12-27,2021-12-28
MASSACHUSETTS,19888,2021-12-27,2021-12-28
MICHIGAN (Non-Participating),NA,2021-12-27,2021-12-28
MINNESOTA,19628,2021-12-27,2021-12-28
MISSISSIPPI,14088,2021-12-27,2021-12-28
MISSOURI,24504,2021-12-27,2021-12-28
MONTANA,2413,2021-12-27,2021-12-28
NEBRASKA,5206,2021-12-27,2021-12-28
NEVADA,4383,2021-12-27,2021-12-28
NEW HAMPSHIRE,3084,2021-12-27,2021-12-28
NEW JERSEY,23855,2021-12-27,2021-12-28
NEW MEXICO,2476,2021-12-27,2021-12-28
NEW YORK,68002,2021-12-27,2021-12-28
NORTH CAROLINA,22762,2021-12-27,2021-12-28
NORTH DAKOTA,3447,2021-12-27,2021-12-28
NORTHERN MARIANA ISLANDS,48,2021-12-27,2021-12-28
OHIO,53654,2021-12-27,2021-12-28
OKLAHOMA,15576,2021-12-27,2021-12-28
OREGON,6014,2021-12-27,2021-12-28
PENNSYLVANIA,52637,2021-12-27,2021-12-28
RHODE ISLAND,2557,2021-12-27,2021-12-28
SOUTH CAROLINA,12354,2021-12-27,2021-12-28
SOUTH DAKOTA,2675,2021-12-27,2021-12-28
TENNESSEE,30123,2021-12-27,2021-12-28
TEXAS,105580,2021-12-27,2021-12-28
UTAH,2801,2021-12-27,2021-12-28
VERMONT,2585,2021-12-27,2021-12-28
VIRGIN ISLANDS,92,2021-12-27,2021-12-28
VIRGINIA,27010,2021-12-27,2021-12-28
WASHINGTON,11082,2021-12-27,2021-12-28
WEST VIRGINIA-PN,7972,2021-12-27,2021-12-28
WEST VIRGINIA-RN (Non-Participating),NA,2021-12-27,2021-12-28
WISCONSIN,15039,2021-12-27,2021-12-28
WYOMING,863,2021-12-27,2021-12-28
TOTALS,951126,2021-12-27,2021-12-28
