state,counts_all,updated_date,scrape_date
ALABAMA,102967,2024-10-11,2024-10-11
ALASKA,24253,2024-10-11,2024-10-11
AMERICAN SAMOA,62,2024-10-11,2024-10-11
ARIZONA,124577,2024-10-11,2024-10-11
ARKANSAS,61665,2024-10-11,2024-10-11
CALIFORNIA,654575,2024-10-11,2024-10-11
COLORADO,100843,2024-10-11,2024-10-11
CONNECTICUT,95879,2024-10-11,2024-10-11
DELAWARE,24339,2024-10-11,2024-10-11
DISTRICT OF COLUMBIA,51673,2024-10-11,2024-10-11
FLORIDA,442694,2024-10-11,2024-10-11
GEORGIA,175865,2024-10-11,2024-10-11
GUAM,1391,2024-10-11,2024-10-11
HAWAII,39475,2024-10-11,2024-10-11
IDAHO,32476,2024-10-11,2024-10-11
ILLINOIS,278254,2024-10-11,2024-10-11
INDIANA,153941,2024-10-11,2024-10-11
IOWA,67464,2024-10-11,2024-10-11
KANSAS,62633,2024-10-11,2024-10-11
KENTUCKY,91506,2024-10-11,2024-10-11
LOUISIANA,89031,2024-10-11,2024-10-11
MAINE,30682,2024-10-11,2024-10-11
MARYLAND,100770,2024-10-11,2024-10-11
MASSACHUSETTS,186244,2024-10-11,2024-10-11
MICHIGAN,197381,2024-10-11,2024-10-11
MINNESOTA,152344,2024-10-11,2024-10-11
MISSISSIPPI,68778,2024-10-11,2024-10-11
MISSOURI,146413,2024-10-11,2024-10-11
MONTANA,27001,2024-10-11,2024-10-11
NEBRASKA,39672,2024-10-11,2024-10-11
NEVADA,65300,2024-10-11,2024-10-11
NEW HAMPSHIRE,30518,2024-10-11,2024-10-11
NEW JERSEY,171012,2024-10-11,2024-10-11
NEW MEXICO,36465,2024-10-11,2024-10-11
NEW YORK,554597,2024-10-11,2024-10-11
NORTH CAROLINA,185025,2024-10-11,2024-10-11
NORTH DAKOTA,20808,2024-10-11,2024-10-11
NORTHERN MARIANA ISLANDS,4743,2024-10-11,2024-10-11
OHIO,288701,2024-10-11,2024-10-11
OKLAHOMA,70336,2024-10-11,2024-10-11
OREGON,92728,2024-10-11,2024-10-11
PENNSYLVANIA,293580,2024-10-11,2024-10-11
RHODE ISLAND,28120,2024-10-11,2024-10-11
SOUTH CAROLINA,95282,2024-10-11,2024-10-11
SOUTH DAKOTA,22768,2024-10-11,2024-10-11
TENNESSEE,146059,2024-10-11,2024-10-11
TEXAS,516905,2024-10-11,2024-10-11
UTAH,49818,2024-10-11,2024-10-11
VERMONT,14491,2024-10-11,2024-10-11
VIRGIN ISLANDS,1371,2024-10-11,2024-10-11
VIRGINIA,147247,2024-10-11,2024-10-11
WASHINGTON,119073,2024-10-11,2024-10-11
WEST VIRGINIA,45635,2024-10-11,2024-10-11
WISCONSIN,125344,2024-10-11,2024-10-11
WYOMING,10515,2024-10-11,2024-10-11
