state,counts_lpn,updated_date,scrape_date
ALABAMA,16955,2026-09-15,2026-09-15
ALASKA,980,2026-09-15,2026-09-15
AMERICAN SAMOA,71,2026-09-15,2026-09-15
ARIZONA,10801,2026-09-15,2026-09-15
ARKANSAS,13885,2026-09-15,2026-09-15
CALIFORNIA-RN (Non-Participating),NA,2026-09-15,2026-09-15
CALIFORNIA-VN,118479,2026-09-15,2026-09-15
COLORADO,8306,2026-09-15,2026-09-15
CONNECTICUT,12488,2026-09-15,2026-09-15
DELAWARE,3228,2026-09-15,2026-09-15
DISTRICT OF COLUMBIA,2213,2026-09-15,2026-09-15
FLORIDA,62861,2026-09-15,2026-09-15
GEORGIA,29594,2026-09-15,2026-09-15
GUAM,195,2026-09-15,2026-09-15
HAWAII,2050,2026-09-15,2026-09-15
IDAHO,3106,2026-09-15,2026-09-15
ILLINOIS,27084,2026-09-15,2026-09-15
INDIANA,22467,2026-09-15,2026-09-15
IOWA,9167,2026-09-15,2026-09-15
KANSAS,9245,2026-09-15,2026-09-15
KENTUCKY,12986,2026-09-15,2026-09-15
LOUISIANA-PN,22118,2026-09-15,2026-09-15
LOUISIANA-RN (Non-Participating),NA,2026-09-15,2026-09-15
MAINE,1540,2026-09-15,2026-09-15
MARYLAND,11363,2026-09-15,2026-09-15
MASSACHUSETTS,19986,2026-09-15,2026-09-15
MICHIGAN,20868,2026-09-15,2026-09-15
MINNESOTA,17178,2026-09-15,2026-09-15
MISSISSIPPI,14063,2026-09-15,2026-09-15
MISSOURI,21442,2026-09-15,2026-09-15
MONTANA,2171,2026-09-15,2026-09-15
NEBRASKA,5110,2026-09-15,2026-09-15
NEVADA,4796,2026-09-15,2026-09-15
NEW HAMPSHIRE,3080,2026-09-15,2026-09-15
NEW JERSEY,23749,2026-09-15,2026-09-15
NEW MEXICO,2551,2026-09-15,2026-09-15
NEW YORK,81271,2026-09-15,2026-09-15
NORTH CAROLINA,23168,2026-09-15,2026-09-15
NORTH DAKOTA,2706,2026-09-15,2026-09-15
NORTHERN MARIANA ISLANDS,47,2026-09-15,2026-09-15
OHIO,56990,2026-09-15,2026-09-15
OKLAHOMA,17363,2026-09-15,2026-09-15
OREGON,6945,2026-09-15,2026-09-15
PENNSYLVANIA,47186,2026-09-15,2026-09-15
RHODE ISLAND,2678,2026-09-15,2026-09-15
SOUTH CAROLINA,12317,2026-09-15,2026-09-15
SOUTH DAKOTA,2847,2026-09-15,2026-09-15
TENNESSEE,29025,2026-09-15,2026-09-15
TEXAS,100267,2026-09-15,2026-09-15
UTAH,2737,2026-09-15,2026-09-15
VERMONT,1372,2026-09-15,2026-09-15
VIRGIN ISLANDS,81,2026-09-15,2026-09-15
VIRGINIA,26175,2026-09-15,2026-09-15
WASHINGTON,10006,2026-09-15,2026-09-15
WEST VIRGINIA-PN,7123,2026-09-15,2026-09-15
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-15,2026-09-15
WISCONSIN,12219,2026-09-15,2026-09-15
WYOMING,976,2026-09-15,2026-09-15
TOTALS,979675,2026-09-15,2026-09-15
