state,counts_lpn,updated_date,scrape_date
ALABAMA,15892,2025-05-12,2025-05-13
ALASKA,730,2025-05-12,2025-05-13
AMERICAN SAMOA,23,2025-05-12,2025-05-13
ARIZONA,11126,2025-05-12,2025-05-13
ARKANSAS,13683,2025-05-12,2025-05-13
CALIFORNIA-RN (Non-Participating),NA,2025-05-12,2025-05-13
CALIFORNIA-VN,114108,2025-05-12,2025-05-13
COLORADO,7511,2025-05-12,2025-05-13
CONNECTICUT,12705,2025-05-12,2025-05-13
DELAWARE,3135,2025-05-12,2025-05-13
DISTRICT OF COLUMBIA,2893,2025-05-12,2025-05-13
FLORIDA,66084,2025-05-12,2025-05-13
GEORGIA,27293,2025-05-12,2025-05-13
GUAM,192,2025-05-12,2025-05-13
HAWAII,2282,2025-05-12,2025-05-13
IDAHO,3277,2025-05-12,2025-05-13
ILLINOIS,23690,2025-05-12,2025-05-13
INDIANA,20495,2025-05-12,2025-05-13
IOWA,8699,2025-05-12,2025-05-13
KANSAS,9013,2025-05-12,2025-05-13
KENTUCKY,12579,2025-05-12,2025-05-13
LOUISIANA-PN,21363,2025-05-12,2025-05-13
LOUISIANA-RN (Non-Participating),NA,2025-05-12,2025-05-13
MAINE,1639,2025-05-12,2025-05-13
MARYLAND,11188,2025-05-12,2025-05-13
MASSACHUSETTS,20339,2025-05-12,2025-05-13
MICHIGAN,20662,2025-05-12,2025-05-13
MINNESOTA,17408,2025-05-12,2025-05-13
MISSISSIPPI,14375,2025-05-12,2025-05-13
MISSOURI,22948,2025-05-12,2025-05-13
MONTANA,2138,2025-05-12,2025-05-13
NEBRASKA,5406,2025-05-12,2025-05-13
NEVADA,4773,2025-05-12,2025-05-13
NEW HAMPSHIRE,3166,2025-05-12,2025-05-13
NEW JERSEY,24561,2025-05-12,2025-05-13
NEW MEXICO,2421,2025-05-12,2025-05-13
NEW YORK,76912,2025-05-12,2025-05-13
NORTH CAROLINA,22810,2025-05-12,2025-05-13
NORTH DAKOTA,2653,2025-05-12,2025-05-13
NORTHERN MARIANA ISLANDS,54,2025-05-12,2025-05-13
OHIO,51426,2025-05-12,2025-05-13
OKLAHOMA,16778,2025-05-12,2025-05-13
OREGON,6595,2025-05-12,2025-05-13
PENNSYLVANIA,49786,2025-05-12,2025-05-13
RHODE ISLAND,2375,2025-05-12,2025-05-13
SOUTH CAROLINA,12439,2025-05-12,2025-05-13
SOUTH DAKOTA,2754,2025-05-12,2025-05-13
TENNESSEE,29123,2025-05-12,2025-05-13
TEXAS,101149,2025-05-12,2025-05-13
UTAH,2712,2025-05-12,2025-05-13
VERMONT,1575,2025-05-12,2025-05-13
VIRGIN ISLANDS,77,2025-05-12,2025-05-13
VIRGINIA,26197,2025-05-12,2025-05-13
WASHINGTON,10256,2025-05-12,2025-05-13
WEST VIRGINIA-PN,7642,2025-05-12,2025-05-13
WEST VIRGINIA-RN (Non-Participating),NA,2025-05-12,2025-05-13
WISCONSIN,9681,2025-05-12,2025-05-13
WYOMING,712,2025-05-12,2025-05-13
TOTALS,961503,2025-05-12,2025-05-13
