state,counts_lpn,updated_date,scrape_date
ALABAMA,17034,2021-10-11,2021-10-12
ALASKA,726,2021-10-11,2021-10-12
AMERICAN SAMOA,131,2021-10-11,2021-10-12
ARIZONA,10702,2021-10-11,2021-10-12
ARKANSAS,14276,2021-10-11,2021-10-12
CALIFORNIA-RN (Non-Participating),NA,2021-10-11,2021-10-12
CALIFORNIA-VN,105359,2021-10-11,2021-10-12
COLORADO,7909,2021-10-11,2021-10-12
CONNECTICUT,13680,2021-10-11,2021-10-12
DELAWARE,3131,2021-10-11,2021-10-12
DISTRICT OF COLUMBIA,2157,2021-10-11,2021-10-12
FLORIDA,60223,2021-10-11,2021-10-12
GEORGIA,29441,2021-10-11,2021-10-12
GUAM,197,2021-10-11,2021-10-12
HAWAII,1617,2021-10-11,2021-10-12
IDAHO,3475,2021-10-11,2021-10-12
ILLINOIS,25302,2021-10-11,2021-10-12
INDIANA,22653,2021-10-11,2021-10-12
IOWA,10214,2021-10-11,2021-10-12
KANSAS,9731,2021-10-11,2021-10-12
KENTUCKY,13771,2021-10-11,2021-10-12
LOUISIANA-PN,21678,2021-10-11,2021-10-12
LOUISIANA-RN (Non-Participating),NA,2021-10-11,2021-10-12
MAINE,1904,2021-10-11,2021-10-12
MARYLAND,11400,2021-10-11,2021-10-12
MASSACHUSETTS,20512,2021-10-11,2021-10-12
MICHIGAN (Non-Participating),NA,2021-10-11,2021-10-12
MINNESOTA,19782,2021-10-11,2021-10-12
MISSISSIPPI,14054,2021-10-11,2021-10-12
MISSOURI,24349,2021-10-11,2021-10-12
MONTANA,2395,2021-10-11,2021-10-12
NEBRASKA,6123,2021-10-11,2021-10-12
NEVADA,4391,2021-10-11,2021-10-12
NEW HAMPSHIRE,3091,2021-10-11,2021-10-12
NEW JERSEY,23520,2021-10-11,2021-10-12
NEW MEXICO,2479,2021-10-11,2021-10-12
NEW YORK,86439,2021-10-11,2021-10-12
NORTH CAROLINA,22733,2021-10-11,2021-10-12
NORTH DAKOTA,3402,2021-10-11,2021-10-12
NORTHERN MARIANA ISLANDS,45,2021-10-11,2021-10-12
OHIO,52891,2021-10-11,2021-10-12
OKLAHOMA,15840,2021-10-11,2021-10-12
OREGON,5989,2021-10-11,2021-10-12
PENNSYLVANIA,52015,2021-10-11,2021-10-12
RHODE ISLAND,2463,2021-10-11,2021-10-12
SOUTH CAROLINA,12189,2021-10-11,2021-10-12
SOUTH DAKOTA,2683,2021-10-11,2021-10-12
TENNESSEE,29908,2021-10-11,2021-10-12
TEXAS,106047,2021-10-11,2021-10-12
UTAH,2750,2021-10-11,2021-10-12
VERMONT,2509,2021-10-11,2021-10-12
VIRGIN ISLANDS,91,2021-10-11,2021-10-12
VIRGINIA,26942,2021-10-11,2021-10-12
WASHINGTON,11080,2021-10-11,2021-10-12
WEST VIRGINIA-PN,7820,2021-10-11,2021-10-12
WEST VIRGINIA-RN (Non-Participating),NA,2021-10-11,2021-10-12
WISCONSIN,14893,2021-10-11,2021-10-12
WYOMING,840,2021-10-11,2021-10-12
TOTALS,966976,2021-10-11,2021-10-12
