state,counts_rn,updated_date,scrape_date
ALABAMA,98666,2022-12-14,2022-12-15
ALASKA,21382,2022-12-14,2022-12-15
AMERICAN SAMOA,167,2022-12-14,2022-12-15
ARIZONA,107593,2022-12-14,2022-12-15
ARKANSAS,45836,2022-12-14,2022-12-15
CALIFORNIA-RN,494856,2022-12-14,2022-12-15
CALIFORNIA-VN (Non-Participating),NA,2022-12-14,2022-12-15
COLORADO,84800,2022-12-14,2022-12-15
CONNECTICUT,88075,2022-12-14,2022-12-15
DELAWARE,21129,2022-12-14,2022-12-15
DISTRICT OF COLUMBIA,36092,2022-12-14,2022-12-15
FLORIDA,360148,2022-12-14,2022-12-15
GEORGIA,140351,2022-12-14,2022-12-15
GUAM,1287,2022-12-14,2022-12-15
HAWAII,33055,2022-12-14,2022-12-15
IDAHO,28573,2022-12-14,2022-12-15
ILLINOIS,212398,2022-12-14,2022-12-15
INDIANA,128177,2022-12-14,2022-12-15
IOWA,57926,2022-12-14,2022-12-15
KANSAS,53178,2022-12-14,2022-12-15
KENTUCKY,73498,2022-12-14,2022-12-15
LOUISIANA-PN (Non-Participating),NA,2022-12-14,2022-12-15
LOUISIANA-RN,65635,2022-12-14,2022-12-15
MAINE,28811,2022-12-14,2022-12-15
MARYLAND,88027,2022-12-14,2022-12-15
MASSACHUSETTS,168499,2022-12-14,2022-12-15
MICHIGAN (Non-Participating),NA,2022-12-14,2022-12-15
MINNESOTA,128685,2022-12-14,2022-12-15
MISSISSIPPI,52561,2022-12-14,2022-12-15
MISSOURI,122037,2022-12-14,2022-12-15
MONTANA,21719,2022-12-14,2022-12-15
NEBRASKA,31094,2022-12-14,2022-12-15
NEVADA,56638,2022-12-14,2022-12-15
NEW HAMPSHIRE,26638,2022-12-14,2022-12-15
NEW JERSEY,142186,2022-12-14,2022-12-15
NEW MEXICO,31478,2022-12-14,2022-12-15
NEW YORK,385484,2022-12-14,2022-12-15
NORTH CAROLINA,154092,2022-12-14,2022-12-15
NORTH DAKOTA,17411,2022-12-14,2022-12-15
NORTHERN MARIANA ISLANDS,3622,2022-12-14,2022-12-15
OHIO,239036,2022-12-14,2022-12-15
OKLAHOMA,50398,2022-12-14,2022-12-15
OREGON,80976,2022-12-14,2022-12-15
PENNSYLVANIA,244689,2022-12-14,2022-12-15
RHODE ISLAND,29138,2022-12-14,2022-12-15
SOUTH CAROLINA,78893,2022-12-14,2022-12-15
SOUTH DAKOTA,19701,2022-12-14,2022-12-15
TENNESSEE,113086,2022-12-14,2022-12-15
TEXAS,379787,2022-12-14,2022-12-15
UTAH,44073,2022-12-14,2022-12-15
VERMONT,21983,2022-12-14,2022-12-15
VIRGIN ISLANDS,1088,2022-12-14,2022-12-15
VIRGINIA,115840,2022-12-14,2022-12-15
WASHINGTON,126535,2022-12-14,2022-12-15
WEST VIRGINIA-PN (Non-Participating),NA,2022-12-14,2022-12-15
WEST VIRGINIA-RN,34350,2022-12-14,2022-12-15
WISCONSIN,117605,2022-12-14,2022-12-15
WYOMING,9586,2022-12-14,2022-12-15
TOTALS,5318568,2022-12-14,2022-12-15
