state,counts_lpn,updated_date,scrape_date
ALABAMA,16783,2022-02-18,2022-02-19
ALASKA,776,2022-02-18,2022-02-19
AMERICAN SAMOA,132,2022-02-18,2022-02-19
ARIZONA,10929,2022-02-18,2022-02-19
ARKANSAS,14173,2022-02-18,2022-02-19
CALIFORNIA-RN (Non-Participating),NA,2022-02-18,2022-02-19
CALIFORNIA-VN,105759,2022-02-18,2022-02-19
COLORADO,8079,2022-02-18,2022-02-19
CONNECTICUT,13906,2022-02-18,2022-02-19
DELAWARE,3183,2022-02-18,2022-02-19
DISTRICT OF COLUMBIA,2185,2022-02-18,2022-02-19
FLORIDA,62039,2022-02-18,2022-02-19
GEORGIA,30049,2022-02-18,2022-02-19
GUAM,214,2022-02-18,2022-02-19
HAWAII,1713,2022-02-18,2022-02-19
IDAHO,3544,2022-02-18,2022-02-19
ILLINOIS,25816,2022-02-18,2022-02-19
INDIANA,23147,2022-02-18,2022-02-19
IOWA,10021,2022-02-18,2022-02-19
KANSAS,9574,2022-02-18,2022-02-19
KENTUCKY,12907,2022-02-18,2022-02-19
LOUISIANA-PN,20702,2022-02-18,2022-02-19
LOUISIANA-RN (Non-Participating),NA,2022-02-18,2022-02-19
MAINE,1908,2022-02-18,2022-02-19
MARYLAND,11364,2022-02-18,2022-02-19
MASSACHUSETTS,20066,2022-02-18,2022-02-19
MICHIGAN (Non-Participating),NA,2022-02-18,2022-02-19
MINNESOTA,19485,2022-02-18,2022-02-19
MISSISSIPPI,12784,2022-02-18,2022-02-19
MISSOURI,24736,2022-02-18,2022-02-19
MONTANA,2289,2022-02-18,2022-02-19
NEBRASKA,5277,2022-02-18,2022-02-19
NEVADA,4432,2022-02-18,2022-02-19
NEW HAMPSHIRE,3106,2022-02-18,2022-02-19
NEW JERSEY,24042,2022-02-18,2022-02-19
NEW MEXICO,2461,2022-02-18,2022-02-19
NEW YORK,68320,2022-02-18,2022-02-19
NORTH CAROLINA,22724,2022-02-18,2022-02-19
NORTH DAKOTA,3067,2022-02-18,2022-02-19
NORTHERN MARIANA ISLANDS,47,2022-02-18,2022-02-19
OHIO,54215,2022-02-18,2022-02-19
OKLAHOMA,15561,2022-02-18,2022-02-19
OREGON,6019,2022-02-18,2022-02-19
PENNSYLVANIA,53088,2022-02-18,2022-02-19
RHODE ISLAND,2634,2022-02-18,2022-02-19
SOUTH CAROLINA,12421,2022-02-18,2022-02-19
SOUTH DAKOTA,2700,2022-02-18,2022-02-19
TENNESSEE,29979,2022-02-18,2022-02-19
TEXAS,105401,2022-02-18,2022-02-19
UTAH,2462,2022-02-18,2022-02-19
VERMONT,1531,2022-02-18,2022-02-19
VIRGIN ISLANDS,92,2022-02-18,2022-02-19
VIRGINIA,26891,2022-02-18,2022-02-19
WASHINGTON,11058,2022-02-18,2022-02-19
WEST VIRGINIA-PN,8081,2022-02-18,2022-02-19
WEST VIRGINIA-RN (Non-Participating),NA,2022-02-18,2022-02-19
WISCONSIN,15220,2022-02-18,2022-02-19
WYOMING,889,2022-02-18,2022-02-19
TOTALS,949981,2022-02-18,2022-02-19
