state,counts_lpn,updated_date,scrape_date
ALABAMA,17191,2022-06-30,2022-07-01
ALASKA,807,2022-06-30,2022-07-01
AMERICAN SAMOA,132,2022-06-30,2022-07-01
ARIZONA,11257,2022-06-30,2022-07-01
ARKANSAS,14193,2022-06-30,2022-07-01
CALIFORNIA-RN (Non-Participating),NA,2022-06-30,2022-07-01
CALIFORNIA-VN,107043,2022-06-30,2022-07-01
COLORADO,8265,2022-06-30,2022-07-01
CONNECTICUT,14139,2022-06-30,2022-07-01
DELAWARE,2763,2022-06-30,2022-07-01
DISTRICT OF COLUMBIA,2216,2022-06-30,2022-07-01
FLORIDA,63936,2022-06-30,2022-07-01
GEORGIA,30337,2022-06-30,2022-07-01
GUAM,218,2022-06-30,2022-07-01
HAWAII,1850,2022-06-30,2022-07-01
IDAHO,3586,2022-06-30,2022-07-01
ILLINOIS,26281,2022-06-30,2022-07-01
INDIANA,23408,2022-06-30,2022-07-01
IOWA,10031,2022-06-30,2022-07-01
KANSAS,9627,2022-06-30,2022-07-01
KENTUCKY,13209,2022-06-30,2022-07-01
LOUISIANA-PN,21436,2022-06-30,2022-07-01
LOUISIANA-RN (Non-Participating),NA,2022-06-30,2022-07-01
MAINE,1881,2022-06-30,2022-07-01
MARYLAND,11331,2022-06-30,2022-07-01
MASSACHUSETTS,20403,2022-06-30,2022-07-01
MICHIGAN (Non-Participating),NA,2022-06-30,2022-07-01
MINNESOTA,19281,2022-06-30,2022-07-01
MISSISSIPPI,13047,2022-06-30,2022-07-01
MISSOURI,22024,2022-06-30,2022-07-01
MONTANA,2351,2022-06-30,2022-07-01
NEBRASKA,5428,2022-06-30,2022-07-01
NEVADA,4559,2022-06-30,2022-07-01
NEW HAMPSHIRE,3097,2022-06-30,2022-07-01
NEW JERSEY,24388,2022-06-30,2022-07-01
NEW MEXICO,2452,2022-06-30,2022-07-01
NEW YORK,69169,2022-06-30,2022-07-01
NORTH CAROLINA,22732,2022-06-30,2022-07-01
NORTH DAKOTA,3167,2022-06-30,2022-07-01
NORTHERN MARIANA ISLANDS,54,2022-06-30,2022-07-01
OHIO,55414,2022-06-30,2022-07-01
OKLAHOMA,16045,2022-06-30,2022-07-01
OREGON,6058,2022-06-30,2022-07-01
PENNSYLVANIA,53980,2022-06-30,2022-07-01
RHODE ISLAND,2552,2022-06-30,2022-07-01
SOUTH CAROLINA,11799,2022-06-30,2022-07-01
SOUTH DAKOTA,2687,2022-06-30,2022-07-01
TENNESSEE,29919,2022-06-30,2022-07-01
TEXAS,104817,2022-06-30,2022-07-01
UTAH,2563,2022-06-30,2022-07-01
VERMONT,1674,2022-06-30,2022-07-01
VIRGIN ISLANDS,108,2022-06-30,2022-07-01
VIRGINIA,26888,2022-06-30,2022-07-01
WASHINGTON,11017,2022-06-30,2022-07-01
WEST VIRGINIA-PN,8266,2022-06-30,2022-07-01
WEST VIRGINIA-RN (Non-Participating),NA,2022-06-30,2022-07-01
WISCONSIN,15626,2022-06-30,2022-07-01
WYOMING,976,2022-06-30,2022-07-01
TOTALS,957678,2022-06-30,2022-07-01
