state,counts_rn,updated_date,scrape_date
ALABAMA,93321,2021-10-29,2021-10-30
ALASKA,17496,2021-10-29,2021-10-30
AMERICAN SAMOA,166,2021-10-29,2021-10-30
ARIZONA,101534,2021-10-29,2021-10-30
ARKANSAS,44771,2021-10-29,2021-10-30
CALIFORNIA-RN,463888,2021-10-29,2021-10-30
CALIFORNIA-VN (Non-Participating),NA,2021-10-29,2021-10-30
COLORADO,84331,2021-10-29,2021-10-30
CONNECTICUT,80213,2021-10-29,2021-10-30
DELAWARE,19067,2021-10-29,2021-10-30
DISTRICT OF COLUMBIA,29616,2021-10-29,2021-10-30
FLORIDA,343482,2021-10-29,2021-10-30
GEORGIA,138268,2021-10-29,2021-10-30
GUAM,1512,2021-10-29,2021-10-30
HAWAII,25672,2021-10-29,2021-10-30
IDAHO,25149,2021-10-29,2021-10-30
ILLINOIS,217264,2021-10-29,2021-10-30
INDIANA,133511,2021-10-29,2021-10-30
IOWA,58646,2021-10-29,2021-10-30
KANSAS,54067,2021-10-29,2021-10-30
KENTUCKY,76050,2021-10-29,2021-10-30
LOUISIANA-PN (Non-Participating),NA,2021-10-29,2021-10-30
LOUISIANA-RN,65388,2021-10-29,2021-10-30
MAINE,27884,2021-10-29,2021-10-30
MARYLAND,87003,2021-10-29,2021-10-30
MASSACHUSETTS,151658,2021-10-29,2021-10-30
MICHIGAN (Non-Participating),NA,2021-10-29,2021-10-30
MINNESOTA,119722,2021-10-29,2021-10-30
MISSISSIPPI,50243,2021-10-29,2021-10-30
MISSOURI,115841,2021-10-29,2021-10-30
MONTANA,19798,2021-10-29,2021-10-30
NEBRASKA,33953,2021-10-29,2021-10-30
NEVADA,51099,2021-10-29,2021-10-30
NEW HAMPSHIRE,25415,2021-10-29,2021-10-30
NEW JERSEY,138345,2021-10-29,2021-10-30
NEW MEXICO,30112,2021-10-29,2021-10-30
NEW YORK,401949,2021-10-29,2021-10-30
NORTH CAROLINA,148760,2021-10-29,2021-10-30
NORTH DAKOTA,16620,2021-10-29,2021-10-30
NORTHERN MARIANA ISLANDS,3378,2021-10-29,2021-10-30
OHIO,231810,2021-10-29,2021-10-30
OKLAHOMA,51798,2021-10-29,2021-10-30
OREGON,72545,2021-10-29,2021-10-30
PENNSYLVANIA,237185,2021-10-29,2021-10-30
RHODE ISLAND,26710,2021-10-29,2021-10-30
SOUTH CAROLINA,76626,2021-10-29,2021-10-30
SOUTH DAKOTA,19249,2021-10-29,2021-10-30
TENNESSEE,110541,2021-10-29,2021-10-30
TEXAS,363335,2021-10-29,2021-10-30
UTAH,39730,2021-10-29,2021-10-30
VERMONT,19682,2021-10-29,2021-10-30
VIRGIN ISLANDS,1286,2021-10-29,2021-10-30
VIRGINIA,112458,2021-10-29,2021-10-30
WASHINGTON,116375,2021-10-29,2021-10-30
WEST VIRGINIA-PN (Non-Participating),NA,2021-10-29,2021-10-30
WEST VIRGINIA-RN,34320,2021-10-29,2021-10-30
WISCONSIN,110497,2021-10-29,2021-10-30
WYOMING,8761,2021-10-29,2021-10-30
TOTALS,5128100,2021-10-29,2021-10-30
