state,counts_all,updated_date,scrape_date
ALABAMA,110626,2021-11-18,2021-11-19
ALASKA,18514,2021-11-18,2021-11-19
AMERICAN SAMOA,298,2021-11-18,2021-11-19
ARIZONA,112655,2021-11-18,2021-11-19
ARKANSAS,58943,2021-11-18,2021-11-19
CALIFORNIA,569768,2021-11-18,2021-11-19
COLORADO,92704,2021-11-18,2021-11-19
CONNECTICUT,94298,2021-11-18,2021-11-19
DELAWARE,22364,2021-11-18,2021-11-19
DISTRICT OF COLUMBIA,31919,2021-11-18,2021-11-19
FLORIDA,405871,2021-11-18,2021-11-19
GEORGIA,168167,2021-11-18,2021-11-19
GUAM,1712,2021-11-18,2021-11-19
HAWAII,27733,2021-11-18,2021-11-19
IDAHO,28879,2021-11-18,2021-11-19
ILLINOIS,243585,2021-11-18,2021-11-19
INDIANA,156626,2021-11-18,2021-11-19
IOWA,68652,2021-11-18,2021-11-19
KANSAS,63489,2021-11-18,2021-11-19
KENTUCKY,84239,2021-11-18,2021-11-19
LOUISIANA,87147,2021-11-18,2021-11-19
MAINE,29834,2021-11-18,2021-11-19
MARYLAND,98353,2021-11-18,2021-11-19
MASSACHUSETTS,172569,2021-11-18,2021-11-19
MICHIGAN (Non-Participating),NA,2021-11-18,2021-11-19
MINNESOTA,139178,2021-11-18,2021-11-19
MISSISSIPPI,64413,2021-11-18,2021-11-19
MISSOURI,140475,2021-11-18,2021-11-19
MONTANA,22365,2021-11-18,2021-11-19
NEBRASKA,36307,2021-11-18,2021-11-19
NEVADA,55617,2021-11-18,2021-11-19
NEW HAMPSHIRE,28584,2021-11-18,2021-11-19
NEW JERSEY,162374,2021-11-18,2021-11-19
NEW MEXICO,32549,2021-11-18,2021-11-19
NEW YORK,489676,2021-11-18,2021-11-19
NORTH CAROLINA,171495,2021-11-18,2021-11-19
NORTH DAKOTA,20119,2021-11-18,2021-11-19
NORTHERN MARIANA ISLANDS,3514,2021-11-18,2021-11-19
OHIO,272917,2021-11-18,2021-11-19
OKLAHOMA,67585,2021-11-18,2021-11-19
OREGON,78942,2021-11-18,2021-11-19
PENNSYLVANIA,282975,2021-11-18,2021-11-19
RHODE ISLAND,29366,2021-11-18,2021-11-19
SOUTH CAROLINA,89150,2021-11-18,2021-11-19
SOUTH DAKOTA,21957,2021-11-18,2021-11-19
TENNESSEE,140601,2021-11-18,2021-11-19
TEXAS,469257,2021-11-18,2021-11-19
UTAH,42625,2021-11-18,2021-11-19
VERMONT,22478,2021-11-18,2021-11-19
VIRGIN ISLANDS,1392,2021-11-18,2021-11-19
VIRGINIA,139186,2021-11-18,2021-11-19
WASHINGTON,127541,2021-11-18,2021-11-19
WEST VIRGINIA,40643,2021-11-18,2021-11-19
WISCONSIN,125746,2021-11-18,2021-11-19
WYOMING,9635,2021-11-18,2021-11-19
