state,counts_rn,updated_date,scrape_date
ALABAMA,92972,2026-07-14,2026-07-14
ALASKA,24507,2026-07-14,2026-07-14
AMERICAN SAMOA,179,2026-07-14,2026-07-14
ARIZONA,121513,2026-07-14,2026-07-14
ARKANSAS,50043,2026-07-14,2026-07-14
CALIFORNIA-RN,615952,2026-07-14,2026-07-14
CALIFORNIA-VN (Non-Participating),NA,2026-07-14,2026-07-14
COLORADO,92169,2026-07-14,2026-07-14
CONNECTICUT,77413,2026-07-14,2026-07-14
DELAWARE,19767,2026-07-14,2026-07-14
DISTRICT OF COLUMBIA,45001,2026-07-14,2026-07-14
FLORIDA,395380,2026-07-14,2026-07-14
GEORGIA,147753,2026-07-14,2026-07-14
GUAM,1265,2026-07-14,2026-07-14
HAWAII,37359,2026-07-14,2026-07-14
IDAHO,30059,2026-07-14,2026-07-14
ILLINOIS,262475,2026-07-14,2026-07-14
INDIANA,133449,2026-07-14,2026-07-14
IOWA,59293,2026-07-14,2026-07-14
KANSAS,54164,2026-07-14,2026-07-14
KENTUCKY,81033,2026-07-14,2026-07-14
LOUISIANA-PN (Non-Participating),NA,2026-07-14,2026-07-14
LOUISIANA-RN,68809,2026-07-14,2026-07-14
MAINE,28956,2026-07-14,2026-07-14
MARYLAND,91242,2026-07-14,2026-07-14
MASSACHUSETTS,161984,2026-07-14,2026-07-14
MICHIGAN,191545,2026-07-14,2026-07-14
MINNESOTA,141134,2026-07-14,2026-07-14
MISSISSIPPI,56269,2026-07-14,2026-07-14
MISSOURI,122249,2026-07-14,2026-07-14
MONTANA,26990,2026-07-14,2026-07-14
NEBRASKA,34216,2026-07-14,2026-07-14
NEVADA,64894,2026-07-14,2026-07-14
NEW HAMPSHIRE,28006,2026-07-14,2026-07-14
NEW JERSEY,149255,2026-07-14,2026-07-14
NEW MEXICO,35619,2026-07-14,2026-07-14
NEW YORK,555945,2026-07-14,2026-07-14
NORTH CAROLINA,169429,2026-07-14,2026-07-14
NORTH DAKOTA,17786,2026-07-14,2026-07-14
NORTHERN MARIANA ISLANDS,3638,2026-07-14,2026-07-14
OHIO,234345,2026-07-14,2026-07-14
OKLAHOMA,56695,2026-07-14,2026-07-14
OREGON,92963,2026-07-14,2026-07-14
PENNSYLVANIA,238198,2026-07-14,2026-07-14
RHODE ISLAND,21200,2026-07-14,2026-07-14
SOUTH CAROLINA,87894,2026-07-14,2026-07-14
SOUTH DAKOTA,20635,2026-07-14,2026-07-14
TENNESSEE,119497,2026-07-14,2026-07-14
TEXAS,436492,2026-07-14,2026-07-14
UTAH,48849,2026-07-14,2026-07-14
VERMONT,12408,2026-07-14,2026-07-14
VIRGIN ISLANDS,1190,2026-07-14,2026-07-14
VIRGINIA,125175,2026-07-14,2026-07-14
WASHINGTON,107574,2026-07-14,2026-07-14
WEST VIRGINIA-PN (Non-Participating),NA,2026-07-14,2026-07-14
WEST VIRGINIA-RN,32789,2026-07-14,2026-07-14
WISCONSIN,114780,2026-07-14,2026-07-14
WYOMING,9148,2026-07-14,2026-07-14
TOTALS,6049544,2026-07-14,2026-07-14
