state,counts_lpn,updated_date,scrape_date
ALABAMA,17317,2022-08-16,2022-08-16
ALASKA,817,2022-08-16,2022-08-16
AMERICAN SAMOA,132,2022-08-16,2022-08-16
ARIZONA,10671,2022-08-16,2022-08-16
ARKANSAS,14189,2022-08-16,2022-08-16
CALIFORNIA-RN (Non-Participating),NA,2022-08-16,2022-08-16
CALIFORNIA-VN,107189,2022-08-16,2022-08-16
COLORADO,8380,2022-08-16,2022-08-16
CONNECTICUT,14258,2022-08-16,2022-08-16
DELAWARE,2826,2022-08-16,2022-08-16
DISTRICT OF COLUMBIA,2242,2022-08-16,2022-08-16
FLORIDA,64654,2022-08-16,2022-08-16
GEORGIA,29903,2022-08-16,2022-08-16
GUAM,218,2022-08-16,2022-08-16
HAWAII,1886,2022-08-16,2022-08-16
IDAHO,3646,2022-08-16,2022-08-16
ILLINOIS,26365,2022-08-16,2022-08-16
INDIANA,23510,2022-08-16,2022-08-16
IOWA,10148,2022-08-16,2022-08-16
KANSAS,9620,2022-08-16,2022-08-16
KENTUCKY,13388,2022-08-16,2022-08-16
LOUISIANA-PN,21469,2022-08-16,2022-08-16
LOUISIANA-RN (Non-Participating),NA,2022-08-16,2022-08-16
MAINE,1865,2022-08-16,2022-08-16
MARYLAND,11184,2022-08-16,2022-08-16
MASSACHUSETTS,20553,2022-08-16,2022-08-16
MICHIGAN (Non-Participating),NA,2022-08-16,2022-08-16
MINNESOTA,19139,2022-08-16,2022-08-16
MISSISSIPPI,13200,2022-08-16,2022-08-16
MISSOURI,22301,2022-08-16,2022-08-16
MONTANA,2371,2022-08-16,2022-08-16
NEBRASKA,5519,2022-08-16,2022-08-16
NEVADA,4611,2022-08-16,2022-08-16
NEW HAMPSHIRE,3102,2022-08-16,2022-08-16
NEW JERSEY,23087,2022-08-16,2022-08-16
NEW MEXICO,2440,2022-08-16,2022-08-16
NEW YORK,69573,2022-08-16,2022-08-16
NORTH CAROLINA,22759,2022-08-16,2022-08-16
NORTH DAKOTA,3231,2022-08-16,2022-08-16
NORTHERN MARIANA ISLANDS,57,2022-08-16,2022-08-16
OHIO,55622,2022-08-16,2022-08-16
OKLAHOMA,16412,2022-08-16,2022-08-16
OREGON,6132,2022-08-16,2022-08-16
PENNSYLVANIA,47081,2022-08-16,2022-08-16
RHODE ISLAND,2600,2022-08-16,2022-08-16
SOUTH CAROLINA,11856,2022-08-16,2022-08-16
SOUTH DAKOTA,2699,2022-08-16,2022-08-16
TENNESSEE,29867,2022-08-16,2022-08-16
TEXAS,104110,2022-08-16,2022-08-16
UTAH,2593,2022-08-16,2022-08-16
VERMONT,1815,2022-08-16,2022-08-16
VIRGIN ISLANDS,109,2022-08-16,2022-08-16
VIRGINIA,26732,2022-08-16,2022-08-16
WASHINGTON,11046,2022-08-16,2022-08-16
WEST VIRGINIA-PN,7611,2022-08-16,2022-08-16
WEST VIRGINIA-RN (Non-Participating),NA,2022-08-16,2022-08-16
WISCONSIN,15772,2022-08-16,2022-08-16
WYOMING,985,2022-08-16,2022-08-16
TOTALS,950862,2022-08-16,2022-08-16
