state,counts_all,updated_date,scrape_date
ALABAMA,109993,2021-10-01,2021-10-02
ALASKA,17640,2021-10-01,2021-10-02
AMERICAN SAMOA,297,2021-10-01,2021-10-02
ARIZONA,111464,2021-10-01,2021-10-02
ARKANSAS,59002,2021-10-01,2021-10-02
CALIFORNIA,568560,2021-10-01,2021-10-02
COLORADO,91725,2021-10-01,2021-10-02
CONNECTICUT,93114,2021-10-01,2021-10-02
DELAWARE,24482,2021-10-01,2021-10-02
DISTRICT OF COLUMBIA,31378,2021-10-01,2021-10-02
FLORIDA,401143,2021-10-01,2021-10-02
GEORGIA,167218,2021-10-01,2021-10-02
GUAM,1707,2021-10-01,2021-10-02
HAWAII,26670,2021-10-01,2021-10-02
IDAHO,28186,2021-10-01,2021-10-02
ILLINOIS,241299,2021-10-01,2021-10-02
INDIANA,155563,2021-10-01,2021-10-02
IOWA,73853,2021-10-01,2021-10-02
KANSAS,64029,2021-10-01,2021-10-02
KENTUCKY,89687,2021-10-01,2021-10-02
LOUISIANA,87015,2021-10-01,2021-10-02
MAINE,29727,2021-10-01,2021-10-02
MARYLAND,98387,2021-10-01,2021-10-02
MASSACHUSETTS,170924,2021-10-01,2021-10-02
MICHIGAN (Non-Participating),NA,2021-10-01,2021-10-02
MINNESOTA,139496,2021-10-01,2021-10-02
MISSISSIPPI,64142,2021-10-01,2021-10-02
MISSOURI,139802,2021-10-01,2021-10-02
MONTANA,21887,2021-10-01,2021-10-02
NEBRASKA,40046,2021-10-01,2021-10-02
NEVADA,55264,2021-10-01,2021-10-02
NEW HAMPSHIRE,28371,2021-10-01,2021-10-02
NEW JERSEY,161077,2021-10-01,2021-10-02
NEW MEXICO,32520,2021-10-01,2021-10-02
NEW YORK,486727,2021-10-01,2021-10-02
NORTH CAROLINA,171533,2021-10-01,2021-10-02
NORTH DAKOTA,19894,2021-10-01,2021-10-02
NORTHERN MARIANA ISLANDS,3370,2021-10-01,2021-10-02
OHIO,284160,2021-10-01,2021-10-02
OKLAHOMA,67791,2021-10-01,2021-10-02
OREGON,77748,2021-10-01,2021-10-02
PENNSYLVANIA,288261,2021-10-01,2021-10-02
RHODE ISLAND,28872,2021-10-01,2021-10-02
SOUTH CAROLINA,88348,2021-10-01,2021-10-02
SOUTH DAKOTA,21905,2021-10-01,2021-10-02
TENNESSEE,140344,2021-10-01,2021-10-02
TEXAS,469271,2021-10-01,2021-10-02
UTAH,42136,2021-10-01,2021-10-02
VERMONT,21847,2021-10-01,2021-10-02
VIRGIN ISLANDS,1376,2021-10-01,2021-10-02
VIRGINIA,139474,2021-10-01,2021-10-02
WASHINGTON,126784,2021-10-01,2021-10-02
WEST VIRGINIA,42084,2021-10-01,2021-10-02
WISCONSIN,124953,2021-10-01,2021-10-02
WYOMING,9558,2021-10-01,2021-10-02
