state,counts_all,updated_date,scrape_date
ALABAMA,115966,2022-10-01,2022-10-03
ALASKA,21666,2022-10-01,2022-10-03
AMERICAN SAMOA,299,2022-10-01,2022-10-03
ARIZONA,116472,2022-10-01,2022-10-03
ARKANSAS,60129,2022-10-01,2022-10-03
CALIFORNIA,597609,2022-10-01,2022-10-03
COLORADO,95369,2022-10-01,2022-10-03
CONNECTICUT,101256,2022-10-01,2022-10-03
DELAWARE,23614,2022-10-01,2022-10-03
DISTRICT OF COLUMBIA,37016,2022-10-01,2022-10-03
FLORIDA,421685,2022-10-01,2022-10-03
GEORGIA,169420,2022-10-01,2022-10-03
GUAM,1459,2022-10-01,2022-10-03
HAWAII,33658,2022-10-01,2022-10-03
IDAHO,31383,2022-10-01,2022-10-03
ILLINOIS,258623,2022-10-01,2022-10-03
INDIANA,150763,2022-10-01,2022-10-03
IOWA,69904,2022-10-01,2022-10-03
KANSAS,63313,2022-10-01,2022-10-03
KENTUCKY,89872,2022-10-01,2022-10-03
LOUISIANA,87211,2022-10-01,2022-10-03
MAINE,30667,2022-10-01,2022-10-03
MARYLAND,99151,2022-10-01,2022-10-03
MASSACHUSETTS,186773,2022-10-01,2022-10-03
MICHIGAN (Non-Participating),NA,2022-10-01,2022-10-03
MINNESOTA,146483,2022-10-01,2022-10-03
MISSISSIPPI,66122,2022-10-01,2022-10-03
MISSOURI,144003,2022-10-01,2022-10-03
MONTANA,23668,2022-10-01,2022-10-03
NEBRASKA,38466,2022-10-01,2022-10-03
NEVADA,60854,2022-10-01,2022-10-03
NEW HAMPSHIRE,29706,2022-10-01,2022-10-03
NEW JERSEY,163613,2022-10-01,2022-10-03
NEW MEXICO,33783,2022-10-01,2022-10-03
NEW YORK,449059,2022-10-01,2022-10-03
NORTH CAROLINA,177246,2022-10-01,2022-10-03
NORTH DAKOTA,20494,2022-10-01,2022-10-03
NORTHERN MARIANA ISLANDS,3423,2022-10-01,2022-10-03
OHIO,292112,2022-10-01,2022-10-03
OKLAHOMA,67836,2022-10-01,2022-10-03
OREGON,86736,2022-10-01,2022-10-03
PENNSYLVANIA,289316,2022-10-01,2022-10-03
RHODE ISLAND,30851,2022-10-01,2022-10-03
SOUTH CAROLINA,89944,2022-10-01,2022-10-03
SOUTH DAKOTA,22420,2022-10-01,2022-10-03
TENNESSEE,143080,2022-10-01,2022-10-03
TEXAS,483639,2022-10-01,2022-10-03
UTAH,46105,2022-10-01,2022-10-03
VERMONT,23644,2022-10-01,2022-10-03
VIRGIN ISLANDS,1747,2022-10-01,2022-10-03
VIRGINIA,142555,2022-10-01,2022-10-03
WASHINGTON,137292,2022-10-01,2022-10-03
WEST VIRGINIA,43407,2022-10-01,2022-10-03
WISCONSIN,132447,2022-10-01,2022-10-03
WYOMING,10516,2022-10-01,2022-10-03
