state,counts_all,updated_date,scrape_date
ALABAMA,102993,2024-11-04,2024-11-04
ALASKA,24459,2024-11-04,2024-11-04
AMERICAN SAMOA,65,2024-11-04,2024-11-04
ARIZONA,124929,2024-11-04,2024-11-04
ARKANSAS,61500,2024-11-04,2024-11-04
CALIFORNIA,656572,2024-11-04,2024-11-04
COLORADO,101068,2024-11-04,2024-11-04
CONNECTICUT,95739,2024-11-04,2024-11-04
DELAWARE,24438,2024-11-04,2024-11-04
DISTRICT OF COLUMBIA,43735,2024-11-04,2024-11-04
FLORIDA,444345,2024-11-04,2024-11-04
GEORGIA,176392,2024-11-04,2024-11-04
GUAM,1409,2024-11-04,2024-11-04
HAWAII,39984,2024-11-04,2024-11-04
IDAHO,32611,2024-11-04,2024-11-04
ILLINOIS,279876,2024-11-04,2024-11-04
INDIANA,150235,2024-11-04,2024-11-04
IOWA,67349,2024-11-04,2024-11-04
KANSAS,62373,2024-11-04,2024-11-04
KENTUCKY,86805,2024-11-04,2024-11-04
LOUISIANA,89161,2024-11-04,2024-11-04
MAINE,30609,2024-11-04,2024-11-04
MARYLAND,100621,2024-11-04,2024-11-04
MASSACHUSETTS,176404,2024-11-04,2024-11-04
MICHIGAN,197395,2024-11-04,2024-11-04
MINNESOTA,151766,2024-11-04,2024-11-04
MISSISSIPPI,68893,2024-11-04,2024-11-04
MISSOURI,146626,2024-11-04,2024-11-04
MONTANA,27158,2024-11-04,2024-11-04
NEBRASKA,36906,2024-11-04,2024-11-04
NEVADA,65259,2024-11-04,2024-11-04
NEW HAMPSHIRE,30502,2024-11-04,2024-11-04
NEW JERSEY,171849,2024-11-04,2024-11-04
NEW MEXICO,36380,2024-11-04,2024-11-04
NEW YORK,557480,2024-11-04,2024-11-04
NORTH CAROLINA,184821,2024-11-04,2024-11-04
NORTH DAKOTA,20865,2024-11-04,2024-11-04
NORTHERN MARIANA ISLANDS,4699,2024-11-04,2024-11-04
OHIO,282286,2024-11-04,2024-11-04
OKLAHOMA,70089,2024-11-04,2024-11-04
OREGON,92800,2024-11-04,2024-11-04
PENNSYLVANIA,285223,2024-11-04,2024-11-04
RHODE ISLAND,28246,2024-11-04,2024-11-04
SOUTH CAROLINA,95648,2024-11-04,2024-11-04
SOUTH DAKOTA,22756,2024-11-04,2024-11-04
TENNESSEE,146486,2024-11-04,2024-11-04
TEXAS,516379,2024-11-04,2024-11-04
UTAH,50037,2024-11-04,2024-11-04
VERMONT,14552,2024-11-04,2024-11-04
VIRGIN ISLANDS,1378,2024-11-04,2024-11-04
VIRGINIA,147106,2024-11-04,2024-11-04
WASHINGTON,118856,2024-11-04,2024-11-04
WEST VIRGINIA,40643,2024-11-04,2024-11-04
WISCONSIN,125779,2024-11-04,2024-11-04
WYOMING,10551,2024-11-04,2024-11-04
